Date,Min temperature (°C),Max temperature (°C),Total Rainfall (mm),Time of maximum gust,Direction of wind,max wind speed (km/h),max gust speed(km/h),max pressure (hPa),Max Humidity (%),Min Humidity (%),source_file,day,month,year,month_name,weekday,rain_day,temperature_range,humidity_range,gust_to_wind_ratio,wet_and_humid_day
2019-02-19,16.3,17.6,0.0,21:30,S,13.0,26.0,1016.0,62.0,56.0,2015-2016 Historical,19,2,2019,February,Tuesday,0,1.3000000000000007,6.0,2.0,0
2019-02-20,17.4,19.5,0.0,0:00,S,15.0,28.0,1018.3,78.0,62.0,2015-2016 Historical,20,2,2019,February,Wednesday,0,2.1000000000000014,16.0,1.8666666666666667,0
2019-02-21,16.0,18.2,0.0,20:00,S,17.0,26.0,1023.8,71.0,62.0,2015-2016 Historical,21,2,2019,February,Thursday,0,2.1999999999999993,9.0,1.5294117647058822,0
2019-02-22,16.6,18.9,0.0,19:30,S,17.0,30.0,1026.0,74.0,67.0,2015-2016 Historical,22,2,2019,February,Friday,0,2.299999999999997,7.0,1.7647058823529411,0
2019-02-23,18.8,25.8,0.0,20:30,ESE,15.0,30.0,1024.9,64.0,37.0,2015-2016 Historical,23,2,2019,February,Saturday,0,7.0,27.0,2.0,0
2019-02-24,20.5,30.5,0.0,19:30,SE,17.0,26.0,1024.1,63.0,24.0,2015-2016 Historical,24,2,2019,February,Sunday,0,10.0,39.0,1.5294117647058822,0
2019-02-25,21.7,32.7,0.0,19:30,NE,9.0,15.0,1020.9,56.0,16.0,2015-2016 Historical,25,2,2019,February,Monday,0,11.000000000000004,40.0,1.6666666666666667,0
2019-02-26,16.0,18.9,0.0,20:30,S,15.0,24.0,1025.2,75.0,70.0,2015-2016 Historical,26,2,2019,February,Tuesday,0,2.8999999999999986,5.0,1.6,0
2019-02-27,19.7,24.3,0.2,19:30,SSW,7.0,13.0,1019.4,91.0,64.0,2015-2016 Historical,27,2,2019,February,Wednesday,1,4.600000000000001,27.0,1.8571428571428572,1
2019-02-28,27.4,35.0,0.0,19:20,N,13.0,15.0,1018.5,37.0,24.0,2015-2016 Historical,28,2,2019,February,Thursday,0,7.600000000000001,13.0,1.1538461538461537,0
2019-03-01,26.6,32.7,0.0,19:30,NE,13.0,22.0,1020.1,43.0,27.0,2015-2016 Historical,1,3,2019,March,Friday,0,6.100000000000001,16.0,1.6923076923076923,0
2019-03-02,28.7,35.9,0.0,15:00,N,26.0,41.0,1020.1,30.0,20.0,2015-2016 Historical,2,3,2019,March,Saturday,0,7.199999999999999,10.0,1.5769230769230769,0
2019-03-03,20.1,35.8,0.0,14:00,NNW,24.0,43.0,1021.0,86.0,19.0,2015-2016 Historical,3,3,2019,March,Sunday,0,15.699999999999996,67.0,1.7916666666666667,0
2019-03-04,19.3,24.5,0.0,17:30,S,19.0,30.0,1020.3,69.0,51.0,2015-2016 Historical,4,3,2019,March,Monday,0,5.199999999999999,18.0,1.5789473684210527,0
2019-03-05,19.0,24.3,0.0,20:30,SSE,17.0,24.0,1011.9,78.0,57.0,2015-2016 Historical,5,3,2019,March,Tuesday,0,5.300000000000001,21.0,1.411764705882353,0
2019-03-06,13.1,16.8,2.0,13:50,W,22.0,54.0,1023.1,71.0,41.0,2015-2016 Historical,6,3,2019,March,Wednesday,1,3.700000000000001,30.0,2.4545454545454546,0
2019-03-07,14.2,21.9,0.0,18:30,SSE,13.0,24.0,1025.4,77.0,35.0,2015-2016 Historical,7,3,2019,March,Thursday,0,7.699999999999999,42.0,1.8461538461538463,0
2019-03-08,18.2,26.6,0.0,20:00,SSE,13.0,24.0,1019.9,53.0,19.0,2015-2016 Historical,8,3,2019,March,Friday,0,8.400000000000002,34.0,1.8461538461538463,0
2019-03-09,18.5,23.7,0.0,19:30,SSW,15.0,28.0,1017.3,83.0,44.0,2015-2016 Historical,9,3,2019,March,Saturday,0,5.199999999999999,39.0,1.8666666666666667,0
2019-03-10,18.5,20.8,0.2,19:30,WNW,13.0,24.0,1013.6,75.0,57.0,2015-2016 Historical,10,3,2019,March,Sunday,1,2.3000000000000007,18.0,1.8461538461538463,0
2019-03-11,17.0,19.4,0.0,21:00,S,11.0,17.0,1010.7,75.0,68.0,2015-2016 Historical,11,3,2019,March,Monday,0,2.3999999999999986,7.0,1.5454545454545454,0
2019-03-12,13.9,16.4,0.0,20:00,S,17.0,30.0,1018.6,57.0,50.0,2015-2016 Historical,12,3,2019,March,Tuesday,0,2.4999999999999982,7.0,1.7647058823529411,0
2019-03-13,13.7,16.7,0.2,20:00,SSE,13.0,22.0,1019.6,68.0,51.0,2015-2016 Historical,13,3,2019,March,Wednesday,1,3.0,17.0,1.6923076923076923,0
2019-03-14,14.6,18.9,0.0,20:00,SSE,15.0,24.0,1018.7,81.0,60.0,2015-2016 Historical,14,3,2019,March,Thursday,0,4.299999999999999,21.0,1.6,0
2019-03-15,16.6,18.9,0.0,20:30,S,15.0,24.0,1022.1,78.0,67.0,2015-2016 Historical,15,3,2019,March,Friday,0,2.299999999999997,11.0,1.6,0
2019-03-16,18.4,22.1,0.0,23:00,N,9.0,13.0,1019.4,83.0,64.0,2015-2016 Historical,16,3,2019,March,Saturday,0,3.700000000000003,19.0,1.4444444444444444,0
2019-03-17,18.9,20.5,0.0,22:00,W,9.0,19.0,1018.2,92.0,86.0,2015-2016 Historical,17,3,2019,March,Sunday,0,1.6000000000000014,6.0,2.111111111111111,0
2019-03-18,19.5,23.9,0.0,20:00,SE,22.0,30.0,1016.9,81.0,60.0,2015-2016 Historical,18,3,2019,March,Monday,0,4.399999999999999,21.0,1.3636363636363635,0
2019-03-19,19.4,20.4,0.0,21:20,S,13.0,20.0,1017.2,93.0,83.0,2015-2016 Historical,19,3,2019,March,Tuesday,0,1.0,10.0,1.5384615384615385,0
2019-03-20,20.3,21.1,0.0,20:30,SSW,13.0,19.0,1016.7,96.0,90.0,2015-2016 Historical,20,3,2019,March,Wednesday,0,0.8000000000000007,6.0,1.4615384615384615,0
2019-03-21,19.7,21.7,0.0,19:30,WSW,9.0,17.0,1016.3,93.0,85.0,2015-2016 Historical,21,3,2019,March,Thursday,0,2.0,8.0,1.8888888888888888,0
2019-03-22,20.8,24.6,0.0,22:00,NE,15.0,17.0,1012.8,75.0,59.0,2015-2016 Historical,22,3,2019,March,Friday,0,3.8000000000000007,16.0,1.1333333333333333,0
2019-03-23,19.5,20.4,2.0,20:00,S,15.0,20.0,1012.5,80.0,73.0,2015-2016 Historical,23,3,2019,March,Saturday,1,0.8999999999999986,7.0,1.3333333333333333,1
2019-03-24,24.0,25.8,0.0,21:00,NNW,33.0,56.0,1001.7,63.0,52.0,2015-2016 Historical,24,3,2019,March,Sunday,0,1.8000000000000007,11.0,1.696969696969697,0
2019-03-25,13.2,16.5,0.0,19:30,W,19.0,39.0,1015.2,43.0,33.0,2015-2016 Historical,25,3,2019,March,Monday,0,3.3000000000000007,10.0,2.0526315789473686,0
2019-03-26,15.3,16.6,0.0,20:00,SSE,13.0,20.0,1024.8,62.0,53.0,2015-2016 Historical,26,3,2019,March,Tuesday,0,1.3000000000000007,9.0,1.5384615384615385,0
2019-03-27,13.6,19.2,0.0,20:30,SSE,13.0,19.0,1021.3,82.0,51.0,2015-2016 Historical,27,3,2019,March,Wednesday,0,5.6,31.0,1.4615384615384615,0
2019-03-28,20.1,25.2,0.0,20:20,N,11.0,17.0,1012.2,34.0,25.0,2015-2016 Historical,28,3,2019,March,Thursday,0,5.099999999999998,9.0,1.5454545454545454,0
2019-03-29,12.2,15.7,0.8,20:37,WSW,17.0,39.0,1009.8,86.0,59.0,2015-2016 Historical,29,3,2019,March,Friday,1,3.5,27.0,2.2941176470588234,1
2019-03-30,10.2,12.1,2.2,21:40,W,17.0,32.0,1014.9,87.0,56.0,2015-2016 Historical,30,3,2019,March,Saturday,1,1.9000000000000004,31.0,1.8823529411764706,1
2019-03-31,15.3,15.9,0.2,22:30,SSW,11.0,20.0,1023.6,68.0,54.0,2015-2016 Historical,31,3,2019,March,Sunday,1,0.5999999999999996,14.0,1.8181818181818181,0
2019-04-01,11.4,14.8,0.0,23:00,SSE,9.0,15.0,1028.2,78.0,61.0,2015-2016 Historical,1,4,2019,April,Monday,0,3.4000000000000004,17.0,1.6666666666666667,0
2019-04-02,16.1,23.2,0.0,19:30,N,9.0,15.0,1023.9,64.0,32.0,2015-2016 Historical,2,4,2019,April,Tuesday,0,7.099999999999998,32.0,1.6666666666666667,0
2019-04-03,15.3,17.0,0.0,21:40,SSE,15.0,24.0,1031.7,81.0,67.0,2015-2016 Historical,3,4,2019,April,Wednesday,0,1.6999999999999993,14.0,1.6,0
2019-04-04,15.1,19.1,0.0,20:00,SW,6.0,9.0,1028.3,97.0,75.0,2015-2016 Historical,4,4,2019,April,Thursday,0,4.000000000000002,22.0,1.5,0
2019-04-05,26.3,27.2,0.0,0:00,N,30.0,44.0,1016.1,36.0,32.0,2015-2016 Historical,5,4,2019,April,Friday,0,0.8999999999999986,4.0,1.4666666666666666,0
2019-04-06,14.3,16.7,0.0,19:30,S,9.0,15.0,1022.1,77.0,71.0,2015-2016 Historical,6,4,2019,April,Saturday,0,2.3999999999999986,6.0,1.6666666666666667,0
2019-04-07,18.3,23.3,0.0,22:30,WNW,13.0,22.0,1014.7,55.0,34.0,2015-2016 Historical,7,4,2019,April,Sunday,0,5.0,21.0,1.6923076923076923,0
2019-04-08,15.3,18.8,1.0,23:00,W,11.0,26.0,1012.7,80.0,62.0,2015-2016 Historical,8,4,2019,April,Monday,1,3.5,18.0,2.3636363636363638,1
2019-04-09,11.6,13.7,0.8,20:30,SSW,13.0,24.0,1026.0,77.0,60.0,2015-2016 Historical,9,4,2019,April,Tuesday,1,2.0999999999999996,17.0,1.8461538461538463,0
2019-04-10,13.6,14.7,0.0,21:40,SSE,13.0,17.0,1028.7,58.0,54.0,2015-2016 Historical,10,4,2019,April,Wednesday,0,1.0999999999999996,4.0,1.3076923076923077,0
2019-04-11,9.5,13.9,0.2,20:00,SSE,9.0,15.0,1027.5,88.0,61.0,2015-2016 Historical,11,4,2019,April,Thursday,1,4.4,27.0,1.6666666666666667,1
2019-04-12,12.0,16.6,0.0,22:00,N,0.0,7.0,1024.3,83.0,66.0,2015-2016 Historical,12,4,2019,April,Friday,0,4.600000000000001,17.0,inf,0
2019-04-13,16.7,17.6,0.0,21:40,SSE,13.0,17.0,1026.7,83.0,75.0,2015-2016 Historical,13,4,2019,April,Saturday,0,0.9000000000000021,8.0,1.3076923076923077,0
2019-04-14,13.4,16.4,0.0,,N,0.0,0.0,1021.9,93.0,72.0,2015-2016 Historical,14,4,2019,April,Sunday,0,2.9999999999999982,21.0,,0
2019-04-15,18.9,23.1,0.0,19:40,NNE,9.0,11.0,1020.7,52.0,38.0,2015-2016 Historical,15,4,2019,April,Monday,0,4.200000000000003,14.0,1.2222222222222223,0
2019-04-16,22.5,26.4,0.0,20:00,NNE,7.0,13.0,1020.2,41.0,31.0,2015-2016 Historical,16,4,2019,April,Tuesday,0,3.8999999999999986,10.0,1.8571428571428572,0
2019-04-17,16.7,27.5,0.0,21:57,SW,19.0,44.0,1023.3,78.0,30.0,2015-2016 Historical,17,4,2019,April,Wednesday,0,10.8,48.0,2.3157894736842106,0
2019-04-18,13.4,15.2,0.0,20:00,SSE,13.0,28.0,1029.9,61.0,55.0,2015-2016 Historical,18,4,2019,April,Thursday,0,1.799999999999999,6.0,2.1538461538461537,0
2019-04-19,12.3,16.0,0.0,20:00,N,0.0,6.0,1025.9,98.0,82.0,2015-2016 Historical,19,4,2019,April,Friday,0,3.6999999999999993,16.0,inf,0
2019-04-20,18.5,23.5,0.0,23:40,NNE,13.0,17.0,1019.9,53.0,34.0,2015-2016 Historical,20,4,2019,April,Saturday,0,5.0,19.0,1.3076923076923077,0
2019-04-21,15.9,19.0,0.0,20:00,SSW,15.0,30.0,1024.3,86.0,71.0,2015-2016 Historical,21,4,2019,April,Sunday,0,3.0999999999999996,15.0,2.0,0
2019-04-22,13.2,15.2,0.0,22:10,SSE,13.0,15.0,1028.9,80.0,61.0,2015-2016 Historical,22,4,2019,April,Monday,0,2.0,19.0,1.1538461538461537,0
2019-04-23,15.0,16.5,0.0,22:30,S,7.0,19.0,1028.3,79.0,72.0,2015-2016 Historical,23,4,2019,April,Tuesday,0,1.5,7.0,2.7142857142857144,0
2019-04-24,13.2,15.4,0.0,23:30,W,7.0,13.0,1024.6,93.0,79.0,2015-2016 Historical,24,4,2019,April,Wednesday,0,2.200000000000001,14.0,1.8571428571428572,0
2019-04-25,15.4,17.6,0.0,22:30,W,11.0,22.0,1017.9,69.0,52.0,2015-2016 Historical,25,4,2019,April,Thursday,0,2.200000000000001,17.0,2.0,0
2019-04-26,9.3,11.5,0.0,19:50,W,19.0,24.0,1025.1,68.0,61.0,2015-2016 Historical,26,4,2019,April,Friday,0,2.1999999999999993,7.0,1.263157894736842,0
2019-04-27,14.4,15.0,0.0,0:00,WNW,13.0,26.0,1026.3,63.0,57.0,2015-2016 Historical,27,4,2019,April,Saturday,0,0.5999999999999996,6.0,2.0,0
2019-04-28,12.4,14.4,0.0,22:10,W,11.0,19.0,1027.4,76.0,65.0,2015-2016 Historical,28,4,2019,April,Sunday,0,2.0,11.0,1.7272727272727273,0
2019-04-29,9.8,13.0,0.0,23:30,N,9.0,15.0,1022.8,88.0,70.0,2015-2016 Historical,29,4,2019,April,Monday,0,3.1999999999999993,18.0,1.6666666666666667,0
2019-04-30,19.0,20.3,0.0,0:00,NNE,7.0,17.0,1012.1,40.0,32.0,2015-2016 Historical,30,4,2019,April,Tuesday,0,1.3000000000000007,8.0,2.4285714285714284,0
2019-05-01,19.8,20.5,0.0,22:30,NNE,19.0,32.0,1015.8,72.0,67.0,2015-2016 Historical,1,5,2019,May,Wednesday,0,0.6999999999999993,5.0,1.6842105263157894,0
2019-05-02,16.6,18.1,0.2,22:00,N,13.0,22.0,1017.7,66.0,58.0,2015-2016 Historical,2,5,2019,May,Thursday,1,1.5,8.0,1.6923076923076923,0
2019-05-03,14.8,16.8,0.2,23:20,NNW,17.0,20.0,1016.9,67.0,47.0,2015-2016 Historical,3,5,2019,May,Friday,1,2.0,20.0,1.1764705882352942,0
2019-05-04,14.0,14.6,0.0,21:40,SSW,26.0,33.0,1024.9,74.0,64.0,2015-2016 Historical,4,5,2019,May,Saturday,0,0.5999999999999996,10.0,1.2692307692307692,0
2019-05-05,11.7,14.3,0.2,20:20,S,9.0,11.0,1025.7,90.0,74.0,2015-2016 Historical,5,5,2019,May,Sunday,1,2.6000000000000014,16.0,1.2222222222222223,1
2019-05-06,9.8,12.3,0.0,20:00,SSE,7.0,11.0,1019.9,94.0,82.0,2015-2016 Historical,6,5,2019,May,Monday,0,2.5,12.0,1.5714285714285714,0
2019-05-07,12.2,16.9,0.4,21:26,NNW,35.0,57.0,1009.5,77.0,51.0,2015-2016 Historical,7,5,2019,May,Tuesday,1,4.699999999999999,26.0,1.6285714285714286,0
2019-05-08,10.9,13.8,0.6,22:50,N,13.0,15.0,1017.6,70.0,62.0,2015-2016 Historical,8,5,2019,May,Wednesday,1,2.9000000000000004,8.0,1.1538461538461537,0
2019-05-09,10.7,15.9,0.2,19:50,NNE,24.0,32.0,1010.6,90.0,46.0,2015-2016 Historical,9,5,2019,May,Thursday,1,5.200000000000001,44.0,1.3333333333333333,1
2019-05-10,11.0,13.4,8.2,19:30,SSW,26.0,39.0,1023.7,69.0,54.0,2015-2016 Historical,10,5,2019,May,Friday,1,2.4000000000000004,15.0,1.5,0
2019-05-11,13.7,14.5,0.0,20:20,WNW,17.0,22.0,1028.5,80.0,74.0,2015-2016 Historical,11,5,2019,May,Saturday,0,0.8000000000000007,6.0,1.2941176470588236,0
2019-05-12,14.6,15.8,0.0,23:30,NNW,13.0,19.0,1029.1,69.0,61.0,2015-2016 Historical,12,5,2019,May,Sunday,0,1.200000000000001,8.0,1.4615384615384615,0
2019-05-13,13.1,14.6,0.0,23:00,N,15.0,20.0,1027.9,69.0,58.0,2015-2016 Historical,13,5,2019,May,Monday,0,1.5,11.0,1.3333333333333333,0
2019-05-14,13.1,15.5,0.0,23:30,N,0.0,6.0,1031.5,97.0,80.0,2015-2016 Historical,14,5,2019,May,Tuesday,0,2.4000000000000004,17.0,inf,0
2019-05-15,10.8,13.1,0.0,23:00,N,0.0,4.0,1031.9,82.0,73.0,2015-2016 Historical,15,5,2019,May,Wednesday,0,2.299999999999999,9.0,inf,0
2019-05-16,8.4,11.3,0.0,0:00,NNE,2.0,6.0,1028.4,95.0,81.0,2015-2016 Historical,16,5,2019,May,Thursday,0,2.9000000000000004,14.0,3.0,0
2019-05-17,9.2,11.1,0.0,23:00,NNE,11.0,13.0,1029.9,93.0,83.0,2015-2016 Historical,17,5,2019,May,Friday,0,1.9000000000000004,10.0,1.1818181818181819,0
2019-05-18,9.9,15.0,0.2,22:00,NNW,9.0,11.0,1030.8,93.0,70.0,2015-2016 Historical,18,5,2019,May,Saturday,1,5.1,23.0,1.2222222222222223,1
2019-05-19,13.0,16.2,0.0,22:30,N,9.0,17.0,1026.1,72.0,60.0,2015-2016 Historical,19,5,2019,May,Sunday,0,3.1999999999999993,12.0,1.8888888888888888,0
2019-05-20,14.4,16.7,0.4,19:30,N,19.0,20.0,1021.8,80.0,74.0,2015-2016 Historical,20,5,2019,May,Monday,1,2.299999999999999,6.0,1.0526315789473684,1
2019-05-21,13.3,15.4,0.0,19:30,NNW,13.0,17.0,1026.5,82.0,74.0,2015-2016 Historical,21,5,2019,May,Tuesday,0,2.0999999999999996,8.0,1.3076923076923077,0
2019-05-22,12.8,16.5,0.0,20:20,N,13.0,17.0,1028.9,80.0,63.0,2015-2016 Historical,22,5,2019,May,Wednesday,0,3.6999999999999993,17.0,1.3076923076923077,0
2019-05-23,17.4,18.6,0.0,22:30,N,28.0,43.0,1022.1,55.0,46.0,2015-2016 Historical,23,5,2019,May,Thursday,0,1.2000000000000028,9.0,1.5357142857142858,0
2019-05-24,17.0,18.2,1.6,19:41,N,33.0,46.0,1015.6,61.0,55.0,2015-2016 Historical,24,5,2019,May,Friday,1,1.1999999999999993,6.0,1.393939393939394,0
2019-05-25,12.6,13.5,6.6,23:30,W,13.0,22.0,1013.5,89.0,69.0,2015-2016 Historical,25,5,2019,May,Saturday,1,0.9000000000000004,20.0,1.6923076923076923,1
2019-05-26,9.6,13.9,7.8,21:03,WSW,28.0,50.0,1009.2,87.0,65.0,2015-2016 Historical,26,5,2019,May,Sunday,1,4.300000000000001,22.0,1.7857142857142858,1
2019-05-27,9.3,10.3,0.2,21:00,WNW,13.0,28.0,1014.9,70.0,65.0,2015-2016 Historical,27,5,2019,May,Monday,1,1.0,5.0,2.1538461538461537,0
2019-05-28,11.0,14.0,0.2,23:30,NW,19.0,33.0,1004.0,69.0,49.0,2015-2016 Historical,28,5,2019,May,Tuesday,1,3.0,20.0,1.736842105263158,0
2019-05-29,7.0,7.6,4.2,21:40,W,22.0,39.0,1015.8,81.0,69.0,2015-2016 Historical,29,5,2019,May,Wednesday,1,0.5999999999999996,12.0,1.7727272727272727,1
2019-05-30,10.8,11.7,0.4,21:00,W,17.0,26.0,1025.3,93.0,76.0,2015-2016 Historical,30,5,2019,May,Thursday,1,0.8999999999999986,17.0,1.5294117647058822,1
2019-05-31,12.1,13.5,2.4,22:50,SSW,17.0,28.0,1031.3,94.0,76.0,2015-2016 Historical,31,5,2019,May,Friday,1,1.4000000000000004,18.0,1.6470588235294117,1
2019-06-01,11.6,13.1,0.0,21:00,SE,7.0,13.0,1032.3,82.0,69.0,2015-2016 Historical,1,6,2019,June,Saturday,0,1.5,13.0,1.8571428571428572,0
2019-06-02,8.3,9.9,5.2,0:00,W,7.0,17.0,1023.1,92.0,76.0,2015-2016 Historical,2,6,2019,June,Sunday,1,1.5999999999999996,16.0,2.4285714285714284,1
2019-06-03,9.8,11.4,3.2,19:40,SSW,20.0,32.0,1025.8,73.0,65.0,2015-2016 Historical,3,6,2019,June,Monday,1,1.5999999999999996,8.0,1.6,0
2019-06-04,8.7,11.7,0.0,22:20,SSE,11.0,15.0,1031.6,83.0,67.0,2015-2016 Historical,4,6,2019,June,Tuesday,0,3.0,16.0,1.3636363636363635,0
2019-06-05,11.0,11.7,0.0,19:40,W,11.0,24.0,1033.9,74.0,64.0,2015-2016 Historical,5,6,2019,June,Wednesday,0,0.6999999999999993,10.0,2.1818181818181817,0
2019-06-06,12.7,12.9,0.0,0:00,WSW,7.0,13.0,1038.0,87.0,80.0,2015-2016 Historical,6,6,2019,June,Thursday,0,0.20000000000000107,7.0,1.8571428571428572,0
2019-06-07,8.2,9.4,0.0,22:25,ENE,7.0,11.0,1034.3,99.0,93.0,2015-2016 Historical,7,6,2019,June,Friday,0,1.200000000000001,6.0,1.5714285714285714,0
2019-06-08,11.0,14.5,0.0,23:30,N,15.0,19.0,1025.4,83.0,68.0,2015-2016 Historical,8,6,2019,June,Saturday,0,3.5,15.0,1.2666666666666666,0
2019-06-09,13.9,15.2,2.6,22:00,N,20.0,28.0,1018.0,91.0,66.0,2015-2016 Historical,9,6,2019,June,Sunday,1,1.299999999999999,25.0,1.4,1
2019-06-10,13.0,14.8,0.0,21:00,N,15.0,24.0,1020.0,70.0,62.0,2015-2016 Historical,10,6,2019,June,Monday,0,1.8000000000000007,8.0,1.6,0
2019-06-11,12.8,14.5,0.0,22:00,N,15.0,26.0,1021.5,71.0,61.0,2015-2016 Historical,11,6,2019,June,Tuesday,0,1.6999999999999993,10.0,1.7333333333333334,0
2019-06-12,12.7,15.6,2.6,21:00,SSW,13.0,26.0,1015.6,88.0,74.0,2015-2016 Historical,12,6,2019,June,Wednesday,1,2.9000000000000004,14.0,2.0,1
2019-06-13,11.5,12.4,1.6,21:00,WSW,9.0,15.0,1018.9,96.0,92.0,2015-2016 Historical,13,6,2019,June,Thursday,1,0.9000000000000004,4.0,1.6666666666666667,1
2019-06-14,9.9,12.6,2.6,22:40,NW,13.0,17.0,1020.8,86.0,77.0,2015-2016 Historical,14,6,2019,June,Friday,1,2.6999999999999993,9.0,1.3076923076923077,1
2019-06-15,10.1,11.9,0.0,22:10,NNE,13.0,17.0,1023.3,88.0,81.0,2015-2016 Historical,15,6,2019,June,Saturday,0,1.8000000000000007,7.0,1.3076923076923077,0
2019-06-16,9.1,10.4,3.2,21:10,NE,11.0,13.0,1024.5,99.0,89.0,2015-2016 Historical,16,6,2019,June,Sunday,1,1.3000000000000007,10.0,1.1818181818181819,1
2019-06-17,9.6,12.1,0.0,21:10,NNE,11.0,20.0,1021.5,85.0,79.0,2015-2016 Historical,17,6,2019,June,Monday,0,2.5,6.0,1.8181818181818181,0
2019-06-18,7.4,9.4,0.8,22:20,WSW,13.0,20.0,1024.4,78.0,72.0,2015-2016 Historical,18,6,2019,June,Tuesday,1,2.0,6.0,1.5384615384615385,0
2019-06-19,8.0,9.6,0.0,20:30,WNW,9.0,15.0,1027.5,86.0,75.0,2015-2016 Historical,19,6,2019,June,Wednesday,0,1.5999999999999996,11.0,1.6666666666666667,0
2019-06-20,7.4,8.7,1.4,23:30,SSW,11.0,13.0,1028.0,88.0,82.0,2015-2016 Historical,20,6,2019,June,Thursday,1,1.299999999999999,6.0,1.1818181818181819,1
2019-06-21,7.7,10.3,0.0,21:50,WSW,9.0,13.0,1032.1,92.0,78.0,2015-2016 Historical,21,6,2019,June,Friday,0,2.6000000000000005,14.0,1.4444444444444444,0
2019-06-22,5.2,7.2,1.2,22:30,W,7.0,9.0,1031.4,99.0,94.0,2015-2016 Historical,22,6,2019,June,Saturday,1,2.0,5.0,1.2857142857142858,1
2019-06-23,6.3,7.4,0.0,23:00,NNE,9.0,11.0,1033.7,100.0,94.0,2015-2016 Historical,23,6,2019,June,Sunday,0,1.1000000000000005,6.0,1.2222222222222223,0
2019-06-24,5.6,8.8,0.0,20:30,NNE,13.0,17.0,1034.5,97.0,83.0,2015-2016 Historical,24,6,2019,June,Monday,0,3.200000000000001,14.0,1.3076923076923077,0
2019-06-25,7.1,9.9,0.0,22:00,N,9.0,13.0,1035.4,89.0,83.0,2015-2016 Historical,25,6,2019,June,Tuesday,0,2.8000000000000007,6.0,1.4444444444444444,0
2019-06-26,7.8,12.7,0.0,19:40,N,13.0,15.0,1034.0,88.0,66.0,2015-2016 Historical,26,6,2019,June,Wednesday,0,4.8999999999999995,22.0,1.1538461538461537,0
2019-06-27,11.0,12.6,0.0,23:30,NNE,11.0,20.0,1030.0,71.0,61.0,2015-2016 Historical,27,6,2019,June,Thursday,0,1.5999999999999996,10.0,1.8181818181818181,0
2019-06-28,15.1,15.8,0.0,21:30,NNE,13.0,20.0,1022.2,70.0,66.0,2015-2016 Historical,28,6,2019,June,Friday,0,0.7000000000000011,4.0,1.5384615384615385,0
2019-06-29,9.8,11.1,6.4,19:30,NNW,20.0,33.0,1012.9,75.0,65.0,2015-2016 Historical,29,6,2019,June,Saturday,1,1.299999999999999,10.0,1.65,0
2019-06-30,10.4,11.4,0.0,0:00,N,20.0,30.0,1022.7,73.0,68.0,2015-2016 Historical,30,6,2019,June,Sunday,0,1.0,5.0,1.5,0
2019-07-01,9.9,11.3,0.0,21:40,NNW,28.0,41.0,1019.3,71.0,63.0,2015-2016 Historical,1,7,2019,July,Monday,0,1.4000000000000004,8.0,1.4642857142857142,0
2019-07-02,9.0,13.3,0.0,22:50,N,13.0,15.0,1027.3,85.0,70.0,2015-2016 Historical,2,7,2019,July,Tuesday,0,4.300000000000001,15.0,1.1538461538461537,0
2019-07-03,8.0,10.3,0.0,21:00,S,9.0,13.0,1035.5,96.0,89.0,2015-2016 Historical,3,7,2019,July,Wednesday,0,2.3000000000000007,7.0,1.4444444444444444,0
2019-07-04,5.9,7.4,0.0,23:38,ENE,7.0,9.0,1036.8,100.0,96.0,2015-2016 Historical,4,7,2019,July,Thursday,0,1.5,4.0,1.2857142857142858,0
2019-07-05,8.8,10.8,0.0,23:00,NNE,6.0,13.0,1033.9,94.0,86.0,2015-2016 Historical,5,7,2019,July,Friday,0,2.0,8.0,2.1666666666666665,0
2019-07-06,9.1,12.8,0.2,23:00,NNE,9.0,13.0,1032.3,89.0,74.0,2015-2016 Historical,6,7,2019,July,Saturday,1,3.700000000000001,15.0,1.4444444444444444,1
2019-07-07,13.2,13.4,2.8,22:30,N,19.0,28.0,1026.4,88.0,85.0,2015-2016 Historical,7,7,2019,July,Sunday,1,0.20000000000000107,3.0,1.4736842105263157,1
2019-07-08,11.0,13.2,0.2,19:30,WNW,11.0,17.0,1024.5,77.0,62.0,2015-2016 Historical,8,7,2019,July,Monday,1,2.1999999999999993,15.0,1.5454545454545454,0
2019-07-09,10.7,12.7,0.2,22:30,N,19.0,26.0,1018.6,79.0,66.0,2015-2016 Historical,9,7,2019,July,Tuesday,1,2.0,13.0,1.368421052631579,0
2019-07-10,7.8,13.9,6.4,20:32,N,37.0,57.0,1003.4,88.0,61.0,2015-2016 Historical,10,7,2019,July,Wednesday,1,6.1000000000000005,27.0,1.5405405405405406,1
2019-07-11,11.7,12.8,1.6,19:30,NW,15.0,30.0,1011.0,69.0,61.0,2015-2016 Historical,11,7,2019,July,Thursday,1,1.1000000000000014,8.0,2.0,0
2019-07-12,8.5,10.2,4.2,21:30,WNW,20.0,33.0,1008.6,64.0,57.0,2015-2016 Historical,12,7,2019,July,Friday,1,1.6999999999999993,7.0,1.65,0
2019-07-13,7.4,8.3,0.8,21:30,WNW,15.0,26.0,1024.3,76.0,71.0,2015-2016 Historical,13,7,2019,July,Saturday,1,0.9000000000000004,5.0,1.7333333333333334,0
2019-07-14,9.9,11.4,2.6,20:30,W,26.0,48.0,1016.9,87.0,66.0,2015-2016 Historical,14,7,2019,July,Sunday,1,1.5,21.0,1.8461538461538463,1
