Census year,Block ID,CLUE small area,Accommodation and Food Services,Administrative and Support Services,"Agriculture, Forestry and Fishing",Arts and Recreation Services,Construction,Education and Training,"Electricity, Gas, Water and Waste Services",Financial and Insurance Services,Health Care and Social Assistance,Information Media and Telecommunications,Manufacturing,Mining,Other Services,"Professional, Scientific and Technical Services",Public Administration and Safety,"Rental, Hiring and Real Estate Services",Retail Trade,"Transport, Postal and Warehousing",Wholesale Trade,Total jobs in block
2016,361,North Melbourne,28,,0,0,0,0,0,0,0,,0,0,14,,,0,,0,0,106
2016,366,North Melbourne,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,367,North Melbourne,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,12
2016,369,North Melbourne,27,0,0,0,0,0,0,0,,,,0,6,23,0,,,,,80
2016,370,North Melbourne,,0,0,0,,0,,0,0,0,0,0,0,28,0,,,,0,50
2016,375,North Melbourne,45,,0,0,,0,0,0,35,0,0,0,,36,,0,0,0,,254
2016,377,North Melbourne,35,61,0,0,,,0,0,144,0,,0,41,418,0,,0,0,0,779
2016,403,West Melbourne (Residential),0,,0,0,,0,0,0,0,,0,0,0,,0,0,,,,222
2016,406,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,
2016,408,West Melbourne (Residential),0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,409,West Melbourne (Residential),,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,0,16
2016,413,West Melbourne (Residential),,0,0,0,,0,0,0,0,,,0,,0,0,0,0,0,,105
2016,415,West Melbourne (Residential),,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,
2016,418,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,41
2016,421,West Melbourne (Residential),0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,422,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2016,426,West Melbourne (Residential),0,0,0,0,0,0,0,,0,0,0,0,,62,,0,58,,,139
2016,428,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,,60
2016,445,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
2016,502,West Melbourne (Industrial),0,0,0,0,0,0,,0,0,,,0,0,0,0,,,135,187,396
2016,505,Kensington,,0,0,0,,0,0,0,0,,,0,28,,0,0,,,,119
2016,509,Kensington,0,0,0,112,0,0,0,0,0,9,47,0,0,8,0,0,,,0,205
2016,511,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2016,515,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,520,Kensington,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,12
2016,522,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,527,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,528,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,533,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,536,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,539,Kensington,0,,0,2,,0,0,0,0,0,106,0,,0,0,,0,,0,309
2016,540,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,544,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,545,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,547,Kensington,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,
2016,548,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,552,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,555,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,556,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,561,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,563,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,567,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,571,Kensington,54,0,0,,0,0,0,,,,,0,20,0,0,,227,,0,447
2016,607,East Melbourne,61,,0,0,,0,,,180,,,0,349,82,0,,,,0,776
2016,608,East Melbourne,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2016,610,East Melbourne,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,613,East Melbourne,51,0,0,,0,0,0,,62,0,0,0,9,,0,,,0,0,179
2016,617,East Melbourne,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,13
2016,618,East Melbourne,290,0,0,0,,,0,0,161,,,0,0,81,0,0,0,0,0,639
2016,619,East Melbourne,,47,0,11,0,0,,0,0,0,0,0,0,0,,0,0,0,0,82
2016,621,East Melbourne,23,,0,,0,573,0,839,557,,,0,296,173,,0,0,0,,2635
2016,649,East Melbourne,,,0,,0,0,0,0,0,0,0,0,,,150,0,,0,0,169
2016,654,Melbourne (Remainder),0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2016,655,East Melbourne,,0,0,,0,,0,,,0,0,0,0,145,0,0,0,0,0,441
2016,656,East Melbourne,99,91,0,282,,0,0,25,28,0,0,0,73,208,0,36,0,0,,886
2016,660,Melbourne (Remainder),402,,0,888,0,0,0,0,,0,0,0,,0,0,0,,,0,1406
2016,662,East Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
2016,720,Melbourne (Remainder),54,29,0,,,,0,116,445,,54,0,22,562,,22,69,0,252,1808
2016,730,Southbank,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,81
2016,733,Southbank,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,4,0,0,120
2016,735,Southbank,0,0,0,0,,,,0,0,0,0,0,,,0,,0,0,,48
2016,739,Southbank,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,407
2016,740,Southbank,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,168
2016,750,Southbank,0,,0,0,,0,0,,,0,0,0,0,,0,0,0,0,0,26
2016,751,Southbank,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,197
2016,752,Southbank,,0,0,1174,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1428
2016,753,Southbank,1120,54,,,0,0,,151,85,,,,26,593,,33,43,57,,5345
2016,771,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,774,Port Melbourne,,0,0,0,,0,0,0,0,,,0,0,0,,0,,0,0,240
2016,775,Port Melbourne,0,,0,0,76,0,0,0,,,86,0,,102,,,0,49,152,524
2016,776,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,
2016,777,Port Melbourne,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,52
2016,783,Docklands,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,82
2016,792,Port Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,795,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,427
2016,801,Southbank,233,85,0,,143,,0,156,,128,0,,,714,,,25,,0,2780
2016,803,Southbank,2263,,0,5611,0,0,0,0,0,,0,0,,0,0,0,120,0,0,8105
2016,808,Southbank,47,,0,,166,,,,,0,0,0,0,263,0,171,51,,,877
2016,811,Southbank,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,39
2016,814,Southbank,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,
2016,815,Southbank,,0,0,0,27,0,0,0,0,0,0,0,,,0,,,0,0,75
2016,849,South Yarra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,850,Melbourne (Remainder),0,0,0,16,0,0,,0,0,0,0,0,,0,0,0,0,0,0,16
2016,852,Melbourne (Remainder),115,,0,216,,0,,0,0,0,0,0,3,0,0,0,,0,0,340
2016,857,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
2016,859,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2016,860,South Yarra,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,861,South Yarra,116,0,0,0,0,13,,0,0,0,0,0,,0,0,0,20,0,0,151
2016,867,South Yarra,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,
2016,903,Parkville,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,40
2016,904,Parkville,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,396
2016,906,Parkville,70,,0,0,0,,0,,,,,0,60,229,,0,,,,582
2016,907,Parkville,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,913,Parkville,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,914,Parkville,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,17
2016,916,Parkville,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,64
2016,917,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,921,Parkville,,0,0,0,0,450,0,0,,0,0,0,0,104,0,0,0,0,0,559
2016,923,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2016,925,Parkville,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,926,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,929,Parkville,,0,0,,0,,0,0,725,0,0,0,0,0,,0,0,0,0,938
2016,931,Parkville,381,0,0,480,0,0,0,0,5158,0,0,0,37,0,0,0,,,0,6086
2016,1013,West Melbourne (Industrial),0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,98,0,140
2016,1015,West Melbourne (Industrial),,0,0,,,0,,0,0,0,,0,20,0,0,0,29,0,,86
2016,1103,Docklands,1491,,0,706,0,,,6604,33,,0,0,18,21,0,49,10,,0,9868
2016,1104,Docklands,64,,0,25,,0,0,9,0,16,,0,17,58,0,15,12,18,8,253
2016,1110,Docklands,233,,0,227,129,156,,,,125,,0,28,,0,,639,0,0,2109
2016,1112,Docklands,11,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,,0,32
2016,2382,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,
2016,2384,North Melbourne,,38,,0,,,0,0,,,,0,,,0,0,,0,0,212
2016,2387,North Melbourne,0,0,0,0,,,0,,0,0,0,0,,,0,,0,0,68,268
2016,2388,North Melbourne,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,20
2016,2392,North Melbourne,11,0,0,0,0,0,0,0,,0,,0,5,0,0,0,13,,0,37
2016,2501,Kensington,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2016,2502,Kensington,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,2503,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,2505,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2509,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,2511,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2514,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2515,Kensington,0,,0,,0,0,0,,0,0,0,0,,,,0,0,0,0,26
2016,2516,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2522,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2529,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2537,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2538,Kensington,0,0,0,0,,,0,0,0,0,,0,11,,0,,,0,0,65
2016,2539,Kensington,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,17
2016,2541,Kensington,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,17
2015,1,Melbourne (CBD),77,122,0,,0,0,,,,0,0,0,3,137,0,,14,,0,791
2015,14,Melbourne (CBD),454,165,0,,20,534,0,109,78,16,,,125,583,,48,88,0,,2290
2015,17,Melbourne (CBD),522,51,0,,0,79,0,653,0,,,0,3,504,,76,35,0,0,2258
2015,23,Melbourne (CBD),149,252,0,24,,48,0,98,37,234,,,81,1002,,61,28,0,,2078
2015,35,Melbourne (CBD),308,78,0,25,,79,,26,402,194,196,,133,250,0,6,608,,67,2434
2015,43,Melbourne (CBD),647,387,0,0,50,590,0,686,,124,38,,146,2525,,,52,107,0,5578
2015,51,Melbourne (CBD),182,0,0,13,,164,,,,,,0,72,539,,24,16,,0,2312
2015,54,Melbourne (CBD),323,51,0,10,,56,0,136,145,,,0,197,657,0,,180,,,1818
2015,56,Melbourne (CBD),611,79,0,,0,214,0,52,,107,21,0,138,300,0,18,449,0,0,2019
2015,58,Melbourne (CBD),742,0,0,,0,0,0,26,0,0,4,0,26,129,,0,74,,,1155
2015,64,Melbourne (CBD),295,115,0,25,,106,,20,25,,,,57,1003,0,34,242,0,0,1943
2015,66,Melbourne (CBD),612,69,0,0,,40,,,,0,,0,46,30,0,0,148,0,0,995
2015,73,Melbourne (CBD),15,0,0,0,0,0,0,0,0,0,0,0,,419,841,,0,0,0,1308
2015,78,Melbourne (CBD),148,,0,,0,0,0,2778,,,,0,9,,4008,12,28,0,0,12168
2015,81,Melbourne (CBD),132,0,0,0,0,291,0,0,0,0,0,0,0,,0,0,,0,0,451
2015,84,Melbourne (CBD),108,12,0,0,37,137,,34,0,,,0,125,221,0,11,62,0,,787
2015,91,West Melbourne (Residential),30,135,0,0,0,29,,,,,,,21,126,0,,,0,20,433
2015,94,Melbourne (CBD),67,0,0,0,,,0,,0,,0,0,57,574,,23,84,0,0,3421
2015,98,Melbourne (CBD),0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2015,104,Melbourne (CBD),132,,0,0,0,48,,0,,0,,0,23,31,0,,19,0,0,281
2015,201,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,206,Carlton,107,,0,,,0,0,23,0,,0,0,22,19,0,,90,0,0,274
2015,210,Carlton,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,213,Carlton,0,0,0,,0,,,0,,0,0,0,,0,,0,0,0,0,105
2015,214,Carlton,12,,0,0,0,0,0,0,,0,4,0,,33,0,0,19,0,,88
2015,217,Carlton,155,,0,,,0,0,0,27,,,0,30,,0,0,228,0,0,613
2015,223,Carlton,,0,0,0,0,0,0,0,19,0,0,0,7,,0,,12,0,0,65
2015,233,Carlton,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2015,234,Carlton,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,12
2015,235,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
2015,245,Carlton,72,,0,0,0,,0,,,0,0,0,,74,0,,10,0,47,269
2015,248,Carlton,20,0,0,0,0,,0,0,,0,0,0,48,12,0,,0,0,0,122
2015,250,Carlton,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,593
2015,253,Carlton,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,255,Carlton,33,0,0,0,0,,0,,142,0,,0,90,20,,,14,0,,641
2015,256,Carlton,37,,0,0,0,106,0,0,0,0,,0,,,,0,,0,0,284
2015,258,Carlton,,0,0,0,0,,0,0,0,,,0,0,,0,0,,0,0,294
2015,259,Carlton,,0,0,0,0,,,0,,,0,0,,0,0,0,0,0,,232
2015,260,Carlton,46,29,0,0,0,0,0,0,,0,,0,,,0,0,22,,0,148
2015,264,Carlton,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,,275
2015,265,Carlton,110,14,0,0,,436,0,0,0,0,,0,131,,,,,0,,905
2015,267,Carlton,61,0,0,0,0,0,0,,15,,0,0,115,28,0,0,,,0,247
2015,268,Carlton,,,0,,0,0,0,,42,0,0,0,,125,0,,0,0,0,238
2015,269,Carlton,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2015,270,Parkville,213,21,0,33,0,,0,,0,0,0,0,,0,0,0,52,,0,3853
2015,272,Parkville,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,274,Carlton,0,,0,258,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,312
2015,301,North Melbourne,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,,0,0,11
2015,303,North Melbourne,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,21
2015,305,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,306,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2015,309,North Melbourne,,,0,,0,0,,,0,0,,0,11,31,0,,0,0,,66
2015,312,North Melbourne,,0,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,,51
2015,318,North Melbourne,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,
2015,321,North Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,323,North Melbourne,0,,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,188
2015,328,North Melbourne,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,329,North Melbourne,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,94
2015,335,North Melbourne,29,0,0,0,14,0,0,,,,,0,,86,,,14,0,20,203
2015,345,North Melbourne,112,,0,33,0,,,26,20,,,0,40,,0,9,43,,0,377
2015,347,North Melbourne,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11
2015,349,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,
2015,350,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,352,North Melbourne,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2015,354,North Melbourne,98,23,0,18,,0,0,0,23,,,0,39,34,0,,79,,14,386
2015,355,North Melbourne,,,0,0,,0,0,29,16,,,0,,79,0,0,,,,180
2015,361,North Melbourne,25,0,0,0,0,0,0,0,0,,0,0,17,32,,0,,0,0,127
2015,362,North Melbourne,47,,0,0,0,34,0,0,18,0,0,0,,0,0,0,66,0,0,176
2015,366,North Melbourne,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,
2015,367,North Melbourne,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,12
2015,368,North Melbourne,,0,0,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,30
2015,369,North Melbourne,23,0,0,0,0,0,0,0,,,,0,5,17,0,,,6,0,77
2015,372,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,373,North Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,374,North Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,377,North Melbourne,42,26,0,0,184,,0,0,159,0,0,0,37,318,0,0,0,0,,791
2015,379,North Melbourne,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,401,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
2015,402,West Melbourne (Residential),0,0,0,0,,0,0,0,0,0,0,0,,,0,,0,0,0,44
2015,406,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,
2015,409,West Melbourne (Residential),,0,0,0,0,0,,0,0,0,0,0,,31,0,0,0,,0,40
2015,412,West Melbourne (Residential),0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,22
2015,414,West Melbourne (Residential),,,0,0,0,,0,,0,,,0,,28,0,,0,0,0,90
2015,416,West Melbourne (Residential),0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2015,419,West Melbourne (Residential),,0,0,0,0,0,,,,0,0,0,,37,0,0,,0,,65
2015,421,West Melbourne (Residential),0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,426,West Melbourne (Residential),0,0,0,0,0,0,0,,0,0,0,0,,51,0,,,,,142
2015,428,West Melbourne (Residential),,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,,60
2015,430,West Melbourne (Residential),19,0,0,0,0,0,0,0,,0,,0,,,0,0,,0,,112
2015,431,West Melbourne (Residential),0,,0,,0,0,,0,,0,,0,55,77,0,,,,40,224
2015,432,West Melbourne (Residential),8,0,0,,0,131,0,0,0,0,0,0,,0,0,0,0,35,0,212
2015,433,West Melbourne (Residential),0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,440,West Melbourne (Residential),,0,0,,0,,0,0,,0,,0,,57,0,,0,,,198
2015,442,West Melbourne (Residential),0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,208
2015,445,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
2015,503,Kensington,9,14,0,,159,,0,0,0,0,152,0,25,57,,,,,158,716
2015,504,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,,0,,,,,86
2015,509,Kensington,0,0,0,112,0,0,0,0,0,9,47,0,0,8,0,0,,,0,205
2015,510,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,512,Kensington,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,118
2015,513,Kensington,,0,0,0,0,0,0,0,0,,,0,0,,0,0,,0,,36
2015,514,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,517,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,518,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,519,Kensington,0,,0,103,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,156
2015,521,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,522,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,523,Kensington,,0,0,0,0,,0,0,18,0,0,0,0,0,0,0,,0,0,57
2015,524,Kensington,10,0,0,,0,0,0,0,,0,0,0,,0,0,,,,,88
2015,525,Kensington,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,13
2015,526,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2015,527,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,530,Kensington,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,537,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,538,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,541,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,542,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,546,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,551,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,552,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,553,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,556,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,559,Kensington,36,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,59
2015,560,Kensington,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,19
2015,562,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,3
2015,564,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,566,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,568,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,569,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,571,Kensington,54,0,0,,0,0,0,,,,,0,20,0,0,,227,,0,447
2015,603,East Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,
2015,605,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,
2015,606,East Melbourne,35,,0,0,,0,0,0,59,0,0,0,,,0,,0,0,0,126
2015,619,East Melbourne,,,0,14,0,0,,0,0,0,0,0,0,0,,0,0,0,0,34
2015,621,East Melbourne,19,,0,,0,482,0,575,280,,,0,221,185,,,0,0,,1983
2015,643,East Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,646,East Melbourne,,12,0,,0,,0,,202,,0,0,30,125,0,0,0,0,,441
2015,650,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,141
2015,651,East Melbourne,315,0,0,,0,0,0,0,2612,0,0,0,36,,0,0,0,0,0,2971
2015,652,East Melbourne,,0,0,,0,,0,0,0,0,0,0,,0,2567,0,0,0,0,2617
2015,655,East Melbourne,,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,407
2015,656,East Melbourne,86,170,0,155,,0,0,31,32,,,0,,184,,,0,0,,814
2015,659,Melbourne (Remainder),1033,0,0,2697,0,0,0,0,0,0,0,0,,0,0,0,0,,0,3730
2015,720,Melbourne (Remainder),54,29,0,,,,0,116,445,,54,0,22,562,,22,69,0,252,1808
2015,724,Melbourne (Remainder),631,747,0,0,0,,0,,7,0,0,0,,311,,,,,0,1903
2015,729,Southbank,,0,0,0,0,0,0,0,,0,0,0,,0,0,18,,0,0,160
2015,732,Southbank,,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,52
2015,734,Southbank,,,0,0,38,0,,,,0,0,0,,72,,10,,0,,232
2015,737,Southbank,0,0,0,0,0,,,0,0,0,0,0,0,237,,0,0,0,0,254
2015,741,Southbank,,0,0,257,0,,,,31,0,0,0,0,208,0,0,,0,0,547
2015,742,Southbank,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2015,743,Southbank,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,745,Southbank,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,0,0,196
