id,data_upd_at,pv_last_wk,pv_last_mth,pv_total,download_count,log_time
ru3z-44we,2021-09-30 16:07:52+00:00,11,44,3594,2554,2021-11-20 19:00:16.609119
vdsi-4gtj,2021-09-23 16:01:43+00:00,5,22,3475,2394,2021-11-20 19:00:16.609119
dyqx-cfn5,2021-11-02 22:16:33+00:00,14,87,3358,649,2021-11-20 19:00:16.609119
6fzs-45an,2014-05-02 03:02:11+00:00,5,19,3329,1923,2021-11-20 19:00:16.609119
pih2-628i,2017-03-02 03:34:39+00:00,5,35,3313,1372,2021-11-20 19:00:16.609119
2eyd-p5ws,2015-05-07 06:20:43+00:00,1,6,3260,2777,2021-11-20 19:00:16.609119
ck33-yh8z,,28,106,3215,5013334,2021-11-20 19:00:16.609119
wqka-kyhz,,3,49,3081,1820910,2021-11-20 19:00:16.609119
ss79-v558,,17,77,3013,1647126,2021-11-20 19:00:16.609119
k64i-2xff,2015-01-20 23:24:00+00:00,3,11,2961,1377,2021-11-20 19:00:16.609119
g48j-sdah,,4,9,2906,1953,2021-11-20 19:00:16.609119
su97-b2at,2020-07-05 16:23:59+00:00,5,25,2866,75490,2021-11-20 19:00:16.609119
jzfa-q3k3,2021-09-27 16:32:26+00:00,5,41,2833,3404400,2021-11-20 19:00:16.609119
h4ih-tzqs,2021-08-23 16:50:10+00:00,2,23,2805,2815,2021-11-20 19:00:16.609119
24aw-nd3i,2021-08-23 16:00:21+00:00,6,36,2681,709262,2021-11-20 19:00:16.609119
qa5h-sfgh,2018-09-20 05:11:49+00:00,3,12,2612,0,2021-11-20 19:00:16.609119
txcy-uafv,2021-09-30 16:47:56+00:00,3,33,2586,984,2021-11-20 19:00:16.609119
wwkr-v8s7,2018-03-02 03:21:33+00:00,11,26,2563,1810,2021-11-20 19:00:16.609119
a945-pqqr,2017-05-19 03:25:03+00:00,2,7,2529,1283,2021-11-20 19:00:16.609119
4id4-tydi,2019-02-14 05:10:58+00:00,9,40,2343,1076,2021-11-20 19:00:16.609119
vesm-c7r2,2021-11-02 22:13:48+00:00,8,64,2340,754,2021-11-20 19:00:16.609119
mxsp-c8nh,2019-02-19 05:58:26+00:00,0,4,2301,1140,2021-11-20 19:00:16.609119
ht4h-vqbu,2016-11-09 04:18:08+00:00,2,11,2286,2887,2021-11-20 19:00:16.609119
d34a-re98,2018-02-22 23:37:02+00:00,8,52,2283,1396,2021-11-20 19:00:16.609119
tqjk-32d9,,6,24,2268,1608,2021-11-20 19:00:16.609119
axts-5eu4,2015-01-20 23:50:04+00:00,1,5,2193,1629,2021-11-20 19:00:16.609119
rm92-h5tq,2021-11-02 22:25:14+00:00,7,34,2189,563,2021-11-20 19:00:16.609119
be3i-empa,2021-11-02 22:05:44+00:00,3,8,2171,256,2021-11-20 19:00:16.609119
7pgd-bdf2,2020-04-14 00:10:03+00:00,8,58,2159,226,2021-11-20 19:00:16.609119
dj7e-rdx9,2019-04-17 08:02:55+00:00,3,12,2149,1490,2021-11-20 19:00:16.609119
x69f-uxmj,2017-05-12 05:58:01+00:00,5,26,2127,1618,2021-11-20 19:00:16.609119
rwbd-626w,2021-08-23 16:47:08+00:00,7,25,2015,1726860,2021-11-20 19:00:16.609119
vrwc-rwgm,2018-10-15 03:54:32+00:00,5,39,2009,1250,2021-11-20 19:00:16.609119
qnju-it8g,2021-11-02 22:38:03+00:00,2,31,1998,454,2021-11-20 19:00:16.609119
nyr3-sees,2019-09-12 05:00:14+00:00,7,32,1987,373,2021-11-20 19:00:16.609119
4n3a-s6rn,2020-06-01 08:35:48+00:00,4,52,1986,277,2021-11-20 19:00:16.609119
n6sz-6nb6,,4,17,1956,5564262,2021-11-20 19:00:16.609119
nmnx-3ct3,,1,43,1907,4551653,2021-11-20 19:00:16.609119
e63d-rbu7,2019-01-14 00:47:27+00:00,0,21,1905,2762,2021-11-20 19:00:16.609119
6yxs-smdz,,4,14,1878,3135136,2021-11-20 19:00:16.609119
dmpt-2xdw,2021-08-23 16:45:41+00:00,2,9,1874,5049596,2021-11-20 19:00:16.609119
mayw-9gb5,2021-11-02 22:49:34+00:00,1,37,1865,442,2021-11-20 19:00:16.609119
n9ie-cp6t,2018-10-12 00:40:22+00:00,1,10,1842,1033,2021-11-20 19:00:16.609119
dh3m-ckxm,,7,40,1762,6644363,2021-11-20 19:00:16.609119
v9mu-dvfu,2019-03-18 04:50:39+00:00,0,11,1744,930,2021-11-20 19:00:16.609119
mgqj-necz,2020-03-05 03:52:54+00:00,5,42,1717,540,2021-11-20 19:00:16.609119
irqv-hjr4,2021-11-20 07:30:13+00:00,8,34,1673,205,2021-11-20 19:00:16.609119
3v7r-q3ds,2015-04-28 07:22:49+00:00,3,9,1669,1615,2021-11-20 19:00:16.609119
md5d-vpap,2021-11-02 22:32:26+00:00,5,34,1628,301,2021-11-20 19:00:16.609119
3bxw-t8fk,2019-02-06 04:34:39+00:00,3,16,1628,724,2021-11-20 19:00:16.609119
uyp8-7ii8,2019-03-18 03:17:17+00:00,3,15,1624,905,2021-11-20 19:00:16.609119
ambt-72qg,2018-03-02 04:10:30+00:00,5,21,1612,926,2021-11-20 19:00:16.609119
4j42-79hg,2021-08-23 16:00:54+00:00,4,11,1609,1062,2021-11-20 19:00:16.609119
hg8j-vcww,,1,14,1605,8649,2021-11-20 19:00:16.609119
g9am-cna5,2021-11-02 22:29:27+00:00,0,23,1585,421,2021-11-20 19:00:16.609119
psq9-yz4x,2021-09-28 16:39:09+00:00,6,36,1575,1094,2021-11-20 19:00:16.609119
2x87-fe4u,2014-05-02 04:25:14+00:00,2,25,1488,1367,2021-11-20 19:00:16.609119
wcd7-bvh4,2021-11-18 00:49:27+00:00,17,27,1466,1622,2021-11-20 19:00:16.609119
grmi-2ew3,2021-09-30 16:40:19+00:00,3,33,1431,2280595,2021-11-20 19:00:16.609119
47ai-9yup,2017-05-18 04:25:26+00:00,1,6,1412,1037,2021-11-20 19:00:16.609119
jsun-ttri,2021-11-02 22:39:47+00:00,3,25,1398,847,2021-11-20 19:00:16.609119
uqhf-q5h7,2014-05-02 02:40:39+00:00,4,11,1370,1655,2021-11-20 19:00:16.609119
rdi4-j8zh,2021-09-30 16:44:14+00:00,3,21,1360,4588,2021-11-20 19:00:16.609119
sex6-6426,2018-02-22 03:19:28+00:00,6,16,1358,2884,2021-11-20 19:00:16.609119
mi2q-4527,2021-11-02 22:40:43+00:00,1,41,1330,1046,2021-11-20 19:00:16.609119
6cxw-5y4y,2019-01-09 03:20:29+00:00,1,8,1325,867,2021-11-20 19:00:16.609119
ew6k-chz4,2017-05-19 01:57:49+00:00,0,2,1291,1209,2021-11-20 19:00:16.609119
55up-8nwa,2015-05-07 06:30:36+00:00,2,4,1289,1258,2021-11-20 19:00:16.609119
vzb2-a2kz,2021-08-23 16:46:03+00:00,2,8,1271,1699963,2021-11-20 19:00:16.609119
84bf-dihi,,1,4,1263,4851824,2021-11-20 19:00:16.609119
q3ni-rkmu,2021-06-28 01:55:48+00:00,5,21,1233,142,2021-11-20 19:00:16.609119
r6ug-jmg3,2017-05-12 06:07:26+00:00,2,12,1227,1290,2021-11-20 19:00:16.609119
arvc-7u8d,2021-11-02 22:25:14+00:00,1,7,1180,199,2021-11-20 19:00:16.609119
tq3k-d7n7,2019-12-01 21:31:05+00:00,1,15,1167,280,2021-11-20 19:00:16.609119
rhc3-j4bg,2017-05-04 05:47:33+00:00,1,11,1167,16103,2021-11-20 19:00:16.609119
rpdm-je7s,,3,6,1161,4808644,2021-11-20 19:00:16.609119
fzjr-9nrn,2021-09-30 17:21:58+00:00,5,11,1157,735,2021-11-20 19:00:16.609119
9hjf-8i2d,2021-11-02 22:19:04+00:00,7,44,1139,296,2021-11-20 19:00:16.609119
kmtd-nvqr,2018-05-08 00:04:44+00:00,0,10,1130,1039,2021-11-20 19:00:16.609119
23k2-cnm2,2021-08-23 16:47:45+00:00,1,4,1106,1502235,2021-11-20 19:00:16.609119
w2pi-36nk,2021-11-02 22:16:33+00:00,1,12,1071,204,2021-11-20 19:00:16.609119
nw38-8y7g,2021-11-02 22:40:43+00:00,1,28,1046,202,2021-11-20 19:00:16.609119
xgce-vkbh,,2,19,1031,3150728,2021-11-20 19:00:16.609119
2ph9-es73,2015-05-07 06:48:07+00:00,1,8,1026,1317,2021-11-20 19:00:16.609119
inah-t6kx,2021-05-21 03:37:13+00:00,2,16,1022,775,2021-11-20 19:00:16.609119
g8gz-fuiv,2018-10-25 00:50:36+00:00,6,12,1008,850,2021-11-20 19:00:16.609119
a52j-vb2e,2018-09-27 05:08:46+00:00,2,14,1007,718,2021-11-20 19:00:16.609119
74id-aqj9,2018-09-04 21:55:19+00:00,4,22,1006,731,2021-11-20 19:00:16.609119
4spx-8bh5,2021-08-23 16:03:50+00:00,3,15,986,1040,2021-11-20 19:00:16.609119
fyes-zqbt,2017-04-04 03:40:26+00:00,3,10,960,295872,2021-11-20 19:00:16.609119
6rkf-zake,2019-02-19 23:04:54+00:00,2,5,947,679,2021-11-20 19:00:16.609119
96gt-j9ix,2021-09-30 16:45:01+00:00,1,2,942,2229339,2021-11-20 19:00:16.609119
5dx2-u4mf,2021-09-22 16:50:01+00:00,2,10,933,979,2021-11-20 19:00:16.609119
gyfq-h9jk,2018-09-27 05:03:00+00:00,7,16,917,665,2021-11-20 19:00:16.609119
v4zv-yqtp,2021-08-23 16:38:17+00:00,4,12,903,1123,2021-11-20 19:00:16.609119
xmnz-a7qy,,1,2,895,17606,2021-11-20 19:00:16.609119
svux-bada,,1,9,894,5415168,2021-11-20 19:00:16.609119
5kg2-fg9r,2015-05-14 01:22:49+00:00,1,4,884,1215,2021-11-20 19:00:16.609119
x4k3-uj4j,2020-12-15 04:38:19+00:00,6,25,881,98,2021-11-20 19:00:16.609119
bevb-vgiu,2015-10-16 05:28:52+00:00,0,3,855,1217,2021-11-20 19:00:16.609119
pyua-izk6,2017-04-04 03:56:11+00:00,1,1,844,40917,2021-11-20 19:00:16.609119
th7x-7gv7,2021-05-26 04:57:50+00:00,17,73,821,43,2021-11-20 19:00:16.609119
99qa-f55d,2016-10-24 02:40:38+00:00,0,2,802,1305,2021-11-20 19:00:16.609119
reaf-a4my,2021-11-02 22:29:27+00:00,2,12,788,161,2021-11-20 19:00:16.609119
55z9-zqzu,2021-08-23 16:15:10+00:00,3,10,779,1018,2021-11-20 19:00:16.609119
c2cr-5q87,2017-07-28 06:40:41+00:00,0,5,773,1648,2021-11-20 19:00:16.609119
awcz-wi9e,2015-05-07 06:34:45+00:00,1,4,737,2053,2021-11-20 19:00:16.609119
nnx5-w29b,2015-05-07 07:36:31+00:00,3,6,735,1334,2021-11-20 19:00:16.609119
xfa5-gt4u,2018-09-27 02:44:06+00:00,0,4,727,730,2021-11-20 19:00:16.609119
cawe-uats,2017-05-22 05:41:43+00:00,1,7,712,963,2021-11-20 19:00:16.609119
9usq-v437,2015-10-16 05:49:34+00:00,1,4,711,1063,2021-11-20 19:00:16.609119
t6hb-9uf2,2019-04-16 11:26:16+00:00,0,6,703,1762,2021-11-20 19:00:16.609119
gquc-eex2,2018-08-21 22:09:34+00:00,0,6,702,905,2021-11-20 19:00:16.609119
vkxi-k7ps,2019-04-09 06:20:02+00:00,0,12,699,1049,2021-11-20 19:00:16.609119
gznb-6fq3,2021-11-02 22:39:47+00:00,2,29,694,127,2021-11-20 19:00:16.609119
npd7-23gm,2017-05-03 06:17:56+00:00,0,4,683,942,2021-11-20 19:00:16.609119
wdtk-npar,2021-11-02 22:13:48+00:00,0,7,676,320,2021-11-20 19:00:16.609119
nug6-empf,2021-11-02 22:51:36+00:00,2,57,674,85,2021-11-20 19:00:16.609119
apua-t2tb,2019-04-17 02:11:07+00:00,0,6,674,1412,2021-11-20 19:00:16.609119
rsgn-pgkc,2018-09-27 05:14:42+00:00,0,11,671,842,2021-11-20 19:00:16.609119
fthi-zajy,2016-11-21 04:11:12+00:00,2,7,643,1066,2021-11-20 19:00:16.609119
5532-ig9r,2020-04-02 20:11:40+00:00,2,17,601,86,2021-11-20 19:00:16.609119
rqdu-ieaj,2017-04-27 03:22:55+00:00,2,2,595,639348,2021-11-20 19:00:16.609119
mv4n-8k4v,2021-11-20 07:32:05+00:00,6,25,587,33,2021-11-20 19:00:16.609119
7je2-yydd,2021-11-02 22:19:04+00:00,4,11,587,116,2021-11-20 19:00:16.609119
s7e6-a6bm,2017-04-19 03:05:52+00:00,2,12,584,40664,2021-11-20 19:00:16.609119
necc-34pz,2017-05-12 06:23:24+00:00,0,10,571,1004,2021-11-20 19:00:16.609119
wxa3-hxd3,2021-11-02 22:51:36+00:00,0,42,563,159,2021-11-20 19:00:16.609119
ue3p-kdsu,2017-08-07 05:36:15+00:00,1,16,556,627,2021-11-20 19:00:16.609119
8c5t-6gxs,2017-05-12 06:23:24+00:00,0,4,549,889,2021-11-20 19:00:16.609119
pkqa-bdit,2015-05-07 06:27:15+00:00,3,10,539,1171,2021-11-20 19:00:16.609119
nzkf-kgud,2015-05-07 06:40:06+00:00,0,2,539,1183,2021-11-20 19:00:16.609119
kv9p-crx6,2017-05-04 05:55:17+00:00,1,3,531,594,2021-11-20 19:00:16.609119
hfxu-z5ii,2018-09-27 02:59:26+00:00,3,9,525,636,2021-11-20 19:00:16.609119
7nkv-ni4n,2021-11-02 22:38:58+00:00,4,31,522,102,2021-11-20 19:00:16.609119
u3gs-y2xi,2018-09-27 00:55:08+00:00,1,8,511,644,2021-11-20 19:00:16.609119
vbe9-m4tk,2019-04-11 04:33:05+00:00,0,5,508,1277,2021-11-20 19:00:16.609119
75qa-syb4,2017-04-04 03:53:05+00:00,1,1,495,894,2021-11-20 19:00:16.609119
xy7t-cwm2,2017-04-04 03:55:01+00:00,2,11,477,880407,2021-11-20 19:00:16.609119
q67c-6wjt,2021-11-02 22:44:13+00:00,1,23,468,75,2021-11-20 19:00:16.609119
625k-qaqp,2019-11-12 01:58:45+00:00,1,10,448,0,2021-11-20 19:00:16.609119
7jq6-k9kf,2019-04-16 03:19:33+00:00,5,10,437,1235,2021-11-20 19:00:16.609119
krg7-hmyt,2021-08-11 02:53:57+00:00,6,94,413,28,2021-11-20 19:00:16.609119
2b75-x6et,2021-11-02 22:38:58+00:00,1,22,413,266,2021-11-20 19:00:16.609119
w8cz-guri,2015-05-07 06:42:26+00:00,1,3,404,1214,2021-11-20 19:00:16.609119
hpzc-vi8m,2021-08-23 16:37:29+00:00,1,1,393,726,2021-11-20 19:00:16.609119
7kjb-25ry,2017-05-04 05:48:40+00:00,1,1,368,1043,2021-11-20 19:00:16.609119
jwq3-hkg3,2017-05-12 06:23:28+00:00,0,3,357,860,2021-11-20 19:00:16.609119
cm7k-9aj4,2021-08-26 16:01:11+00:00,1,5,350,1068,2021-11-20 19:00:16.609119
hfm2-46au,2017-04-19 03:08:02+00:00,1,7,343,537596,2021-11-20 19:00:16.609119
a9sc-9jxz,2021-11-02 22:44:13+00:00,0,21,342,219,2021-11-20 19:00:16.609119
erbg-hj42,2017-04-19 03:09:39+00:00,1,1,330,526304,2021-11-20 19:00:16.609119
fsfa-5ye5,2017-04-19 03:11:15+00:00,1,2,321,670,2021-11-20 19:00:16.609119
dxvp-runr,2021-11-20 02:09:57+00:00,0,7,317,31,2021-11-20 19:00:16.609119
n57n-9wqc,2015-05-07 06:38:30+00:00,0,2,311,1166,2021-11-20 19:00:16.609119
y7km-5r6f,2020-12-15 04:38:24+00:00,2,12,308,111,2021-11-20 19:00:16.609119
m8kf-ur3f,2017-05-12 06:13:42+00:00,0,4,265,788,2021-11-20 19:00:16.609119
mcf9-snjr,2017-05-12 06:20:10+00:00,0,3,235,831,2021-11-20 19:00:16.609119
hisn-tyup,2017-05-12 06:23:18+00:00,0,3,225,848,2021-11-20 19:00:16.609119
sp4r-xphj,2021-08-12 06:45:16+00:00,7,55,109,17,2021-11-20 19:00:16.609119
73qa-862u,2021-08-12 07:19:52+00:00,13,28,53,13,2021-11-20 19:00:16.609119
jizx-9ayp,2021-08-12 07:01:29+00:00,2,15,47,7,2021-11-20 19:00:16.609119
ssm6-4b38,2021-08-12 07:27:00+00:00,1,10,37,6,2021-11-20 19:00:16.609119
b2ak-trbp,2021-11-04 22:38:23+00:00,93,697,73859,8834,2021-11-21 19:00:14.915010
y79a-us3f,,3,28,66899,3178,2021-11-21 19:00:14.915010
fp38-wiyy,2021-09-30 16:06:54+00:00,43,243,39845,6395,2021-11-21 19:00:14.915010
vh2v-4nfs,2021-11-21 07:58:28+00:00,136,619,38632,12085814,2021-11-21 19:00:14.915010
7q9g-yyvg,2018-03-02 01:46:14+00:00,125,471,32118,1822,2021-11-21 19:00:14.915010
i8px-csib,2017-05-12 05:48:58+00:00,232,876,30451,3323,2021-11-21 19:00:14.915010
crvt-b4kt,2021-08-23 16:04:33+00:00,119,513,25379,39776,2021-11-21 19:00:14.915010
xt2y-tnn9,2021-11-02 22:16:33+00:00,83,294,24689,16162,2021-11-21 19:00:14.915010
gh7s-qda8,2021-09-29 06:47:23+00:00,41,147,23427,6264,2021-11-21 19:00:14.915010
r5bg-2hj8,2020-09-22 05:30:26+00:00,149,627,20325,2599,2021-11-21 19:00:14.915010
pmhb-s6pn,2021-11-02 22:05:44+00:00,54,317,19590,3339,2021-11-21 19:00:14.915010
ntht-5rk7,2021-09-14 16:04:00+00:00,75,307,17950,603513,2021-11-21 19:00:14.915010
qe9w-cym8,,14,43,17008,127163,2021-11-21 19:00:14.915010
ez6b-syvw,2015-06-15 05:55:16+00:00,19,75,14190,3520,2021-11-21 19:00:14.915010
def8-4wbt,2021-09-30 00:09:06+00:00,29,111,13852,1007540,2021-11-21 19:00:14.915010
8fgn-5q6t,2021-08-13 16:53:00+00:00,18,40,13268,2269,2021-11-21 19:00:14.915010
e56b-j9mj,2021-09-23 16:08:47+00:00,62,243,13062,2212262,2021-11-21 19:00:14.915010
67fb-mvax,2017-05-12 05:53:17+00:00,50,292,11397,1284,2021-11-21 19:00:14.915010
a7rp-xtya,2021-09-30 16:46:36+00:00,65,246,11378,163068,2021-11-21 19:00:14.915010
44kh-ty54,2021-11-02 22:25:14+00:00,53,123,10627,1997,2021-11-21 19:00:14.915010
j5vt-ppat,2017-04-06 05:48:40+00:00,15,141,10473,3223,2021-11-21 19:00:14.915010
krh5-hhjn,2021-11-02 22:29:27+00:00,10,63,10060,1580,2021-11-21 19:00:14.915010
bs7n-5veh,2021-11-02 22:13:48+00:00,8,61,10014,2265,2021-11-21 19:00:14.915010
aia8-ryiq,2021-03-18 04:20:13+00:00,28,168,9608,3197896,2021-11-21 19:00:14.915010
2dqj-9ydd,2018-08-17 04:41:48+00:00,29,160,9489,0,2021-11-21 19:00:14.915010
t3zn-qgfx,,19,171,8692,3474376,2021-11-21 19:00:14.915010
mq3i-cbxd,2015-05-12 06:33:58+00:00,1,22,8586,3572,2021-11-21 19:00:14.915010
xzxc-g5i9,2015-01-20 23:37:21+00:00,2,12,8106,1593,2021-11-21 19:00:14.915010
d6mv-s43h,2021-11-21 07:46:20+00:00,34,96,7935,20796,2021-11-21 19:00:14.915010
pv8y-ihee,2017-07-28 07:03:49+00:00,15,66,7902,160697,2021-11-21 19:00:14.915010
h57g-5234,2021-09-21 16:44:14+00:00,53,207,7585,2196,2021-11-21 19:00:14.915010
gei8-3w86,,11,74,7308,7362378,2021-11-21 19:00:14.915010
d5tb-r7a6,2018-08-17 03:10:01+00:00,30,148,7231,0,2021-11-21 19:00:14.915010
mffi-m9yn,2021-11-02 22:19:04+00:00,20,154,6985,2753,2021-11-21 19:00:14.915010
qksr-hqee,2017-07-28 06:53:42+00:00,8,51,6961,1861,2021-11-21 19:00:14.915010
3927-sgfc,2015-11-09 05:22:47+00:00,7,33,6236,476704,2021-11-21 19:00:14.915010
u9sa-j86i,2019-04-18 02:42:21+00:00,1,41,6212,1424,2021-11-21 19:00:14.915010
b36j-kiy4,2021-11-02 22:38:03+00:00,9,55,6199,2854,2021-11-21 19:00:14.915010
pq2z-35fu,2019-10-07 02:22:25+00:00,14,70,5854,1209,2021-11-21 19:00:14.915010
m7yp-p495,,40,164,5829,13530346,2021-11-21 19:00:14.915010
mgkp-67ad,2018-02-12 03:47:12+00:00,21,134,5486,721680,2021-11-21 19:00:14.915010
234q-gg83,2021-11-02 22:49:34+00:00,3,54,5316,1547,2021-11-21 19:00:14.915010
cwpe-ugri,2019-11-10 23:49:52+00:00,50,258,5310,0,2021-11-21 19:00:14.915010
e6er-4cb3,2016-02-09 03:54:32+00:00,5,28,5163,1565,2021-11-21 19:00:14.915010
s8dq-xd4g,,6,26,5037,2971982,2021-11-21 19:00:14.915010
qabw-suvb,2021-11-02 22:05:44+00:00,8,86,4920,891,2021-11-21 19:00:14.915010
c3gt-hrz6,2021-11-02 22:32:26+00:00,5,37,4906,2679,2021-11-21 19:00:14.915010
gh9v-yqwz,2020-06-25 01:57:53+00:00,7,28,4862,1933,2021-11-21 19:00:14.915010
9mdh-8yau,2021-09-23 16:45:49+00:00,8,49,4620,7206912,2021-11-21 19:00:14.915010
jtcb-iab6,2015-04-28 06:25:46+00:00,3,14,4318,1773,2021-11-21 19:00:14.915010
3bff-vaa5,2016-05-10 04:25:02+00:00,52,213,4315,11802,2021-11-21 19:00:14.915010
khvg-gtaq,2017-05-31 00:33:10+00:00,3,17,4302,1554,2021-11-21 19:00:14.915010
j4qc-4tib,2021-08-23 16:02:40+00:00,23,87,4209,1140,2021-11-21 19:00:14.915010
2x56-ai8r,2021-09-23 16:47:48+00:00,13,47,4083,9808179,2021-11-21 19:00:14.915010
5nb5-w7hq,2021-08-13 16:54:24+00:00,13,49,3945,2897,2021-11-21 19:00:14.915010
8wi9-ysz4,2019-01-24 00:57:42+00:00,11,48,3918,0,2021-11-21 19:00:14.915010
u4vh-84j8,2021-11-21 07:30:17+00:00,40,118,3889,463,2021-11-21 19:00:14.915010
rpt3-2axt,,4,29,3842,7813,2021-11-21 19:00:14.915010
ru3z-44we,2021-09-30 16:07:52+00:00,10,36,3594,2554,2021-11-21 19:00:14.915010
vdsi-4gtj,2021-09-23 16:01:43+00:00,5,21,3476,2394,2021-11-21 19:00:14.915010
dyqx-cfn5,2021-11-02 22:16:33+00:00,13,77,3358,649,2021-11-21 19:00:14.915010
6fzs-45an,2014-05-02 03:02:11+00:00,4,16,3329,1923,2021-11-21 19:00:14.915010
pih2-628i,2017-03-02 03:34:39+00:00,5,31,3313,1372,2021-11-21 19:00:14.915010
2eyd-p5ws,2015-05-07 06:20:43+00:00,1,6,3260,2777,2021-11-21 19:00:14.915010
ck33-yh8z,,28,100,3217,5013334,2021-11-21 19:00:14.915010
wqka-kyhz,,3,30,3081,1820910,2021-11-21 19:00:14.915010
ss79-v558,,17,70,3014,1647126,2021-11-21 19:00:14.915010
k64i-2xff,2015-01-20 23:24:00+00:00,5,13,2963,1377,2021-11-21 19:00:14.915010
g48j-sdah,,5,10,2907,1953,2021-11-21 19:00:14.915010
su97-b2at,2020-07-05 16:23:59+00:00,4,25,2866,75490,2021-11-21 19:00:14.915010
jzfa-q3k3,2021-09-27 16:32:26+00:00,5,36,2833,3404400,2021-11-21 19:00:14.915010
h4ih-tzqs,2021-08-23 16:50:10+00:00,2,21,2805,2815,2021-11-21 19:00:14.915010
24aw-nd3i,2021-08-23 16:00:21+00:00,7,33,2682,709262,2021-11-21 19:00:14.915010
qa5h-sfgh,2018-09-20 05:11:49+00:00,2,10,2612,0,2021-11-21 19:00:14.915010
txcy-uafv,2021-09-30 16:47:56+00:00,2,28,2586,984,2021-11-21 19:00:14.915010
wwkr-v8s7,2018-03-02 03:21:33+00:00,11,29,2566,1810,2021-11-21 19:00:14.915010
a945-pqqr,2017-05-19 03:25:03+00:00,2,7,2529,1283,2021-11-21 19:00:14.915010
4id4-tydi,2019-02-14 05:10:58+00:00,9,36,2343,1076,2021-11-21 19:00:14.915010
vesm-c7r2,2021-11-02 22:13:48+00:00,7,63,2340,754,2021-11-21 19:00:14.915010
mxsp-c8nh,2019-02-19 05:58:26+00:00,0,3,2301,1140,2021-11-21 19:00:14.915010
ht4h-vqbu,2016-11-09 04:18:08+00:00,2,9,2286,2887,2021-11-21 19:00:14.915010
d34a-re98,2018-02-22 23:37:02+00:00,7,50,2283,1396,2021-11-21 19:00:14.915010
tqjk-32d9,,4,24,2268,1608,2021-11-21 19:00:14.915010
axts-5eu4,2015-01-20 23:50:04+00:00,1,5,2193,1629,2021-11-21 19:00:14.915010
rm92-h5tq,2021-11-02 22:25:14+00:00,5,32,2189,563,2021-11-21 19:00:14.915010
be3i-empa,2021-11-02 22:05:44+00:00,3,8,2171,256,2021-11-21 19:00:14.915010
7pgd-bdf2,2020-04-14 00:10:03+00:00,8,59,2160,227,2021-11-21 19:00:14.915010
dj7e-rdx9,2019-04-17 08:02:55+00:00,3,12,2149,1490,2021-11-21 19:00:14.915010
x69f-uxmj,2017-05-12 05:58:01+00:00,7,27,2129,1618,2021-11-21 19:00:14.915010
rwbd-626w,2021-08-23 16:47:08+00:00,8,25,2016,1726860,2021-11-21 19:00:14.915010
vrwc-rwgm,2018-10-15 03:54:32+00:00,4,31,2009,1250,2021-11-21 19:00:14.915010
qnju-it8g,2021-11-02 22:38:03+00:00,2,31,1998,454,2021-11-21 19:00:14.915010
nyr3-sees,2019-09-12 05:00:14+00:00,7,31,1987,373,2021-11-21 19:00:14.915010
4n3a-s6rn,2020-06-01 08:35:48+00:00,3,51,1986,277,2021-11-21 19:00:14.915010
n6sz-6nb6,,2,17,1956,5564262,2021-11-21 19:00:14.915010
nmnx-3ct3,,1,21,1907,4551653,2021-11-21 19:00:14.915010
e63d-rbu7,2019-01-14 00:47:27+00:00,0,13,1905,2762,2021-11-21 19:00:14.915010
6yxs-smdz,,4,14,1878,3135136,2021-11-21 19:00:14.915010
dmpt-2xdw,2021-08-23 16:45:41+00:00,2,7,1874,5049596,2021-11-21 19:00:14.915010
mayw-9gb5,2021-11-02 22:49:34+00:00,1,37,1865,442,2021-11-21 19:00:14.915010
n9ie-cp6t,2018-10-12 00:40:22+00:00,1,10,1842,1033,2021-11-21 19:00:14.915010
dh3m-ckxm,,7,37,1762,6644363,2021-11-21 19:00:14.915010
v9mu-dvfu,2019-03-18 04:50:39+00:00,0,11,1744,930,2021-11-21 19:00:14.915010
mgqj-necz,2020-03-05 03:52:54+00:00,5,40,1717,540,2021-11-21 19:00:14.915010
irqv-hjr4,2021-11-21 07:30:15+00:00,7,33,1673,205,2021-11-21 19:00:14.915010
3v7r-q3ds,2015-04-28 07:22:49+00:00,3,9,1669,1615,2021-11-21 19:00:14.915010
md5d-vpap,2021-11-02 22:32:26+00:00,3,29,1628,301,2021-11-21 19:00:14.915010
3bxw-t8fk,2019-02-06 04:34:39+00:00,3,13,1628,724,2021-11-21 19:00:14.915010
uyp8-7ii8,2019-03-18 03:17:17+00:00,3,14,1624,905,2021-11-21 19:00:14.915010
ambt-72qg,2018-03-02 04:10:30+00:00,4,21,1613,926,2021-11-21 19:00:14.915010
4j42-79hg,2021-08-23 16:00:54+00:00,1,11,1609,1062,2021-11-21 19:00:14.915010
hg8j-vcww,,1,14,1605,8649,2021-11-21 19:00:14.915010
g9am-cna5,2021-11-02 22:29:27+00:00,0,23,1585,421,2021-11-21 19:00:14.915010
psq9-yz4x,2021-09-28 16:39:09+00:00,6,34,1575,1094,2021-11-21 19:00:14.915010
2x87-fe4u,2014-05-02 04:25:14+00:00,2,18,1488,1367,2021-11-21 19:00:14.915010
wcd7-bvh4,2021-11-18 00:49:27+00:00,17,27,1466,1622,2021-11-21 19:00:14.915010
grmi-2ew3,2021-09-30 16:40:19+00:00,3,28,1431,2280595,2021-11-21 19:00:14.915010
47ai-9yup,2017-05-18 04:25:26+00:00,1,6,1412,1037,2021-11-21 19:00:14.915010
