OBJECTID,WATMAINID,STATUS,PRESSURE_ZONE,ROADSEGMENTID,MAP_LABEL,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_DATE,LINED_MATERIAL,INSTALLATION_DATE,ACQUISITION,CONSULTANT,OWNERSHIP,BRIDGE_MAIN,BRIDGE_DETAILS,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,Undersized,Shallow Main,Condition Score,OVERSIZED,CLEANED,Shape__Length
87046,91324,ACTIVE,KIT 4,601153,78.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2005 12:00:00 AM,DONATED,,KITCHENER,N,,6,4,32,N,N,9.35,N,Y,78.6262612494848
87047,71920,ACTIVE,KIT 4,601153,102.7m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2005 12:00:00 AM,DONATED,,KITCHENER,N,,6,4,32,N,N,9.35,N,Y,102.696674351057
87048,91326,ACTIVE,KIT 4,601153,73.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2005 12:00:00 AM,DONATED,,KITCHENER,N,,6,4,32,N,N,9.35,N,Y,73.791856925267
87049,91328,ACTIVE,KIT 4,601153,88.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2005 12:00:00 AM,DONATED,,KITCHENER,N,,6,4,32,N,N,9.35,N,Y,88.6049441572771
87050,91330,ACTIVE,KIT 4,601153,12.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2005 12:00:00 AM,DONATED,,KITCHENER,N,,6,4,32,N,N,9.35,N,Y,12.164468843341
87051,77170,ACTIVE,KIT 2W,601479,64.5m 300mm  PVC,TREATED,300,PVC,NO,,NONE,8/1/2011 12:00:00 AM,DONATED,MTE,KITCHENER,N,,6,5,46,N,N,9.35,N,N,64.5394081025382
87052,91332,ACTIVE,KIT 2W,601479,7.6m 300mm  PVC,TREATED,300,PVC,NO,,NONE,8/1/2011 12:00:00 AM,DONATED,MTE,KITCHENER,N,,6,5,46,N,N,9.35,N,N,7.56588800092555
87053,79770,ACTIVE,BRIDGEPORT,40242,3.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1/14/2010 12:00:00 AM,PURCHASED,,REGION,N,,0,2,41,N,N,9.35,N,Y,3.24078463392078
87055,76512,ACTIVE,KIT 4,600278,77.1m 150mm  PVC,TREATED,150,PVC,NO,,NONE,5/25/2010 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,4,30,N,N,9.35,N,Y,77.0892347044308
87056,91334,ACTIVE,KIT 4,600071,17m 150mm  PVC,TREATED,150,PVC,NO,,NONE,5/25/2010 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,4,30,N,N,9.35,N,Y,16.9828098896106
87057,68360,ACTIVE,KIT 5,600381,99m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2002 12:00:00 AM,DONATED,,KITCHENER,N,,6,6,25,N,N,9.35,N,Y,99.0188644630427
87058,91336,ACTIVE,KIT 5,600381,11.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2002 12:00:00 AM,DONATED,,KITCHENER,N,,6,6,25,N,N,9.35,N,Y,11.4080290739777
87059,18550,ACTIVE,KIT 4,15802,351.1m 600mm  DI,TREATED,600,DI,NO,,NONE,10/1/1976 12:00:00 AM,PURCHASED,,REGION,N,,7,4,13,N,N,8.5,N,N,351.063236244157
87060,91338,ACTIVE,KIT 4,15802,3m 600mm  DI,TREATED,600,DI,NO,,NONE,10/1/1976 12:00:00 AM,PURCHASED,,REGION,N,,0,4,13,N,N,8.5,N,N,3.02573677723642
87061,36020,ACTIVE,BRIDGEPORT,10477,93.7m 300mm  DI,TREATED,300,DI,NO,,NONE,11/1/1992 12:00:00 AM,DONATED,,KITCHENER,N,,5,2,46,N,N,9.1,N,Y,93.7499303876833
87062,91340,ACTIVE,KIT 6,600852,22.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,8/1/2002 12:00:00 AM,DONATED,CCL,KITCHENER,N,,6,6,36,N,N,9.35,N,Y,22.5845926464305
87063,91342,ACTIVE,KIT 6,600852,10.1m 150mm  PVC,TREATED,150,PVC,NO,,NONE,8/1/2002 12:00:00 AM,DONATED,CCL,KITCHENER,N,,6,6,36,N,N,9.35,N,Y,10.1476205110262
87064,91344,ACTIVE,KIT 6,600852,112.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2006 12:00:00 AM,DONATED,,KITCHENER,N,,6,6,36,N,N,9.35,N,Y,112.823444438691
87065,68510,ACTIVE,KIT 6,600852,113.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2006 12:00:00 AM,DONATED,,KITCHENER,N,,6,6,36,N,N,9.35,N,Y,113.290464798109
87066,77376,ACTIVE,KIT 4,8892,10.2m 200mm  PVC,TREATED,200,PVC,NO,,NONE,1/1/1996 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,2,26,N,N,9.35,N,Y,10.2389727836013
87067,91346,ACTIVE,KIT 4,8784,6.9m 200mm  PVC,TREATED,200,PVC,NO,,NONE,11/12/2010 12:00:00 AM,DONATED,,KITCHENER,N,,6,2,6,N,N,9.35,N,Y,6.93095027391511
87068,91348,ACTIVE,KIT 4,8794,2.7m 200mm  PVC,TREATED,200,PVC,NO,,NONE,11/12/2010 12:00:00 AM,DONATED,,KITCHENER,N,,0,2,7,N,N,9.35,N,Y,2.66300060258418
87069,23960,ACTIVE,KIT 4,8784,103.4m 200mm  PVC,TREATED,200,PVC,NO,,NONE,11/12/2010 12:00:00 AM,DONATED,,KITCHENER,N,,6,2,7,N,N,9.35,N,Y,103.423035385441
87070,91350,ACTIVE,KIT 4,8794,1.8m 200mm  PVC,TREATED,200,PVC,NO,,NONE,11/12/2010 12:00:00 AM,DONATED,,KITCHENER,N,,6,2,7,N,N,9.35,N,Y,1.8426728543906
87071,91352,ACTIVE,KIT 4,15951,.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1/1/1976 12:00:00 AM,DONATED,,KITCHENER,N,,6,4,16,N,N,9.35,N,Y,0.559088687772635
87072,91354,ACTIVE,KIT 4,15951,.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1/1/1976 12:00:00 AM,DONATED,,KITCHENER,N,,0,4,16,N,N,9.35,N,Y,0.492722071423199
87073,41890,ACTIVE,KIT 4,15951,203.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1/1/1976 12:00:00 AM,DONATED,,KITCHENER,N,,6,4,16,N,N,9.35,N,Y,203.577884247394
87074,91356,ACTIVE,KIT 4,15951,101.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1/1/1976 12:00:00 AM,DONATED,,KITCHENER,N,,6,4,16,N,N,9.35,N,Y,101.312674704948
87075,7800,ACTIVE,KIT 4,602226,13.3m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1991 12:00:00 AM,DONATED,,KITCHENER,N,,6,5,6,N,N,9.1,N,N,13.3096902320743
87078,3610,ACTIVE,KIT 4,12644,121.4m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1946 12:00:00 AM,DONATED,,KITCHENER,N,,6,2,29,N,N,7.75,N,Y,121.376483670915
87079,91362,ACTIVE,KIT 4,6911,10.3m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1940 12:00:00 AM,PURCHASED,NA,KITCHENER,N,,7,2,12,N,N,7.75,N,Y,10.3404329396819
87081,91366,ACTIVE,KIT 4,11371,164.2m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1940 12:00:00 AM,PURCHASED,NA,KITCHENER,N,,8,2,2,N,N,3.1,N,N,164.164915713329
87082,76747,ACTIVE,KIT 4,11371,358.4m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1940 12:00:00 AM,PURCHASED,NA,KITCHENER,N,,7,2,2,N,Y,1.85,N,N,358.355000770627
87083,91368,ACTIVE,KIT 4,25586,16.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2001 12:00:00 AM,DONATED,,KITCHENER,N,,6,3,16,N,N,9.35,N,N,16.2594395764296
87084,67540,ACTIVE,KIT 4,25586,71.1m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2001 12:00:00 AM,DONATED,,KITCHENER,N,,6,3,16,N,N,9.35,N,N,71.0661160603332
87085,81694,ACTIVE,KIT 4,9173,1.6m 300mm  PVC,TREATED,300,PVC,NO,,NONE,9/1/2022 12:00:00 AM,PURCHASED,,KITCHENER,N,,0,2,22,N,N,9.85,N,N,1.64280742880956
87086,54820,ACTIVE,KIT 4,25527,82.4m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1/1/1996 12:00:00 AM,DONATED,,KITCHENER,N,,6,4,16,N,N,9.35,N,Y,82.4065717391249
87087,61804,ACTIVE,KIT 4,11166,30m 300mm  CI,TREATED,300,CI,NO,,NONE,6/1/1923 12:00:00 AM,DONATED,,KITCHENER,N,,6,2,32,N,N,7.75,N,Y,29.9871245989146
87088,12420,ACTIVE,BRIDGEPORT,13048,78.2m 200mm  DI,TREATED,200,DI,NO,,NONE,7/1/1981 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,2,47,N,N,8.5,N,Y,78.2049984155655
87089,12030,ACTIVE,KIT 4,9541,68.7m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1978 12:00:00 AM,DONATED,,KITCHENER,N,,6,3,12,N,N,8.5,N,N,68.6983831665182
87090,76846,ACTIVE,KIT 4A,540410,174.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1/6/2011 12:00:00 AM,DONATED,,KITCHENER,N,,6,2,43,N,N,9.35,N,Y,174.187241756536
87091,91370,ACTIVE,KIT 5,601299,9.7m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2005 12:00:00 AM,DONATED,,KITCHENER,N,,7,6,24,N,N,9.35,N,Y,9.68948891961666
87092,72460,ACTIVE,KIT 5,601304,179.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2005 12:00:00 AM,DONATED,,KITCHENER,N,,6,6,24,N,N,9.35,N,Y,179.231643993397
87095,29820,ACTIVE,KIT 4,20707,104.1m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1966 12:00:00 AM,DONATED,,KITCHENER,N,,6,1,7,N,N,6.9,N,Y,104.110641192422
87096,91374,ACTIVE,KIT 4,20707,6.4m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1966 12:00:00 AM,DONATED,,KITCHENER,N,,6,1,7,N,N,8.5,N,Y,6.37649068346963
87097,91376,ACTIVE,KIT 4,8575,7.7m 150mm  PVC,TREATED,150,PVC,NO,,NONE,11/18/2010 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,2,9,N,N,9.35,N,Y,7.65359271574647
87098,76755,ACTIVE,KIT 4,8575,18.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,11/18/2010 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,1,26,N,N,9.35,N,Y,18.5899635314071
87099,71240,ACTIVE,KIT 4,8814,133.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,7/20/2004 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,2,26,N,N,9.35,N,Y,133.509208968102
87100,91378,ACTIVE,KIT 4,15128,5.2m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1988 12:00:00 AM,DONATED,,KITCHENER,N,,5,4,16,N,N,9.1,N,Y,5.19819724049939
87101,4300,ACTIVE,KIT 4,15128,84.6m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1988 12:00:00 AM,DONATED,,KITCHENER,N,,5,4,16,N,N,9.1,N,Y,84.6317758829611
87102,91380,ACTIVE,KIT 4,15167,13m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1988 12:00:00 AM,DONATED,,KITCHENER,N,,5,4,16,N,N,9.1,N,Y,12.9986559370991
87103,91382,ACTIVE,KIT 4,11308,7m 200mm  PVC,TREATED,200,PVC,NO,,NONE,7/26/2001 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,2,3,N,N,9.35,N,Y,6.97323639017349
87104,66650,ACTIVE,KIT 4,11308,92.8m 200mm  PVC,TREATED,200,PVC,NO,,NONE,7/26/2001 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,2,3,N,N,9.35,N,Y,92.8128382751875
87105,91384,ACTIVE,KIT 4,11308,10.3m 200mm  PVC,TREATED,200,PVC,NO,,NONE,7/26/2001 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,2,3,N,N,9.35,N,Y,10.3407934000345
87106,38780,ACTIVE,KIT 4,10383,103.5m 200mm  CI,TREATED,200,CI,NO,,NONE,1/1/1948 12:00:00 AM,DONATED,,KITCHENER,N,,6,2,37,N,N,6.15,N,Y,103.468203295567
87107,76458,ACTIVE,KIT 4,40040,63.1m 150mm  PVC,TREATED,150,PVC,NO,,NONE,7/20/2009 12:00:00 AM,PURCHASED,,KITCHENER,N,,5,2,9,N,N,9.35,N,Y,63.1362999412902
87108,37570,ACTIVE,KIT 4,23180,57.8m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1965 12:00:00 AM,DONATED,,KITCHENER,N,,5,4,15,N,N,5.05,N,Y,57.761509444804
87109,66440,ACTIVE,KIT 4,22779,138.8m 150mm  AC,TREATED,150,AC,NO,,NONE,6/1/1975 12:00:00 AM,DONATED,,KITCHENER,N,,5,3,18,N,N,8.7,N,N,138.760052799592
87111,1360,ACTIVE,KIT 4,15775,76m 200mm  CI,TREATED,200,CI,NO,,NONE,1/1/1961 12:00:00 AM,DONATED,,KITCHENER,N,,6,4,10,N,N,5.35,N,Y,76.0398152860004
87112,91388,ACTIVE,KIT 4,15775,6.3m 200mm  CI,TREATED,200,CI,NO,,NONE,1/1/1961 12:00:00 AM,DONATED,,KITCHENER,N,,6,4,10,N,N,7.75,N,Y,6.28106836790321
87113,31270,ACTIVE,KIT 4,22483,84.2m 150mm  DI,TREATED,150,DI,NO,,NONE,6/1/1986 12:00:00 AM,DONATED,,KITCHENER,N,,5,4,29,N,N,9.1,N,Y,84.2019460761139
87114,76832,ACTIVE,KIT 4,9242,5.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,10/20/2010 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,2,12,N,N,9.35,N,Y,5.34584725708991
87121,68914,ACTIVE,KIT 4,8949,84.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,9/1/2008 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,2,24,N,N,9.35,N,Y,84.7308721330894
87122,60680,ACTIVE,KIT 4,6865,72.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1/1/1999 12:00:00 AM,PURCHASED,DILLON,KITCHENER,N,,7,2,15,N,N,9.35,N,Y,72.1839473507098
87124,91400,ACTIVE,KIT 4,8567,8.2m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1955 12:00:00 AM,DONATED,,KITCHENER,N,,4,1,25,N,N,7.75,N,Y,8.17316071930868
87125,4040,ACTIVE,KIT 4,8567,73.6m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1955 12:00:00 AM,DONATED,,KITCHENER,N,,4,1,25,N,N,5.35,N,Y,73.6038686609946
87126,91402,ACTIVE,KIT 4,6725,5.4m 150mm  PVC,TREATED,150,PVC,NO,,NONE,12/24/2009 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,2,6,N,N,9.35,N,Y,5.4262736898822
87127,76396,ACTIVE,KIT 4,6725,20m 150mm  PVC,TREATED,150,PVC,NO,,NONE,12/24/2009 12:00:00 AM,PURCHASED,,KITCHENER,N,,5,2,5,N,N,9.35,N,Y,19.9631016639852
87128,91404,ACTIVE,KIT 2W,601567,11.3m 300mm  PVC,TREATED,300,PVC,NO,,NONE,8/27/2010 12:00:00 AM,DONATED,,KITCHENER,N,,6,5,37,N,N,9.35,N,N,11.337596697851
87130,76607,ACTIVE,KIT 2W,601661,48.3m 300mm  PVC,TREATED,300,PVC,NO,,NONE,8/27/2010 12:00:00 AM,DONATED,,KITCHENER,N,,6,5,37,N,N,9.35,N,N,48.2893649839401
87131,38040,ACTIVE,KIT 4,13232,87.8m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1958 12:00:00 AM,DONATED,,KITCHENER,N,,6,4,20,N,N,4.15,N,Y,87.8002475272509
87132,91408,ACTIVE,KIT 4,13232,6.9m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1958 12:00:00 AM,DONATED,,KITCHENER,N,,5,4,20,N,N,7.75,N,Y,6.90254095336661
87133,91410,ACTIVE,KIT 5,6205,8.1m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1968 12:00:00 AM,DONATED,,KITCHENER,N,,6,6,15,N,N,8.5,N,Y,8.06071723866111
87134,25980,ACTIVE,KIT 5,6136,273.1m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1968 12:00:00 AM,DONATED,,KITCHENER,N,,6,6,15,N,N,8.5,N,Y,273.116611518143
87135,91412,ACTIVE,KIT 5,6136,4.1m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1968 12:00:00 AM,DONATED,,KITCHENER,N,,6,6,20,N,N,8.5,N,Y,4.14459794125581
87136,63210,ACTIVE,KIT 4,5870,30.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/1999 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,2,6,N,N,9.35,N,Y,30.3442535081028
87137,35310,ACTIVE,KIT 4,21959,95.3m 150mm  DI,TREATED,150,DI,NO,,NONE,11/1/1974 12:00:00 AM,DONATED,,KITCHENER,N,,5,3,6,N,N,8.5,N,N,95.2783796009391
87138,91414,ACTIVE,KIT 4,21959,7.6m 150mm  DI,TREATED,150,DI,NO,,NONE,11/1/1974 12:00:00 AM,DONATED,,KITCHENER,N,,5,3,6,N,N,8.5,N,N,7.61992384930344
87139,91416,ACTIVE,KIT 5,5427,13.3m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1975 12:00:00 AM,DONATED,,KITCHENER,N,,6,6,12,N,N,8.5,N,Y,13.3311015117809
87140,91418,ACTIVE,KIT 5,20732,2.1m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1975 12:00:00 AM,DONATED,,KITCHENER,N,,0,6,12,N,N,8.5,N,Y,2.12378989726602
87141,42300,ACTIVE,KIT 5,5426,99.7m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1975 12:00:00 AM,DONATED,,KITCHENER,N,,6,6,12,N,N,8.5,N,Y,99.7124548113714
87142,91420,ACTIVE,KIT 5,20732,4m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1975 12:00:00 AM,DONATED,,KITCHENER,N,,6,6,12,N,N,8.5,N,Y,3.97315085003131
87143,23780,ACTIVE,KIT 4,11243,62.7m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1952 12:00:00 AM,PURCHASED,,KITCHENER,N,,5,2,36,N,N,7.75,N,Y,62.6979848647448
87144,70040,ACTIVE,KIT 2W,600218,65.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2004 12:00:00 AM,DONATED,,KITCHENER,N,,6,5,39,N,N,9.35,N,N,65.6192780696882
87145,91422,ACTIVE,KIT 2W,600218,11.4m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2004 12:00:00 AM,DONATED,,KITCHENER,N,,5,5,39,N,N,9.35,N,N,11.406371735011
87146,70640,ACTIVE,KIT 4,600391,140.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2004 12:00:00 AM,DONATED,,KITCHENER,N,,7,4,0,N,N,9.35,N,Y,140.840818290723
87147,91424,ACTIVE,KIT 4,23155,12.5m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1965 12:00:00 AM,DONATED,,KITCHENER,N,,5,4,23B,N,N,7.85,N,Y,12.5333055031401
87148,1100,ACTIVE,KIT 4,23155,207.5m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1965 12:00:00 AM,DONATED,,KITCHENER,N,,5,4,23B,N,N,7.45,N,Y,207.543316835697
87149,91426,ACTIVE,KIT 4,15838,12.3m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1954 12:00:00 AM,DONATED,,KITCHENER,N,,6,4,9,N,N,7.75,N,Y,12.3324835129754
87150,34850,ACTIVE,KIT 4,15838,276.5m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1954 12:00:00 AM,DONATED,,KITCHENER,N,,6,4,9,N,Y,6.9,N,Y,276.522496316823
87151,91428,ACTIVE,KIT 4,15838,13.2m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1954 12:00:00 AM,DONATED,,KITCHENER,N,,5,4,9,N,N,7.75,N,Y,13.1982067376124
87152,91430,ACTIVE,KIT 5,600591,5.3m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/1/2004 12:00:00 AM,DONATED,,KITCHENER,N,,6,3,0,N,N,9.35,N,N,5.26051507788851
87153,70370,ACTIVE,KIT 5,600591,70.5m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/1/2004 12:00:00 AM,DONATED,,KITCHENER,N,,6,3,0,N,N,9.35,N,N,70.5065932244733
87154,44250,ACTIVE,KIT 6,21089,57.9m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1985 12:00:00 AM,DONATED,,KITCHENER,N,,6,6,2,N,N,9.1,N,Y,57.8848736410509
87155,91432,ACTIVE,KIT 6,21089,26.2m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1985 12:00:00 AM,DONATED,,KITCHENER,N,,6,6,2,N,N,9.1,N,Y,26.2271080888194
87156,91434,ACTIVE,KIT 5,5433,2m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1969 12:00:00 AM,DONATED,,KITCHENER,N,,6,6,15,N,N,8.5,N,Y,1.98204731067946
87157,26190,ACTIVE,KIT 5,5433,20.6m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1969 12:00:00 AM,DONATED,,KITCHENER,N,,6,6,15,N,N,8.5,N,Y,20.5776744970396
87158,91436,ACTIVE,KIT 2W,16071,7.6m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1974 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,5,34,N,N,8.5,N,N,7.62947715107935
87159,91438,ACTIVE,KIT 2W,16071,93.1m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1974 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,5,34,N,N,6.5,N,N,93.076185857723
87160,91440,ACTIVE,KIT 2W,16126,12.2m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1974 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,5,34,N,N,8.5,N,N,12.2059220053023
87161,620,ACTIVE,KIT 2W,16126,181.5m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1974 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,5,34,N,N,8.5,N,N,181.533561856191
87162,91442,ACTIVE,KIT 6,20602,16.8m 450mm  DI,TREATED,450,DI,NO,,NONE,6/1/1990 12:00:00 AM,DONATED,,DUAL CITY AND REGION,N,,7,6,40,N,N,9.1,N,Y,16.7651952559777
87163,32200,ACTIVE,KIT 6,20602,124.1m 450mm  DI,TREATED,450,DI,NO,,NONE,6/1/1990 12:00:00 AM,DONATED,,DUAL CITY AND REGION,N,,7,6,40,N,N,9.1,N,Y,124.121544753464
87164,8700,ACTIVE,KIT 4,11582,22.1m 150mm  CI,TREATED,150,CI,NO,,NONE,4/27/1972 12:00:00 AM,DONATED,NA,KITCHENER,N,,6,4,2,N,N,7.85,N,Y,22.1498322582854
87165,91444,ACTIVE,KIT 4,22753,17.2m 150mm  DI,TREATED,150,DI,NO,,NONE,6/1/1988 12:00:00 AM,DONATED,,KITCHENER,N,,6,3,17,N,N,9.1,N,N,17.1639287711483
87166,26920,ACTIVE,KIT 4,22753,154m 150mm  DI,TREATED,150,DI,NO,,NONE,6/1/1988 12:00:00 AM,DONATED,,KITCHENER,N,,6,3,17,N,N,9.1,N,N,154.046506673982
87167,2140,ACTIVE,KIT 4,8755,87.2m 450mm  CI,TREATED,450,CI,NO,,NONE,1/1/1952 12:00:00 AM,PURCHASED,,REGION,N,,7,1,19,N,N,7.75,N,N,87.2264652350544
87168,38900,ACTIVE,KIT 2W,21923,117.3m 200mm  DI,TREATED,200,DI,NO,,NONE,1/1/1971 12:00:00 AM,DONATED,,KITCHENER,N,,6,5,31,N,N,8.5,N,N,117.257325482629
87169,38120,ACTIVE,KIT 4,21834,233.9m 200mm  DI,TREATED,200,DI,NO,,NONE,1/1/1969 12:00:00 AM,PURCHASED,,KITCHENER,N,,7,5,13,N,N,8.1,N,N,233.927348766396
87170,91446,ACTIVE,KIT 4,21858,15.8m 200mm  DI,TREATED,200,DI,NO,,NONE,1/1/1969 12:00:00 AM,PURCHASED,,KITCHENER,N,,6,5,13,N,N,8.5,N,N,15.8085318929444
87171,91448,ACTIVE,KIT 4,20767,12.7m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1966 12:00:00 AM,DONATED,,KITCHENER,N,,5,1,31,N,N,7.85,N,Y,12.6557507943895
87172,64130,ACTIVE,KIT 4,20769,250.7m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1966 12:00:00 AM,DONATED,,KITCHENER,N,,5,1,31,N,N,5.45,N,Y,250.729023752228
87173,91450,ACTIVE,KIT 6,600861,13.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2006 12:00:00 AM,DONATED,,KITCHENER,N,,6,6,39,N,N,9.35,N,Y,13.251307804356
87174,74050,ACTIVE,KIT 6,600861,63.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2006 12:00:00 AM,DONATED,,KITCHENER,N,,6,6,39,N,N,9.35,N,Y,63.80782399464
87175,68830,ACTIVE,KIT 4,10994,54.5m 300mm  DI,TREATED,300,DI,NO,,NONE,6/1/2002 12:00:00 AM,DONATED,,KITCHENER,N,,8,5,0,N,N,9.1,N,N,54.465160536472
87176,91452,ACTIVE,KIT 6,21189,6.5m 150mm  DI,TREATED,150,DI,NO,,NONE,5/1/1978 12:00:00 AM,DONATED,NA,KITCHENER,N,,5,6,2,N,N,8.5,N,Y,6.49016821292027
87177,5840,ACTIVE,KIT 6,21189,269.6m 150mm  DI,TREATED,150,DI,NO,,NONE,5/1/1978 12:00:00 AM,DONATED,NA,KITCHENER,N,,5,6,2,N,N,6.1,N,Y,269.61366730597
87178,91454,ACTIVE,KIT 6,21189,7.8m 150mm  DI,TREATED,150,DI,NO,,NONE,5/1/1978 12:00:00 AM,DONATED,NA,KITCHENER,N,,5,6,2,N,N,8.5,N,Y,7.78051553297239
87179,69007,ACTIVE,KIT 4,11548,79.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,12/22/2008 12:00:00 AM,PURCHASED,NA,KITCHENER,N,,6,2,16,N,N,9.35,N,Y,79.5959272251731
87180,60070,ACTIVE,KIT 4,25512,78.5m 200mm  PVC,TREATED,200,PVC,NO,,NONE,9/1/1997 12:00:00 AM,DONATED,,KITCHENER,N,,7,4,17,N,N,9.35,N,Y,78.4640286165446
87181,91456,ACTIVE,KIT 4,25512,9.7m 200mm  PVC,TREATED,200,PVC,NO,,NONE,9/1/1997 12:00:00 AM,DONATED,,KITCHENER,N,,7,4,0,N,N,9.35,N,Y,9.68112410553927
87184,91460,ACTIVE,KIT 4,20746,13.1m 200mm  DI,TREATED,200,DI,NO,,NONE,1/1/1971 12:00:00 AM,DONATED,,KITCHENER,N,,0,1,8,N,N,8.5,N,Y,13.106516876965
