pipe_id,installation_year,material,pipe_age,diameter_inches,length_feet,soil_corrosivity,soil_moisture,num_previous_repairs,pressure_psi,zone,failure_probability,risk_score,risk_level,priority_rank,estimated_repair_cost,expected_loss,maintenance_action,urgency_days
PIPE-03870,1976,cast_iron,48,8,224.0,moderately_corrosive,79.3,2,110.2,residential,0.906056529013699,90.6,CRITICAL,133,16800.0,15222.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04757,1927,cast_iron,97,10,1764.5,corrosive,91.0,3,44.8,commercial,0.9058309348510117,90.6,CRITICAL,134,248133.0,224767.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02540,1971,asbestos_cement,53,8,1393.0,moderately_corrosive,80.4,2,107.3,residential,0.9057904632772994,90.6,CRITICAL,135,139300.0,126177.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04722,1961,cast_iron,63,6,1157.7,moderately_corrosive,34.5,2,80.1,mixed,0.9054367410221911,90.5,CRITICAL,136,78145.0,70755.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04828,1966,cast_iron,58,4,709.9,mildly_corrosive,76.6,2,40.4,industrial,0.905233133805664,90.5,CRITICAL,137,34608.0,31328.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04842,1945,clay,79,12,1927.6,non_corrosive,74.0,1,110.5,residential,0.9051969011911861,90.5,CRITICAL,138,173484.0,157037.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03169,1964,asbestos_cement,60,16,974.4,moderately_corrosive,36.6,1,111.8,residential,0.9049505728606377,90.5,CRITICAL,139,194880.0,176357.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04243,1964,asbestos_cement,60,8,237.3,corrosive,24.7,2,84.2,commercial,0.9048811792651213,90.5,CRITICAL,140,35595.0,32209.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02251,1945,cast_iron,79,8,1184.1,mildly_corrosive,52.0,3,78.4,mixed,0.9045305703670063,90.5,CRITICAL,141,106569.0,96395.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02350,1968,cast_iron,56,6,1870.2,corrosive,81.9,1,89.3,residential,0.9042272212855835,90.4,CRITICAL,142,105199.0,95124.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03849,1977,steel,47,16,1161.3,corrosive,51.5,3,110.5,industrial,0.9041275062771043,90.4,CRITICAL,143,196260.0,177444.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04751,1954,pvc,70,8,1484.9,corrosive,91.9,5,37.8,residential,0.9040986714355087,90.4,CRITICAL,144,59396.0,53700.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03803,1960,galvanized_steel,64,16,344.8,corrosive,85.0,1,67.9,industrial,0.904057337057215,90.4,CRITICAL,145,58271.0,52680.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01298,1940,cast_iron,84,12,599.4,corrosive,14.7,1,70.8,commercial,0.9036402848052744,90.4,CRITICAL,146,101149.0,91402.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00030,1959,cast_iron,65,16,1196.8,mildly_corrosive,56.6,2,113.4,mixed,0.9033088950220131,90.3,CRITICAL,147,215424.0,194594.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00052,1969,asbestos_cement,55,12,1153.5,moderately_corrosive,82.5,0,87.0,residential,0.9027427399225009,90.3,CRITICAL,148,173025.0,156197.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02493,1953,asbestos_cement,71,8,393.1,corrosive,30.1,0,79.7,commercial,0.9022208622575056,90.2,CRITICAL,149,58965.0,53199.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04541,1948,cast_iron,76,10,53.8,mildly_corrosive,55.6,2,96.2,mixed,0.902049824487244,90.2,CRITICAL,150,6052.0,5459.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00007,1944,cast_iron,80,10,835.4,moderately_corrosive,47.0,1,37.8,mixed,0.9017634490237724,90.2,CRITICAL,151,93982.0,84750.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02284,1958,cast_iron,66,6,149.4,moderately_corrosive,20.7,2,79.4,residential,0.9017601842788592,90.2,CRITICAL,152,8404.0,7578.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01763,1972,cast_iron,52,8,789.5,moderately_corrosive,36.5,4,39.6,commercial,0.9015765152957383,90.2,CRITICAL,153,88819.0,80077.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01426,1968,clay,56,8,1682.5,highly_corrosive,32.7,1,91.9,industrial,0.9015161891612746,90.2,CRITICAL,154,131235.0,118310.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01289,1940,cast_iron,84,8,1947.9,highly_corrosive,83.1,1,65.5,residential,0.9014526751368923,90.1,CRITICAL,155,146092.0,131695.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00619,1965,galvanized_steel,59,4,1996.1,mildly_corrosive,90.1,2,57.1,residential,0.9013525159689977,90.1,CRITICAL,156,64873.0,58473.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02601,1950,steel,74,16,531.8,highly_corrosive,45.8,0,67.7,residential,0.9012199195118265,90.1,CRITICAL,157,69134.0,62305.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02715,1960,cast_iron,64,8,1550.7,moderately_corrosive,69.1,2,89.1,commercial,0.9010852480531765,90.1,CRITICAL,158,174454.0,157198.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04591,1925,concrete,99,4,731.7,corrosive,49.5,1,95.4,residential,0.9008697755706011,90.1,CRITICAL,159,20122.0,18127.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01724,1958,cast_iron,66,4,187.1,moderately_corrosive,78.2,1,96.9,mixed,0.9006996176119556,90.1,CRITICAL,160,8420.0,7584.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03875,1959,cast_iron,65,12,1601.4,corrosive,38.1,1,91.0,industrial,0.9004690417529919,90.0,CRITICAL,161,234205.0,210894.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00518,1968,galvanized_steel,56,10,1672.5,non_corrosive,85.9,3,93.7,industrial,0.9002579484265977,90.0,CRITICAL,162,176658.0,159038.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03710,1923,clay,101,6,889.4,highly_corrosive,53.4,2,51.1,mixed,0.9000709305995371,90.0,CRITICAL,163,48028.0,43229.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01107,1970,pvc,54,16,648.1,highly_corrosive,76.7,1,72.8,residential,0.8999463859310841,90.0,CRITICAL,164,51848.0,46660.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02687,1939,cast_iron,85,6,774.6,corrosive,28.4,2,104.7,residential,0.8992871614047827,89.9,CRITICAL,165,43571.0,39183.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01816,1942,clay,82,4,524.2,corrosive,93.3,2,61.3,commercial,0.8992832315231806,89.9,CRITICAL,166,23589.0,21213.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02063,1959,galvanized_steel,65,30,954.2,corrosive,81.0,1,92.6,commercial,0.8992321331968107,89.9,CRITICAL,167,348879.0,313723.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01954,1968,asbestos_cement,56,20,1494.9,corrosive,38.6,0,52.3,residential,0.8990753218165205,89.9,CRITICAL,168,373725.0,336007.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01645,1960,cast_iron,64,12,546.4,moderately_corrosive,71.9,0,87.5,mixed,0.8982497034963006,89.8,CRITICAL,169,73764.0,66258.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00412,1960,clay,64,8,871.9,highly_corrosive,60.8,1,34.2,residential,0.8981033723301508,89.8,CRITICAL,170,52314.0,46983.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01202,1951,cast_iron,73,12,710.6,moderately_corrosive,36.3,1,88.6,commercial,0.897972649946419,89.8,CRITICAL,171,119914.0,107679.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03008,1943,cast_iron,81,10,1528.5,mildly_corrosive,29.6,3,30.8,residential,0.8979139605965728,89.8,CRITICAL,172,143297.0,128668.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00558,1930,cast_iron,94,6,305.1,moderately_corrosive,24.6,2,80.3,commercial,0.8979126340553881,89.8,CRITICAL,173,25743.0,23115.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03062,1963,cast_iron,61,10,1566.4,corrosive,80.4,2,81.5,residential,0.8978870501347445,89.8,CRITICAL,174,146850.0,131855.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02547,1960,cast_iron,64,6,524.0,mildly_corrosive,63.9,2,108.3,mixed,0.8977536691348519,89.8,CRITICAL,175,35370.0,31754.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00410,1963,cast_iron,61,10,1678.0,moderately_corrosive,47.8,2,66.7,residential,0.8975826758549872,89.8,CRITICAL,176,157312.0,141201.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03587,1947,pvc,77,4,493.7,moderately_corrosive,90.6,0,93.6,residential,0.8975713580231858,89.8,CRITICAL,177,9874.0,8863.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03994,1957,cast_iron,67,8,1139.5,moderately_corrosive,42.5,1,95.6,industrial,0.8974568515127322,89.7,CRITICAL,178,111101.0,99708.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02295,1949,cast_iron,75,12,492.1,moderately_corrosive,89.1,3,62.0,residential,0.8974334306407783,89.7,CRITICAL,179,55361.0,49683.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02192,1945,hdpe,79,4,1166.7,moderately_corrosive,94.3,3,44.8,commercial,0.8971746285199186,89.7,CRITICAL,180,30626.0,27477.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02372,1970,copper,54,6,958.8,corrosive,79.9,2,91.1,industrial,0.8969652935625034,89.7,CRITICAL,181,65438.0,58696.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04897,1977,cast_iron,47,12,1832.8,moderately_corrosive,40.0,3,114.7,residential,0.8966258086819042,89.7,CRITICAL,182,206190.0,184875.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00209,1973,cast_iron,51,10,230.9,corrosive,83.6,2,74.9,mixed,0.8965882880183911,89.7,CRITICAL,183,25976.0,23290.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04624,1951,steel,73,6,371.5,moderately_corrosive,90.7,3,97.5,commercial,0.8963543737538437,89.6,CRITICAL,184,27166.0,24350.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04226,1959,asbestos_cement,65,12,1582.3,highly_corrosive,20.1,1,32.0,industrial,0.8961882892662465,89.6,CRITICAL,185,308548.0,276517.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00991,1960,galvanized_steel,64,8,329.1,corrosive,70.3,1,41.8,industrial,0.8956421348478286,89.6,CRITICAL,186,27809.0,24907.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01251,1955,galvanized_steel,69,20,277.6,highly_corrosive,26.8,1,62.2,residential,0.8952848381728705,89.5,CRITICAL,187,45110.0,40386.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00236,1954,asbestos_cement,70,8,844.9,moderately_corrosive,80.1,2,90.1,residential,0.8952115034499697,89.5,CRITICAL,188,84490.0,75636.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03077,1954,hdpe,70,30,724.8,highly_corrosive,44.3,1,49.9,industrial,0.8950373793533437,89.5,CRITICAL,189,123669.0,110688.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01381,1923,cast_iron,101,8,354.8,moderately_corrosive,93.5,1,94.1,residential,0.8943738118959604,89.4,CRITICAL,190,26610.0,23799.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01414,1967,cast_iron,57,8,1325.8,corrosive,48.9,2,42.1,commercial,0.8942570294737586,89.4,CRITICAL,191,149152.0,133380.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03772,1958,hdpe,66,8,1783.4,highly_corrosive,59.6,2,84.2,residential,0.8942306402830532,89.4,CRITICAL,192,62419.0,55817.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01256,1934,pvc,90,6,1023.0,highly_corrosive,63.1,2,31.3,commercial,0.893893392817344,89.4,CRITICAL,193,46035.0,41150.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00998,1941,cast_iron,83,8,849.0,moderately_corrosive,44.1,1,117.6,residential,0.8937210184574237,89.4,CRITICAL,194,63675.0,56908.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00886,1945,cast_iron,79,10,1967.8,moderately_corrosive,45.2,1,103.6,commercial,0.8935306495525058,89.4,CRITICAL,195,276722.0,247260.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00781,1944,steel,80,24,1166.6,corrosive,73.0,2,72.0,residential,0.8931397588490629,89.3,CRITICAL,196,227487.0,203178.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04178,1924,galvanized_steel,100,8,627.9,moderately_corrosive,42.2,3,41.1,mixed,0.8930035932128713,89.3,CRITICAL,197,48976.0,43736.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00293,1956,galvanized_steel,68,16,1246.4,highly_corrosive,40.4,3,67.0,residential,0.8927044362505393,89.3,CRITICAL,198,162032.0,144647.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04431,1970,steel,54,20,1550.8,corrosive,70.0,2,88.9,mixed,0.892693630834292,89.3,CRITICAL,199,302406.0,269956.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00332,1961,asbestos_cement,63,10,778.9,mildly_corrosive,20.9,4,90.1,industrial,0.8926656298472274,89.3,CRITICAL,200,126571.0,112986.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03513,1924,clay,100,6,1497.2,non_corrosive,62.7,1,79.7,residential,0.8926022228939261,89.3,CRITICAL,201,67374.0,60138.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00775,1949,galvanized_steel,75,6,1748.0,corrosive,33.3,2,92.0,industrial,0.8924648053211914,89.2,CRITICAL,202,110780.0,98867.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04361,1961,cast_iron,63,6,1152.4,non_corrosive,23.3,1,71.3,residential,0.8921920342511231,89.2,CRITICAL,203,64823.0,57835.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03218,1933,cast_iron,91,24,875.0,highly_corrosive,26.2,0,71.8,industrial,0.8918796178931827,89.2,CRITICAL,204,255938.0,228266.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02863,1951,clay,73,8,1583.0,highly_corrosive,78.5,1,35.1,commercial,0.8918634834686189,89.2,CRITICAL,205,142470.0,127064.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02657,1942,galvanized_steel,82,4,1944.8,moderately_corrosive,68.1,1,35.2,mixed,0.8918380715586597,89.2,CRITICAL,206,75847.0,67643.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00274,1954,hdpe,70,6,573.2,corrosive,77.0,0,77.8,commercial,0.8916305341969528,89.2,CRITICAL,207,22570.0,20124.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03322,1957,cast_iron,67,8,540.1,moderately_corrosive,69.9,1,31.7,commercial,0.8915682756317825,89.2,CRITICAL,208,60761.0,54173.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04733,1929,asbestos_cement,95,6,627.6,moderately_corrosive,75.3,1,108.1,mixed,0.8915276308614098,89.2,CRITICAL,209,56484.0,50357.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00207,1943,cast_iron,81,6,1419.9,mildly_corrosive,27.9,2,45.8,commercial,0.8915073645096482,89.2,CRITICAL,210,119804.0,106806.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04213,1943,concrete,81,20,1861.0,corrosive,94.2,0,103.1,commercial,0.8914380948319477,89.1,CRITICAL,211,383831.0,342162.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00169,1924,cast_iron,100,6,1511.4,corrosive,56.0,3,89.9,residential,0.8913603093804341,89.1,CRITICAL,212,85016.0,75780.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02586,1968,steel,56,12,818.4,highly_corrosive,87.3,0,53.8,commercial,0.8911649567285015,89.1,CRITICAL,213,119691.0,106664.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01303,1963,cast_iron,61,8,822.9,corrosive,48.8,1,36.3,commercial,0.891152082433742,89.1,CRITICAL,214,92576.0,82499.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03463,1926,steel,98,10,785.0,moderately_corrosive,81.1,1,73.3,commercial,0.8906611852822433,89.1,CRITICAL,215,95672.0,85211.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03696,1968,cast_iron,56,8,952.5,corrosive,70.0,0,35.6,industrial,0.8906454306072741,89.1,CRITICAL,216,92869.0,82713.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00993,1954,ductile_iron,70,6,1179.0,highly_corrosive,87.7,0,101.5,residential,0.890551474339617,89.1,CRITICAL,217,53055.0,47248.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03788,1959,pvc,65,12,1768.6,moderately_corrosive,89.5,3,46.3,commercial,0.8904942051513413,89.0,CRITICAL,218,159174.0,141744.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00035,1966,clay,58,8,1651.7,highly_corrosive,84.8,1,93.7,residential,0.8903563905467464,89.0,CRITICAL,219,99102.0,88236.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01201,1932,asbestos_cement,92,12,1902.4,highly_corrosive,78.0,0,72.4,industrial,0.8901695274445213,89.0,CRITICAL,220,370968.0,330224.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04367,1946,cast_iron,78,12,1302.6,moderately_corrosive,83.7,1,96.8,mixed,0.8898948584079849,89.0,CRITICAL,221,175851.0,156489.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04317,1961,asbestos_cement,63,20,690.0,mildly_corrosive,64.1,0,100.5,residential,0.8898375731132114,89.0,CRITICAL,222,172500.0,153497.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02856,1961,pvc,63,16,67.1,moderately_corrosive,75.5,4,108.3,mixed,0.889837482165856,89.0,CRITICAL,223,6442.0,5732.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02495,1931,pvc,93,4,453.3,highly_corrosive,52.6,4,81.8,residential,0.8898039973866823,89.0,CRITICAL,224,9066.0,8067.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00649,1951,galvanized_steel,73,4,548.1,moderately_corrosive,83.0,1,40.5,industrial,0.8898003053427103,89.0,CRITICAL,225,23157.0,20605.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04547,1957,cast_iron,67,10,1946.9,corrosive,93.8,1,67.8,mixed,0.8897485628207202,89.0,CRITICAL,226,219026.0,194878.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04981,1960,clay,64,4,429.9,mildly_corrosive,36.3,2,100.1,residential,0.889682482863477,89.0,CRITICAL,227,12897.0,11474.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04845,1959,cast_iron,65,4,167.0,corrosive,56.7,1,67.5,residential,0.8896559862680855,89.0,CRITICAL,228,6262.0,5571.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00668,1936,cast_iron,88,6,126.0,mildly_corrosive,73.2,3,39.1,residential,0.8896251800946882,89.0,CRITICAL,229,7088.0,6306.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02538,1975,cast_iron,49,4,530.7,corrosive,35.7,0,90.2,residential,0.8894195737804728,88.9,CRITICAL,230,19901.0,17700.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04345,1947,concrete,77,8,427.2,moderately_corrosive,83.4,0,90.4,residential,0.8894050730280226,88.9,CRITICAL,231,23496.0,20897.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01066,1947,asbestos_cement,77,8,1833.8,moderately_corrosive,25.4,3,101.6,residential,0.889403971796307,88.9,CRITICAL,232,183380.0,163099.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03502,1962,galvanized_steel,62,4,195.4,moderately_corrosive,64.9,1,78.5,commercial,0.8892970027688932,88.9,CRITICAL,233,9526.0,8471.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00532,1962,clay,62,6,105.1,moderately_corrosive,76.7,1,38.0,commercial,0.8887226820596008,88.9,CRITICAL,234,7094.0,6305.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01187,1964,steel,60,10,1493.6,highly_corrosive,63.6,2,41.8,commercial,0.8886477766496421,88.9,CRITICAL,235,182032.0,161762.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00104,1951,pvc,73,10,1841.6,highly_corrosive,65.0,1,56.0,commercial,0.8886177395101864,88.9,CRITICAL,236,138120.0,122736.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00800,1946,hdpe,78,8,1004.5,moderately_corrosive,90.0,1,113.5,industrial,0.8884651206240488,88.8,CRITICAL,237,45705.0,40607.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01465,1945,clay,79,6,689.8,moderately_corrosive,36.3,1,77.4,commercial,0.8882036949627413,88.8,CRITICAL,238,46562.0,41357.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02276,1962,concrete,62,24,1795.1,corrosive,35.6,5,108.4,industrial,0.888121139322551,88.8,CRITICAL,239,385049.0,341970.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02929,1964,asbestos_cement,60,8,804.5,mildly_corrosive,72.0,0,59.9,residential,0.8880437255878515,88.8,CRITICAL,240,80450.0,71443.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02138,1953,asbestos_cement,71,6,1633.1,mildly_corrosive,81.6,3,54.2,commercial,0.8880232577172037,88.8,CRITICAL,241,183724.0,163151.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04777,1923,cast_iron,101,4,1734.4,moderately_corrosive,78.9,0,59.2,commercial,0.8879626853229096,88.8,CRITICAL,242,97560.0,86630.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04414,1971,steel,53,6,324.9,corrosive,56.9,3,89.1,residential,0.8879404801628694,88.8,CRITICAL,243,15839.0,14064.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03688,1923,pvc,101,8,880.0,corrosive,63.1,1,64.2,residential,0.887831398559382,88.8,CRITICAL,244,35200.0,31252.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-02603,1942,asbestos_cement,82,10,1706.4,mildly_corrosive,45.9,1,55.6,industrial,0.887629914485809,88.8,CRITICAL,245,277290.0,246131.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03503,1957,clay,67,6,991.6,mildly_corrosive,43.7,4,79.5,mixed,0.8875184455634373,88.8,CRITICAL,246,53546.0,47523.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04354,1951,clay,73,4,1606.4,corrosive,92.4,1,43.3,industrial,0.8870303891571287,88.7,CRITICAL,247,62650.0,55572.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04311,1967,ductile_iron,57,8,1995.1,moderately_corrosive,54.6,4,92.6,residential,0.886928281561134,88.7,CRITICAL,248,119706.0,106171.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00963,1969,ductile_iron,55,8,1876.3,moderately_corrosive,79.9,4,104.9,residential,0.8869020748811242,88.7,CRITICAL,249,112578.0,99846.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04696,1964,copper,60,20,264.7,moderately_corrosive,82.6,4,92.4,mixed,0.8868016127935605,88.7,CRITICAL,250,55587.0,49295.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01262,1970,galvanized_steel,54,10,1140.8,non_corrosive,50.6,4,79.2,residential,0.8866075756625278,88.7,CRITICAL,251,92690.0,82180.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01156,1970,asbestos_cement,54,10,1898.0,moderately_corrosive,14.8,2,61.5,commercial,0.8865608753790101,88.7,CRITICAL,252,355875.0,315505.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01472,1940,asbestos_cement,84,12,714.1,corrosive,11.2,2,113.0,industrial,0.8864041159050161,88.6,CRITICAL,253,139250.0,123432.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03079,1953,cast_iron,71,24,586.3,corrosive,36.3,1,105.3,residential,0.8863192469776909,88.6,CRITICAL,254,131917.0,116921.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-00059,1977,cast_iron,47,12,1498.3,highly_corrosive,26.6,3,85.2,commercial,0.8859250394443734,88.6,CRITICAL,255,252838.0,223996.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04388,1920,cast_iron,104,12,462.1,moderately_corrosive,38.6,1,62.0,industrial,0.8858191693567009,88.6,CRITICAL,256,67582.0,59865.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-03439,1962,hdpe,62,12,769.9,mildly_corrosive,87.4,1,111.6,residential,0.8857374567693758,88.6,CRITICAL,257,40420.0,35802.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-04870,1964,galvanized_steel,60,12,1122.0,moderately_corrosive,30.6,0,99.7,commercial,0.8857115416481554,88.6,CRITICAL,258,164092.0,145338.0,IMMEDIATE REPLACEMENT - within 30 days,30
PIPE-01577,1973,cast_iron,51,10,680.5,moderately_corrosive,48.7,5,36.2,mixed,0.8855789688219837,88.6,CRITICAL,259,76556.0,67796.0,IMMEDIATE REPLACEMENT - within 30 days,30
