pipe_id,source,material,pipe_age,diameter_inches,length_feet,soil_corrosivity,num_previous_repairs,pressure_psi,zone,failure_probability,risk_score,risk_level,priority_rank,repair_cost,expected_loss,action
SYR-0121,Syracuse_Real_Data,copper,83,12,1780.7,highly_corrosive,2,115.0,commercial,0.9194151007867163,91.9,CRITICAL,146,280460.0,257859.0,Immediate replacement within 30 days
SYR-0299,Syracuse_Real_Data,steel,67,20,1508.1,highly_corrosive,1,37.0,residential,0.919386086507664,91.9,CRITICAL,147,245066.0,225310.0,Immediate replacement within 30 days
SYR-0418,Syracuse_Real_Data,cast_iron,46,4,1691.8,corrosive,1,31.4,residential,0.91892508579779,91.9,CRITICAL,148,63442.0,58298.0,Immediate replacement within 30 days
SYR-0499,Syracuse_Real_Data,ductile_iron,100,6,175.6,corrosive,0,45.3,residential,0.9189134695773226,91.9,CRITICAL,149,7902.0,7261.0,Immediate replacement within 30 days
SYR-0613,Syracuse_Real_Data,pvc,67,16,1864.5,corrosive,1,50.9,industrial,0.9188751661707405,91.9,CRITICAL,150,193908.0,178177.0,Immediate replacement within 30 days
SYR-0200,Syracuse_Real_Data,cast_iron,80,20,804.8,non_corrosive,0,40.5,industrial,0.918762370939507,91.9,CRITICAL,151,196170.0,180234.0,Immediate replacement within 30 days
SYR-0039,Syracuse_Real_Data,cast_iron,68,8,561.8,corrosive,1,41.0,commercial,0.9187104097773505,91.9,CRITICAL,152,63202.0,58064.0,Immediate replacement within 30 days
SYR-0568,Syracuse_Real_Data,cast_iron,53,10,1759.5,highly_corrosive,0,102.3,mixed,0.9186765906120271,91.9,CRITICAL,153,197944.0,181847.0,Immediate replacement within 30 days
SYR-0309,Syracuse_Real_Data,ductile_iron,83,16,706.0,non_corrosive,1,81.7,residential,0.918286019837347,91.8,CRITICAL,154,84720.0,77797.0,Immediate replacement within 30 days
SYR-0720,Syracuse_Real_Data,cast_iron,73,10,1604.5,moderately_corrosive,4,59.7,residential,0.9182619341116068,91.8,CRITICAL,155,150422.0,138127.0,Immediate replacement within 30 days
SYR-0910,Syracuse_Real_Data,cast_iron,52,16,1524.0,highly_corrosive,1,64.0,residential,0.9171843610499021,91.7,CRITICAL,156,228600.0,209668.0,Immediate replacement within 30 days
SYR-0550,Syracuse_Real_Data,steel,78,8,550.2,corrosive,1,77.0,industrial,0.916638040694892,91.7,CRITICAL,157,46492.0,42616.0,Immediate replacement within 30 days
SYR-0789,Syracuse_Real_Data,cast_iron,54,6,1179.8,moderately_corrosive,0,97.1,residential,0.9165518715192419,91.7,CRITICAL,158,66364.0,60826.0,Immediate replacement within 30 days
SYR-0081,Syracuse_Real_Data,asbestos_cement,86,16,546.9,highly_corrosive,3,55.7,residential,0.916550213756961,91.7,CRITICAL,159,109380.0,100252.0,Immediate replacement within 30 days
SYR-0477,Syracuse_Real_Data,galvanized_steel,36,8,863.8,corrosive,0,42.2,mixed,0.9165287810532179,91.7,CRITICAL,160,67376.0,61752.0,Immediate replacement within 30 days
SYR-0314,Syracuse_Real_Data,galvanized_steel,102,4,1362.7,mildly_corrosive,1,48.2,industrial,0.9165169005351961,91.7,CRITICAL,161,57574.0,52768.0,Immediate replacement within 30 days
SYR-0399,Syracuse_Real_Data,steel,78,6,609.9,corrosive,1,104.9,mixed,0.9163970828057447,91.6,CRITICAL,162,35679.0,32696.0,Immediate replacement within 30 days
SYR-0686,Syracuse_Real_Data,galvanized_steel,60,16,1040.9,mildly_corrosive,2,35.0,residential,0.9163938003303417,91.6,CRITICAL,163,135317.0,124004.0,Immediate replacement within 30 days
SYR-0375,Syracuse_Real_Data,cast_iron,39,8,92.2,corrosive,1,60.3,residential,0.9157678782242268,91.6,CRITICAL,164,6915.0,6333.0,Immediate replacement within 30 days
SYR-0532,Syracuse_Real_Data,steel,104,16,1094.1,mildly_corrosive,1,76.6,commercial,0.915602719215964,91.6,CRITICAL,165,213350.0,195344.0,Immediate replacement within 30 days
SYR-0279,Syracuse_Real_Data,cast_iron,74,4,1961.0,corrosive,0,38.1,residential,0.9154828117230048,91.5,CRITICAL,166,73538.0,67323.0,Immediate replacement within 30 days
SYR-0035,Syracuse_Real_Data,cast_iron,98,4,1167.1,moderately_corrosive,1,104.1,commercial,0.9153560015070494,91.5,CRITICAL,167,65649.0,60092.0,Immediate replacement within 30 days
SYR-0756,Syracuse_Real_Data,galvanized_steel,80,20,1093.1,moderately_corrosive,1,33.5,mixed,0.9149249159402668,91.5,CRITICAL,168,213154.0,195020.0,Immediate replacement within 30 days
SYR-0722,Syracuse_Real_Data,cast_iron,40,24,158.4,highly_corrosive,1,70.7,industrial,0.9146619213420034,91.5,CRITICAL,169,46332.0,42378.0,Immediate replacement within 30 days
SYR-0465,Syracuse_Real_Data,clay,98,16,778.1,highly_corrosive,0,104.9,residential,0.9144169960966544,91.4,CRITICAL,170,93372.0,85381.0,Immediate replacement within 30 days
SYR-0971,Syracuse_Real_Data,cast_iron,71,20,1596.4,corrosive,1,42.7,residential,0.9143450046678314,91.4,CRITICAL,171,299325.0,273686.0,Immediate replacement within 30 days
SYR-0779,Syracuse_Real_Data,cast_iron,73,10,1101.7,moderately_corrosive,0,97.8,mixed,0.9141478234339853,91.4,CRITICAL,172,123941.0,113300.0,Immediate replacement within 30 days
SYR-0321,Syracuse_Real_Data,cast_iron,62,4,732.5,highly_corrosive,1,80.5,industrial,0.9134874561841599,91.3,CRITICAL,173,35709.0,32620.0,Immediate replacement within 30 days
SYR-0880,Syracuse_Real_Data,concrete,47,16,109.1,corrosive,5,67.8,residential,0.9132576608467107,91.3,CRITICAL,174,12001.0,10960.0,Immediate replacement within 30 days
SYR-0289,Syracuse_Real_Data,cast_iron,47,20,715.9,corrosive,1,67.8,mixed,0.9131625639423059,91.3,CRITICAL,175,161078.0,147090.0,Immediate replacement within 30 days
SYR-0183,Syracuse_Real_Data,steel,96,12,1541.0,highly_corrosive,1,86.9,mixed,0.9127108287549549,91.3,CRITICAL,176,180297.0,164559.0,Immediate replacement within 30 days
SYR-0087,Syracuse_Real_Data,steel,72,8,858.2,corrosive,1,81.4,residential,0.9127101052263208,91.3,CRITICAL,177,55783.0,50914.0,Immediate replacement within 30 days
SYR-0411,Syracuse_Real_Data,cast_iron,47,4,942.4,moderately_corrosive,1,92.7,residential,0.9126932860360871,91.3,CRITICAL,178,35340.0,32255.0,Immediate replacement within 30 days
SYR-0369,Syracuse_Real_Data,cast_iron,43,20,78.9,corrosive,2,105.6,residential,0.9124191757233752,91.2,CRITICAL,179,14794.0,13498.0,Immediate replacement within 30 days
SYR-0500,Syracuse_Real_Data,galvanized_steel,102,10,274.6,moderately_corrosive,0,35.4,residential,0.9122495179196719,91.2,CRITICAL,180,22311.0,20353.0,Immediate replacement within 30 days
SYR-0017,Syracuse_Real_Data,cast_iron,44,4,370.4,highly_corrosive,3,62.6,commercial,0.9121499974521854,91.2,CRITICAL,181,20835.0,19005.0,Immediate replacement within 30 days
SYR-0119,Syracuse_Real_Data,cast_iron,92,24,188.8,mildly_corrosive,0,39.5,residential,0.9119091504028302,91.2,CRITICAL,182,42480.0,38738.0,Immediate replacement within 30 days
SYR-0778,Syracuse_Real_Data,pvc,74,24,498.7,corrosive,2,67.2,residential,0.9117702157254208,91.2,CRITICAL,183,59844.0,54564.0,Immediate replacement within 30 days
SYR-0645,Syracuse_Real_Data,cast_iron,41,6,1886.2,moderately_corrosive,1,101.7,mixed,0.9116668819805589,91.2,CRITICAL,184,127318.0,116072.0,Immediate replacement within 30 days
SYR-0900,Syracuse_Real_Data,asbestos_cement,42,20,1308.0,highly_corrosive,4,79.0,residential,0.9113026755325973,91.1,CRITICAL,185,327000.0,297996.0,Immediate replacement within 30 days
SYR-0919,Syracuse_Real_Data,ductile_iron,79,8,1162.0,highly_corrosive,1,101.6,industrial,0.9111131128172233,91.1,CRITICAL,186,90636.0,82580.0,Immediate replacement within 30 days
SYR-0574,Syracuse_Real_Data,galvanized_steel,65,10,195.6,corrosive,0,61.1,residential,0.9106017711089259,91.1,CRITICAL,187,15892.0,14471.0,Immediate replacement within 30 days
SYR-0379,Syracuse_Real_Data,ductile_iron,84,8,789.6,moderately_corrosive,0,65.1,residential,0.9105729876867555,91.1,CRITICAL,188,47376.0,43139.0,Immediate replacement within 30 days
SYR-0903,Syracuse_Real_Data,asbestos_cement,43,8,1360.6,corrosive,5,44.6,residential,0.9104697516507613,91.0,CRITICAL,189,136060.0,123879.0,Immediate replacement within 30 days
SYR-0763,Syracuse_Real_Data,cast_iron,43,6,1611.5,corrosive,1,105.9,residential,0.9104388163987217,91.0,CRITICAL,190,90647.0,82529.0,Immediate replacement within 30 days
SYR-0095,Syracuse_Real_Data,cast_iron,76,10,1986.1,moderately_corrosive,1,104.2,mixed,0.9100117877485195,91.0,CRITICAL,191,223436.0,203329.0,Immediate replacement within 30 days
SYR-0891,Syracuse_Real_Data,cast_iron,79,24,965.2,highly_corrosive,1,106.7,residential,0.909789031434408,91.0,CRITICAL,192,217170.0,197579.0,Immediate replacement within 30 days
SYR-0453,Syracuse_Real_Data,galvanized_steel,51,16,477.6,corrosive,0,87.6,mixed,0.9092472287482309,90.9,CRITICAL,193,74506.0,67744.0,Immediate replacement within 30 days
SYR-0273,Syracuse_Real_Data,asbestos_cement,90,12,1434.3,moderately_corrosive,2,43.9,industrial,0.9091661310259853,90.9,CRITICAL,194,279688.0,254283.0,Immediate replacement within 30 days
SYR-0404,Syracuse_Real_Data,asbestos_cement,84,6,85.6,moderately_corrosive,0,96.1,commercial,0.9090889922131057,90.9,CRITICAL,195,9630.0,8755.0,Immediate replacement within 30 days
SYR-0188,Syracuse_Real_Data,cast_iron,61,20,1390.6,highly_corrosive,1,55.6,residential,0.908907099370248,90.9,CRITICAL,196,260738.0,236987.0,Immediate replacement within 30 days
SYR-0308,Syracuse_Real_Data,galvanized_steel,49,24,79.7,highly_corrosive,4,61.1,industrial,0.9089053790010834,90.9,CRITICAL,197,20204.0,18364.0,Immediate replacement within 30 days
SYR-0943,Syracuse_Real_Data,asbestos_cement,70,8,1978.9,highly_corrosive,0,97.8,industrial,0.9077243279368898,90.8,CRITICAL,198,257257.0,233518.0,Immediate replacement within 30 days
SYR-0961,Syracuse_Real_Data,cast_iron,39,4,1155.8,corrosive,1,96.6,commercial,0.9075598774176611,90.8,CRITICAL,199,65014.0,59004.0,Immediate replacement within 30 days
SYR-0837,Syracuse_Real_Data,cast_iron,99,4,874.6,mildly_corrosive,0,39.8,residential,0.9075232723177252,90.8,CRITICAL,200,32798.0,29765.0,Immediate replacement within 30 days
SYR-0167,Syracuse_Real_Data,galvanized_steel,48,6,1682.2,moderately_corrosive,1,31.9,commercial,0.9071637554357244,90.7,CRITICAL,201,123011.0,111591.0,Immediate replacement within 30 days
SYR-0625,Syracuse_Real_Data,cast_iron,64,6,1740.2,moderately_corrosive,1,77.8,commercial,0.9070532696407493,90.7,CRITICAL,202,146829.0,133182.0,Immediate replacement within 30 days
SYR-0165,Syracuse_Real_Data,cast_iron,38,20,1476.6,non_corrosive,1,43.3,mixed,0.9066956768992627,90.7,CRITICAL,203,332235.0,301236.0,Immediate replacement within 30 days
SYR-0136,Syracuse_Real_Data,cast_iron,48,20,257.4,highly_corrosive,2,56.1,residential,0.906576980857583,90.7,CRITICAL,204,48262.0,43753.0,Immediate replacement within 30 days
SYR-0115,Syracuse_Real_Data,concrete,67,6,1438.5,highly_corrosive,2,54.0,commercial,0.90653567854716,90.7,CRITICAL,205,89007.0,80688.0,Immediate replacement within 30 days
SYR-0979,Syracuse_Real_Data,galvanized_steel,59,24,1098.7,mildly_corrosive,3,66.6,residential,0.9065011299379936,90.7,CRITICAL,206,214246.0,194214.0,Immediate replacement within 30 days
SYR-0220,Syracuse_Real_Data,cast_iron,87,24,1488.3,corrosive,0,81.0,industrial,0.9063465622933334,90.6,CRITICAL,207,435328.0,394558.0,Immediate replacement within 30 days
SYR-0066,Syracuse_Real_Data,asbestos_cement,58,16,1107.2,moderately_corrosive,0,51.7,commercial,0.9059661141035665,90.6,CRITICAL,208,332160.0,300926.0,Immediate replacement within 30 days
SYR-0491,Syracuse_Real_Data,cast_iron,53,24,1396.8,corrosive,0,78.6,industrial,0.9057864912893886,90.6,CRITICAL,209,408564.0,370072.0,Immediate replacement within 30 days
SYR-0494,Syracuse_Real_Data,cast_iron,40,24,845.6,corrosive,0,89.3,mixed,0.9055198439085141,90.6,CRITICAL,210,228312.0,206741.0,Immediate replacement within 30 days
SYR-0113,Syracuse_Real_Data,cast_iron,96,24,513.3,corrosive,4,34.2,residential,0.9050123551910603,90.5,CRITICAL,211,115492.0,104522.0,Immediate replacement within 30 days
SYR-0776,Syracuse_Real_Data,ductile_iron,40,12,833.0,highly_corrosive,1,87.9,industrial,0.9049387044087562,90.5,CRITICAL,212,97461.0,88196.0,Immediate replacement within 30 days
SYR-0530,Syracuse_Real_Data,pvc,88,10,1709.7,moderately_corrosive,0,109.2,residential,0.9045604858476984,90.5,CRITICAL,213,85485.0,77326.0,Immediate replacement within 30 days
SYR-0254,Syracuse_Real_Data,cast_iron,48,8,1296.9,corrosive,1,81.7,residential,0.9044946414433997,90.4,CRITICAL,214,97268.0,87978.0,Immediate replacement within 30 days
SYR-0400,Syracuse_Real_Data,steel,79,12,200.2,moderately_corrosive,2,86.3,residential,0.9042281455213509,90.4,CRITICAL,215,19520.0,17651.0,Immediate replacement within 30 days
SYR-0721,Syracuse_Real_Data,cast_iron,95,20,1120.5,moderately_corrosive,1,108.3,residential,0.9042260077117856,90.4,CRITICAL,216,210094.0,189972.0,Immediate replacement within 30 days
SYR-0555,Syracuse_Real_Data,cast_iron,89,24,1442.7,moderately_corrosive,0,84.1,residential,0.9041763695728287,90.4,CRITICAL,217,324608.0,293503.0,Immediate replacement within 30 days
SYR-0463,Syracuse_Real_Data,cast_iron,75,24,1025.0,corrosive,0,43.3,mixed,0.9038639729415856,90.4,CRITICAL,218,276750.0,250144.0,Immediate replacement within 30 days
SYR-0048,Syracuse_Real_Data,cast_iron,56,8,184.8,non_corrosive,1,60.4,commercial,0.9037298324842,90.4,CRITICAL,219,20790.0,18789.0,Immediate replacement within 30 days
SYR-0222,Syracuse_Real_Data,cast_iron,62,16,1662.5,non_corrosive,1,58.8,mixed,0.9027355371735665,90.3,CRITICAL,220,299250.0,270144.0,Immediate replacement within 30 days
SYR-0770,Syracuse_Real_Data,ductile_iron,83,4,542.6,highly_corrosive,2,84.3,industrial,0.9023402507002061,90.2,CRITICAL,221,21161.0,19094.0,Immediate replacement within 30 days
SYR-0559,Syracuse_Real_Data,galvanized_steel,77,16,685.4,moderately_corrosive,0,69.8,commercial,0.9017969453383949,90.2,CRITICAL,222,133653.0,120528.0,Immediate replacement within 30 days
SYR-0663,Syracuse_Real_Data,copper,63,16,1563.5,corrosive,1,41.9,commercial,0.9012817319063687,90.1,CRITICAL,223,328335.0,295922.0,Immediate replacement within 30 days
SYR-0304,Syracuse_Real_Data,concrete,69,8,416.1,moderately_corrosive,2,47.4,mixed,0.9012284645360802,90.1,CRITICAL,224,27463.0,24750.0,Immediate replacement within 30 days
SYR-0829,Syracuse_Real_Data,asbestos_cement,79,24,1143.9,corrosive,5,50.8,mixed,0.9006731066665041,90.1,CRITICAL,225,411804.0,370901.0,Immediate replacement within 30 days
SYR-0323,Syracuse_Real_Data,galvanized_steel,70,4,1599.6,mildly_corrosive,1,58.7,residential,0.9006212174878866,90.1,CRITICAL,226,51987.0,46821.0,Immediate replacement within 30 days
SYR-0707,Syracuse_Real_Data,steel,46,8,947.7,corrosive,3,35.2,mixed,0.900250158790372,90.0,CRITICAL,227,73921.0,66547.0,Immediate replacement within 30 days
SYR-0642,Syracuse_Real_Data,galvanized_steel,46,16,1251.1,moderately_corrosive,2,80.4,mixed,0.900197334544303,90.0,CRITICAL,228,195172.0,175693.0,Immediate replacement within 30 days
SYR-0160,Syracuse_Real_Data,cast_iron,75,12,1714.3,corrosive,7,102.8,residential,0.8999721759900406,90.0,CRITICAL,229,192859.0,173568.0,Immediate replacement within 30 days
SYR-0232,Syracuse_Real_Data,cast_iron,58,4,1615.8,corrosive,1,43.1,commercial,0.8996220989077677,90.0,CRITICAL,230,90889.0,81766.0,Immediate replacement within 30 days
SYR-0526,Syracuse_Real_Data,cast_iron,55,10,681.5,corrosive,1,95.6,residential,0.8995192093031077,90.0,CRITICAL,231,63891.0,57471.0,Immediate replacement within 30 days
SYR-0207,Syracuse_Real_Data,steel,39,10,1474.5,corrosive,4,38.2,residential,0.8994690381187066,89.9,CRITICAL,232,119803.0,107759.0,Immediate replacement within 30 days
SYR-0198,Syracuse_Real_Data,clay,93,20,1162.4,mildly_corrosive,2,94.6,residential,0.8992963717702743,89.9,CRITICAL,233,174360.0,156801.0,Immediate replacement within 30 days
SYR-0547,Syracuse_Real_Data,galvanized_steel,38,16,1533.5,corrosive,1,94.3,residential,0.8990359926749898,89.9,CRITICAL,234,199355.0,179227.0,Immediate replacement within 30 days
SYR-0790,Syracuse_Real_Data,pvc,98,8,219.4,non_corrosive,2,116.0,residential,0.8989925325901172,89.9,CRITICAL,235,8776.0,7890.0,Immediate replacement within 30 days
SYR-0103,Syracuse_Real_Data,copper,47,16,1123.7,corrosive,0,119.0,residential,0.8987994439772133,89.9,CRITICAL,236,157318.0,141397.0,Immediate replacement within 30 days
SYR-0325,Syracuse_Real_Data,clay,101,10,626.4,moderately_corrosive,2,115.7,residential,0.8986462365726179,89.9,CRITICAL,237,46980.0,42218.0,Immediate replacement within 30 days
SYR-0825,Syracuse_Real_Data,steel,63,24,1780.0,highly_corrosive,0,117.8,commercial,0.8980458472019301,89.8,CRITICAL,238,520650.0,467568.0,Immediate replacement within 30 days
SYR-0626,Syracuse_Real_Data,steel,48,8,1481.3,corrosive,3,92.1,residential,0.8978605008817053,89.8,CRITICAL,239,96284.0,86450.0,Immediate replacement within 30 days
SYR-0933,Syracuse_Real_Data,concrete,104,16,1868.5,corrosive,1,62.7,residential,0.8977110333873871,89.8,CRITICAL,240,205535.0,184511.0,Immediate replacement within 30 days
SYR-0428,Syracuse_Real_Data,hdpe,89,4,1610.8,moderately_corrosive,1,61.6,commercial,0.8973704462875628,89.7,CRITICAL,241,42284.0,37944.0,Immediate replacement within 30 days
SYR-0622,Syracuse_Real_Data,cast_iron,41,6,842.9,moderately_corrosive,2,53.0,commercial,0.8972970856725184,89.7,CRITICAL,242,71120.0,63816.0,Immediate replacement within 30 days
SYR-0012,Syracuse_Real_Data,clay,98,16,667.9,moderately_corrosive,0,51.6,residential,0.8969044096282992,89.7,CRITICAL,243,80148.0,71885.0,Immediate replacement within 30 days
SYR-0343,Syracuse_Real_Data,galvanized_steel,42,20,1303.4,moderately_corrosive,0,110.9,commercial,0.8967887116882242,89.7,CRITICAL,244,317704.0,284913.0,Immediate replacement within 30 days
SYR-0678,Syracuse_Real_Data,ductile_iron,50,20,1378.6,corrosive,3,90.8,mixed,0.8966516662552015,89.7,CRITICAL,245,248148.0,222502.0,Immediate replacement within 30 days
SYR-0806,Syracuse_Real_Data,asbestos_cement,75,6,1481.1,moderately_corrosive,1,64.7,mixed,0.8966396670135498,89.7,CRITICAL,246,133299.0,119521.0,Immediate replacement within 30 days
SYR-0824,Syracuse_Real_Data,asbestos_cement,55,10,816.8,highly_corrosive,2,32.3,commercial,0.8965612442205916,89.7,CRITICAL,247,153150.0,137308.0,Immediate replacement within 30 days
SYR-0992,Syracuse_Real_Data,cast_iron,73,12,1653.8,highly_corrosive,6,59.3,mixed,0.8961129138535965,89.6,CRITICAL,248,223263.0,200069.0,Immediate replacement within 30 days
SYR-0757,Syracuse_Real_Data,hdpe,65,6,1276.8,highly_corrosive,1,47.2,mixed,0.8960311101670173,89.6,CRITICAL,249,40219.0,36037.0,Immediate replacement within 30 days
SYR-0563,Syracuse_Real_Data,asbestos_cement,39,6,1813.5,highly_corrosive,3,37.0,residential,0.8957156298799034,89.6,CRITICAL,250,136012.0,121828.0,Immediate replacement within 30 days
SYR-0021,Syracuse_Real_Data,steel,63,6,694.2,highly_corrosive,1,82.7,residential,0.8956554105093008,89.6,CRITICAL,251,33842.0,30311.0,Immediate replacement within 30 days
SYR-0852,Syracuse_Real_Data,galvanized_steel,81,24,1462.2,moderately_corrosive,0,76.9,residential,0.8953687390836459,89.5,CRITICAL,252,285129.0,255296.0,Immediate replacement within 30 days
SYR-0986,Syracuse_Real_Data,cast_iron,58,8,377.4,corrosive,2,104.4,mixed,0.8952863099845049,89.5,CRITICAL,253,33966.0,30409.0,Immediate replacement within 30 days
SYR-0134,Syracuse_Real_Data,cast_iron,49,10,1130.7,corrosive,1,69.1,industrial,0.8951891624027788,89.5,CRITICAL,254,137804.0,123361.0,Immediate replacement within 30 days
SYR-0117,Syracuse_Real_Data,cast_iron,82,12,1167.3,highly_corrosive,1,118.8,industrial,0.8951681358834145,89.5,CRITICAL,255,170718.0,152821.0,Immediate replacement within 30 days
SYR-0410,Syracuse_Real_Data,galvanized_steel,36,24,578.6,corrosive,1,71.6,mixed,0.8951484344980624,89.5,CRITICAL,256,135392.0,121196.0,Immediate replacement within 30 days
SYR-0382,Syracuse_Real_Data,ductile_iron,73,10,1313.0,corrosive,0,76.0,residential,0.8951117470881987,89.5,CRITICAL,257,98475.0,88146.0,Immediate replacement within 30 days
SYR-0977,Syracuse_Real_Data,cast_iron,65,20,352.8,corrosive,2,77.1,mixed,0.8951058297803909,89.5,CRITICAL,258,79380.0,71054.0,Immediate replacement within 30 days
