Order_ID,User_ID,Restaurant_ID,Driver_ID,Item_Name,Quantity,Total_Price,Order_Time,Delivery_Time,Delivery_Duration_Minutes,City,Payment_Method,Order_Status,Driver_Vehicle,Restaurant_Lat,Restaurant_Lon,Customer_Lat,Customer_Lon,Driver_Lat,Driver_Lon,Delivery_Distance_km,Traffic_Level,Driver_Availability
121,U1902,915,27,Sushi,4,266.2,04-06-2025 19:12,04-06-2025 19:41,29,Zagazig,Wallet,Delivered,Bicycle,30.59999761,31.49016955,30.59096223,31.51839434,30.57226663,31.49918418,2.886291184,High,Online
122,U7447,944,266,Fried Chicken,3,386.91,14-06-2025 04:23,14-06-2025 04:57,34,Assiut,Cash,Delivered,Car,27.19674365,31.19537236,27.17099261,31.19372123,27.16103319,31.16550506,2.858067753,Low,Online
123,U4226,22,475,Shawarma,4,495.84,15-06-2025 22:32,15-06-2025 23:12,40,Cairo,Wallet,Delivered,Car,30.03712014,31.22224074,30.03978545,31.24106479,30.02678006,31.2464561,1.839445519,Low,Online
124,U3378,139,77,Pizza,3,364.83,03-06-2025 14:31,03-06-2025 14:57,26,Tanta,Wallet,Delivered,Motorbike,30.77090208,31.00490143,30.79923551,30.97994876,30.79080809,30.98336337,3.946100657,Medium,Online
125,U9243,955,375,Pasta,1,120.08,06-06-2025 09:05,06-06-2025 09:56,51,Assiut,Wallet,Delivered,Motorbike,27.17001741,31.18938747,27.16465012,31.17270071,27.17216513,31.16930197,1.757470234,High,Online
126,U3823,960,415,Sushi,3,193.62,05-06-2025 02:33,05-06-2025 03:29,56,Alexandria,Cash,Cancelled,Car,31.19718431,29.91951575,31.18164905,29.91554849,31.1807885,29.90739935,1.76345581,Low,Online
127,U7983,402,461,Shawarma,3,208.08,14-06-2025 02:08,14-06-2025 03:02,54,Alexandria,Wallet,Delivered,Car,31.21282059,29.90676842,31.20762248,29.92976375,31.18529004,29.9127312,2.265841495,Low,Online
128,U1439,796,482,Pasta,1,83.5,03-06-2025 19:33,03-06-2025 20:03,30,Cairo,Cash,Delivered,Car,30.05882922,31.23237761,30.05793682,31.22130773,30.03273011,31.24565997,1.072039382,High,Online
129,U2672,201,163,Fried Chicken,1,73.68,13-06-2025 09:57,13-06-2025 10:29,32,Tanta,Wallet,Delivered,Car,30.76677809,31.00307072,30.79119139,31.00838201,30.77105168,30.99335062,2.753935223,High,Online
130,U2519,289,452,Fried Chicken,2,153.38,07-06-2025 02:37,07-06-2025 03:31,54,Tanta,Credit Card,Delivered,Bicycle,30.78692989,31.01346897,30.79699344,31.00213323,30.76653761,30.98823849,1.556252606,Low,Online
131,U5934,415,77,Koshary,1,63.42,03-06-2025 06:08,03-06-2025 06:58,50,Mansoura,Wallet,Delivered,Bicycle,31.03459644,31.39341421,31.0569926,31.38116205,31.03779293,31.38329363,2.744727535,Low,Online
132,U5235,58,258,Koshary,3,123.27,02-06-2025 14:28,02-06-2025 15:19,51,Mansoura,Credit Card,Delivered,Car,31.02678431,31.38579379,31.04313775,31.39833316,31.02227564,31.38391317,2.172663115,Medium,Online
133,U8300,553,203,Salad,1,82.84,09-06-2025 06:05,09-06-2025 06:38,33,Assiut,Wallet,Delivered,Motorbike,27.16569461,31.17283884,27.17866488,31.19016148,27.19040205,31.18288225,2.238899035,Low,Online
134,U4258,680,400,Sandwich,2,69.12,09-06-2025 06:14,09-06-2025 06:43,29,Alexandria,Credit Card,Delivered,Motorbike,31.19360461,29.90736797,31.21982698,29.90957601,31.19412251,29.91419207,2.91495804,Low,Online
135,U7738,202,74,Burger,1,113.52,13-06-2025 10:37,13-06-2025 11:03,26,Alexandria,Credit Card,Delivered,Car,31.21781639,29.93125549,31.20524397,29.9174883,31.21964387,29.90228639,1.914208721,Medium,Online
136,U1312,594,400,Pizza,2,115.3,11-06-2025 13:50,11-06-2025 14:38,48,Alexandria,Cash,Delivered,Motorbike,31.19302812,29.92527688,31.18719946,29.92504651,31.19466088,29.93329624,0.646612507,Medium,Online
137,U6889,87,57,Koshary,3,405.99,09-06-2025 11:21,09-06-2025 11:42,21,Giza,Credit Card,Cancelled,Motorbike,30.01385162,31.20322242,30.0205055,31.19261667,29.99327794,31.21933702,1.261291621,Medium,Online
138,U4164,357,45,Salad,2,192.58,11-06-2025 05:02,11-06-2025 05:45,43,Tanta,Cash,Delivered,Bicycle,30.79462076,31.01705925,30.79622517,30.9840999,30.77862871,31.01300269,3.159469132,Low,Online
139,U8961,331,379,Salad,1,97.6,16-06-2025 05:18,16-06-2025 05:52,34,Zagazig,Credit Card,Delivered,Motorbike,30.58224518,31.51759043,30.56815093,31.51907374,30.60732894,31.48825749,1.568985052,Low,Online
140,U9809,430,315,Shawarma,2,173.6,07-06-2025 02:39,07-06-2025 03:11,32,Cairo,Wallet,Delivered,Bicycle,30.06327128,31.24256047,30.04171987,31.22637589,30.05523087,31.2178074,2.85368715,Low,Online
141,U6855,220,376,Sandwich,1,62.15,12-06-2025 08:05,12-06-2025 08:43,38,Cairo,Wallet,Delivered,Motorbike,30.06289789,31.23046919,30.06225287,31.2301456,30.06236712,31.22333558,0.078014584,High,Online
142,U4079,435,214,Sandwich,3,351.66,15-06-2025 19:31,15-06-2025 20:17,46,Tanta,Credit Card,Delivered,Car,30.77657129,30.99055026,30.7991497,30.98298203,30.7774808,31.01083171,2.605882775,High,Online
143,U7326,286,32,Fried Chicken,4,392.12,13-06-2025 14:45,13-06-2025 15:27,42,Cairo,Cash,Delivered,Motorbike,30.04428994,31.25327535,30.03258942,31.22338953,30.05112215,31.23222452,3.160836511,Medium,Online
144,U7214,567,211,Shawarma,1,42.14,12-06-2025 21:30,12-06-2025 22:17,47,Alexandria,Cash,Delivered,Motorbike,31.19213513,29.91643865,31.19228586,29.90284716,31.20639031,29.92770391,1.295541976,Low,Online
145,U7805,88,424,Pasta,5,195.6,03-06-2025 07:44,03-06-2025 08:21,37,Alexandria,Cash,Delivered,Motorbike,31.19149362,29.93070069,31.20650721,29.92898953,31.21673188,29.9132624,1.672569441,High,Online
146,U2850,504,189,Pasta,1,132.62,15-06-2025 20:38,15-06-2025 21:22,44,Cairo,Cash,Delivered,Bicycle,30.02587548,31.25328888,30.06090628,31.23779013,30.02826273,31.23717435,4.161028167,Low,Online
147,U5778,706,142,Pizza,3,338.28,09-06-2025 15:14,09-06-2025 16:04,50,Tanta,Cash,Delivered,Motorbike,30.79088257,30.99788027,30.80162615,30.99022543,30.78087086,31.01396489,1.398371559,Medium,Online
148,U8326,709,472,Fried Chicken,2,124.26,14-06-2025 00:11,14-06-2025 00:55,44,Tanta,Cash,Delivered,Bicycle,30.78660716,31.00432434,30.77621161,30.98880777,30.78850891,30.98673967,1.879973089,Low,Online
149,U4505,408,89,Shawarma,3,290.64,12-06-2025 03:38,12-06-2025 03:53,15,Alexandria,Wallet,Delivered,Bicycle,31.18215915,29.90215021,31.20735952,29.90011343,31.19904707,29.90715432,2.800771308,Low,Online
150,U7680,677,66,Pasta,3,136.5,15-06-2025 12:16,15-06-2025 12:47,31,Tanta,Cash,Delivered,Bicycle,30.77764586,31.00430326,30.78906684,31.00075833,30.77183647,31.01737654,1.310872991,Medium,Offline
151,U5902,706,331,Salad,1,37.45,07-06-2025 15:48,07-06-2025 16:30,42,Alexandria,Credit Card,Delivered,Motorbike,31.21643064,29.90730334,31.19513134,29.90714258,31.20654638,29.90963047,2.361567002,Medium,Offline
152,U1576,487,19,Sandwich,5,450.15,11-06-2025 08:06,11-06-2025 09:03,57,Giza,Credit Card,Cancelled,Car,30.00268248,31.21572101,30.00514172,31.19684352,30.01589501,31.20110206,1.841636557,High,Online
153,U7944,649,260,Koshary,3,120.39,01-06-2025 21:29,01-06-2025 21:52,23,Cairo,Credit Card,Delivered,Car,30.03019579,31.21974182,30.04433267,31.24853624,30.04436544,31.22614056,3.188862767,Low,Online
154,U4203,774,147,Sushi,2,219.08,07-06-2025 01:57,07-06-2025 02:23,26,Giza,Credit Card,Delivered,Motorbike,30.01267811,31.20870833,30.01583901,31.19269828,30.02104579,31.21345575,1.5837759,Low,Online
155,U2057,674,127,Koshary,4,434.04,01-06-2025 13:36,01-06-2025 14:05,29,Cairo,Credit Card,Delivered,Car,30.06382602,31.23654068,30.06037931,31.24374693,30.05222189,31.23481877,0.792988475,Medium,Online
156,U6662,376,297,Sushi,4,285.44,07-06-2025 04:20,07-06-2025 04:39,19,Cairo,Wallet,Delivered,Car,30.03408221,31.23504078,30.05436584,31.2256102,30.04809759,31.21664586,2.4254885,Low,Online
157,U1972,688,142,Koshary,3,252.9,03-06-2025 19:26,03-06-2025 20:07,41,Cairo,Cash,Delivered,Bicycle,30.05128542,31.24596897,30.0268067,31.24312669,30.0500176,31.25450779,2.727354045,High,Online
158,U5628,145,290,Shawarma,1,62.9,06-06-2025 07:22,06-06-2025 07:54,32,Alexandria,Wallet,Delivered,Bicycle,31.21056478,29.92888082,31.18717591,29.9027779,31.18895077,29.92294202,3.593543557,High,Online
159,U8272,956,45,Sandwich,4,276.32,01-06-2025 12:06,01-06-2025 12:26,20,Assiut,Credit Card,Delivered,Bicycle,27.1704055,31.19195511,27.17040907,31.18497433,27.19621981,31.18256549,0.691829714,Medium,Online
160,U1370,466,25,Pizza,3,172.95,08-06-2025 06:40,08-06-2025 07:04,24,Giza,Wallet,Delivered,Motorbike,30.02222865,31.21416522,30.00134103,31.20711602,30.01184922,31.22783816,2.41325402,Low,Online
161,U1917,676,304,Shawarma,4,379.08,10-06-2025 16:22,10-06-2025 16:55,33,Giza,Cash,Delivered,Motorbike,30.00781133,31.22507569,30.00494355,31.20733081,30.0152442,31.22090865,1.741292667,High,Online
162,U7359,208,402,Pasta,5,240.7,09-06-2025 17:34,09-06-2025 18:15,41,Cairo,Wallet,In Transit,Motorbike,30.04969223,31.23872555,30.04065646,31.22449905,30.03044737,31.25034052,1.698760182,High,Online
163,U3872,311,64,Sandwich,1,32.32,14-06-2025 11:12,14-06-2025 11:55,43,Cairo,Wallet,Delivered,Bicycle,30.04974119,31.22963286,30.02507595,31.2212391,30.05954136,31.24228798,2.851554648,Medium,Online
164,U2273,884,295,Pasta,3,330.84,05-06-2025 04:29,05-06-2025 05:10,41,Alexandria,Cash,Cancelled,Motorbike,31.20153099,29.90106755,31.18282769,29.9310185,31.20058681,29.9313682,3.528375589,Low,Online
165,U6929,160,451,Koshary,3,164.52,08-06-2025 12:49,08-06-2025 13:28,39,Assiut,Cash,Delivered,Motorbike,27.16451159,31.1851326,27.18739315,31.17049259,27.19000426,31.16477049,2.921172856,Medium,Online
166,U7932,997,43,Sushi,5,382.15,15-06-2025 09:59,15-06-2025 10:41,42,Giza,Wallet,Delivered,Motorbike,30.0265121,31.19800969,30.01712864,31.20628906,30.0015573,31.22422112,1.311432488,High,Online
167,U9447,97,491,Sandwich,4,136.72,09-06-2025 10:53,09-06-2025 11:29,36,Tanta,Wallet,Cancelled,Bicycle,30.7793312,30.9936785,30.80155388,30.97948782,30.78351689,30.98107372,2.813320253,Medium,Online
168,U5965,260,391,Pasta,1,124.4,12-06-2025 03:58,12-06-2025 04:24,26,Assiut,Credit Card,Delivered,Car,27.16836074,31.16569784,27.1991006,31.17077731,27.16960227,31.19003571,3.443162769,Low,Online
169,U4210,796,468,Fried Chicken,2,265.38,02-06-2025 11:23,02-06-2025 12:01,38,Giza,Credit Card,Delivered,Car,29.99473101,31.21453507,30.02236774,31.19436269,30.01734136,31.22444154,3.629507345,Medium,Online
170,U1000,986,283,Fried Chicken,4,508.4,08-06-2025 21:40,08-06-2025 22:22,42,Zagazig,Wallet,Delivered,Motorbike,30.59133572,31.51746757,30.58348678,31.50969587,30.60308105,31.49722143,1.145772967,Low,Online
171,U7236,18,183,Fried Chicken,1,94.09,12-06-2025 09:55,12-06-2025 10:22,27,Assiut,Credit Card,Delivered,Bicycle,27.18800257,31.17670564,27.19065734,31.19449239,27.19044729,31.17841001,1.786836537,High,Online
172,U3828,910,4,Fried Chicken,2,105.68,05-06-2025 20:54,05-06-2025 21:29,35,Assiut,Wallet,Delivered,Motorbike,27.16156351,31.19589505,27.18404786,31.19829935,27.19490012,31.18475144,2.502773793,Low,Offline
173,U7852,679,28,Koshary,4,256.76,09-06-2025 23:40,10-06-2025 00:36,56,Cairo,Credit Card,Delivered,Car,30.04488372,31.22075219,30.06212238,31.21728732,30.05589915,31.21900584,1.939954826,Low,Online
174,U6039,22,203,Shawarma,1,104.78,15-06-2025 20:28,15-06-2025 20:58,30,Alexandria,Wallet,Delivered,Motorbike,31.18915983,29.92762552,31.21627935,29.93393707,31.18214963,29.91883791,3.066394494,Low,Online
175,U4061,376,379,Fried Chicken,1,128.05,09-06-2025 07:24,09-06-2025 08:11,47,Zagazig,Cash,Delivered,Bicycle,30.59350691,31.48519041,30.60130901,31.49518772,30.59653168,31.49344262,1.29128024,High,Offline
176,U3542,430,19,Koshary,2,96.56,03-06-2025 07:46,03-06-2025 08:20,34,Giza,Credit Card,Delivered,Bicycle,30.00007466,31.19924524,30.01911547,31.22507407,30.0255383,31.20338657,3.265679007,High,Online
177,U1251,444,67,Pasta,3,163.62,13-06-2025 07:47,13-06-2025 08:21,34,Zagazig,Credit Card,Cancelled,Motorbike,30.59533751,31.49640965,30.57453956,31.49860123,30.60305583,31.50134778,2.315271907,High,Online
178,U9851,721,6,Pasta,2,79.22,02-06-2025 14:43,02-06-2025 15:03,20,Alexandria,Credit Card,Delivered,Bicycle,31.19556941,29.90497154,31.21088654,29.89916617,31.21956248,29.92236294,1.786103193,Medium,Online
179,U8988,642,96,Burger,2,77.68,09-06-2025 20:35,09-06-2025 21:25,50,Mansoura,Wallet,Delivered,Car,31.0553692,31.36887989,31.05305331,31.38162647,31.03927845,31.38802924,1.243461249,Low,Online
180,U6432,856,100,Koshary,5,641.2,15-06-2025 19:46,15-06-2025 20:44,58,Alexandria,Credit Card,Delivered,Bicycle,31.18560084,29.92665703,31.21013653,29.9225819,31.18377135,29.91731027,2.747927521,High,Online
181,U3504,832,4,Pizza,1,147.69,09-06-2025 16:56,09-06-2025 17:29,33,Zagazig,Cash,Delivered,Bicycle,30.58134265,31.48583071,30.59112508,31.50592348,30.58760141,31.50301997,2.21137326,High,Online
182,U2009,679,8,Pizza,4,508.68,14-06-2025 23:11,14-06-2025 23:58,47,Cairo,Wallet,Cancelled,Bicycle,30.02893894,31.2530563,30.05417485,31.25310678,30.04364723,31.25256206,2.797483817,Low,Online
183,U8766,230,61,Shawarma,5,669.6,07-06-2025 15:15,07-06-2025 15:52,37,Zagazig,Credit Card,Cancelled,Motorbike,30.60468774,31.51273451,30.58234609,31.49908309,30.58888274,31.48336233,2.801601477,Medium,Online
184,U8541,519,112,Fried Chicken,3,319.47,05-06-2025 07:27,05-06-2025 08:05,38,Alexandria,Credit Card,Delivered,Bicycle,31.21519357,29.91296935,31.18570845,29.91798917,31.19743964,29.92247041,3.303922102,High,Offline
185,U3574,554,157,Shawarma,4,174.32,01-06-2025 13:04,01-06-2025 13:29,25,Assiut,Cash,Delivered,Bicycle,27.17121767,31.18885043,27.17442138,31.20355875,27.17828962,31.17168962,1.500238403,Medium,Online
186,U7264,365,168,Pizza,1,34.14,10-06-2025 20:36,10-06-2025 21:25,49,Zagazig,Credit Card,Delivered,Car,30.59409936,31.51077664,30.60211599,31.48288928,30.60427432,31.49217554,2.8182682,Low,Online
187,U8861,329,278,Sandwich,4,198.24,13-06-2025 17:25,13-06-2025 18:02,37,Cairo,Cash,Delivered,Bicycle,30.05708889,31.23947937,30.06023942,31.24073646,30.05976744,31.23098904,0.36968617,High,Online
188,U8773,878,343,Burger,1,63.04,05-06-2025 18:26,05-06-2025 18:57,31,Alexandria,Cash,Delivered,Bicycle,31.20230803,29.92343029,31.18812363,29.92651252,31.19166807,29.91083019,1.599866318,High,Online
189,U3153,471,169,Fried Chicken,2,251.1,15-06-2025 08:46,15-06-2025 09:44,58,Cairo,Cash,Delivered,Car,30.04558602,31.25233876,30.02790027,31.23928546,30.02911658,31.23306888,2.329960911,High,Online
190,U1447,193,241,Burger,4,236.24,08-06-2025 07:53,08-06-2025 08:31,38,Mansoura,Cash,Delivered,Car,31.02757409,31.39674376,31.02181865,31.38208616,31.03880257,31.38657906,1.538111292,High,Offline
191,U5634,443,256,Sushi,5,401.6,05-06-2025 03:39,05-06-2025 04:06,27,Giza,Credit Card,Delivered,Motorbike,29.99682411,31.2254522,30.0149287,31.20326776,29.99877744,31.20399825,2.934106383,Low,Online
192,U6884,230,105,Burger,5,541,16-06-2025 09:34,16-06-2025 10:15,41,Zagazig,Wallet,Delivered,Car,30.60358863,31.51740843,30.57838148,31.50813316,30.58049908,31.51774788,2.932702492,High,Offline
193,U7759,271,396,Shawarma,3,341.94,14-06-2025 04:57,14-06-2025 05:22,25,Zagazig,Credit Card,Delivered,Motorbike,30.60371672,31.50941574,30.58480837,31.49083989,30.57403828,31.51166839,2.751009734,Low,Online
194,U8922,305,142,Sushi,1,61.71,15-06-2025 18:44,15-06-2025 19:11,27,Giza,Wallet,Delivered,Motorbike,30.01842406,31.20857022,30.01491977,31.22627366,30.03168553,31.21643584,1.751475297,High,Online
195,U1059,438,159,Fried Chicken,5,168.3,01-06-2025 13:17,01-06-2025 14:03,46,Mansoura,Cash,Delivered,Motorbike,31.03146119,31.38099534,31.02018519,31.39882967,31.04921186,31.38899068,2.112447328,Medium,Online
196,U3518,642,480,Pizza,1,63.14,07-06-2025 22:10,07-06-2025 22:28,18,Giza,Wallet,Delivered,Bicycle,30.00706838,31.21976246,30.02467017,31.20871742,30.03125247,31.19656654,2.223183927,Low,Offline
197,U6381,113,373,Shawarma,1,36,06-06-2025 03:14,06-06-2025 04:02,48,Giza,Cash,Delivered,Car,30.02213823,31.22585817,30.00027621,31.21235329,30.02054362,31.20485072,2.751488638,Low,Online
198,U1218,560,252,Sushi,1,111.21,12-06-2025 05:35,12-06-2025 06:06,31,Cairo,Credit Card,Delivered,Car,30.06028441,31.21922238,30.04245555,31.255682,30.0530264,31.23630124,4.033441413,Low,Online
199,U8864,514,142,Shawarma,1,113.98,10-06-2025 16:16,10-06-2025 16:43,27,Cairo,Credit Card,Delivered,Bicycle,30.05988346,31.25077305,30.05925152,31.23886061,30.04579496,31.22826164,1.150833937,High,Online
200,U9592,613,406,Sushi,2,86.64,06-06-2025 22:38,06-06-2025 23:03,25,Assiut,Cash,Delivered,Car,27.19209502,31.19768714,27.19378877,31.19893716,27.19297542,31.17383582,0.224864509,Low,Online
201,U4454,47,333,Koshary,3,430.86,15-06-2025 04:46,15-06-2025 05:02,16,Alexandria,Wallet,Delivered,Bicycle,31.20578127,29.90220361,31.21564381,29.9050099,31.20357378,29.91168826,1.125715873,Low,Online
202,U1286,385,229,Shawarma,4,498.28,05-06-2025 02:27,05-06-2025 03:00,33,Assiut,Cash,Delivered,Motorbike,27.1642656,31.18996189,27.18936544,31.17937835,27.19363331,31.18867248,2.972408564,Low,Online
203,U5572,821,41,Burger,3,284.64,03-06-2025 04:05,03-06-2025 04:41,36,Alexandria,Cash,Delivered,Car,31.18656515,29.93757561,31.18951025,29.92234977,31.18469872,29.90051124,1.48755206,Low,Online
204,U6537,786,428,Pasta,1,112.4,12-06-2025 09:41,12-06-2025 10:32,51,Assiut,Cash,Delivered,Bicycle,27.19684217,31.1977663,27.17677219,31.20073238,27.16380174,31.194815,2.243221065,High,Online
205,U7923,630,81,Fried Chicken,5,270.25,13-06-2025 10:39,13-06-2025 11:10,31,Tanta,Wallet,Delivered,Motorbike,30.79075716,30.98071371,30.77054023,30.97977759,30.77261532,31.0168085,2.243155159,Medium,Online
206,U6702,986,314,Sandwich,3,176.01,03-06-2025 13:05,03-06-2025 13:51,46,Mansoura,Wallet,Delivered,Bicycle,31.01826788,31.39850747,31.03281049,31.39250194,31.04247547,31.36899599,1.711262585,Medium,Online
207,U5358,701,37,Burger,1,117.53,07-06-2025 10:39,07-06-2025 11:12,33,Mansoura,Wallet,Delivered,Car,31.02195886,31.3684234,31.01809717,31.38779303,31.05170489,31.38026358,1.898404996,Medium,Offline
208,U9106,9,52,Shawarma,1,142.17,12-06-2025 11:33,12-06-2025 12:01,28,Tanta,Wallet,Delivered,Motorbike,30.79304007,30.98109903,30.78820074,30.99383953,30.77595694,31.00763037,1.332231677,Medium,Online
209,U4762,261,317,Pizza,4,239.68,09-06-2025 17:20,09-06-2025 18:01,41,Assiut,Wallet,Delivered,Bicycle,27.16110246,31.17281357,27.16297065,31.19356973,27.18302156,31.18196279,2.067578416,High,Online
210,U9501,608,138,Koshary,3,108.3,14-06-2025 01:39,14-06-2025 02:25,46,Tanta,Wallet,Delivered,Car,30.77293232,30.99752955,30.77091208,31.00079007,30.78521847,30.99123112,0.384176249,Low,Online
211,U3822,884,106,Pasta,1,44.06,13-06-2025 18:10,13-06-2025 18:44,34,Assiut,Wallet,Delivered,Bicycle,27.18284935,31.19630901,27.1841976,31.18128756,27.16349569,31.20331996,1.496002121,High,Online
212,U9240,768,37,Burger,1,75.26,11-06-2025 04:05,11-06-2025 04:30,25,Giza,Wallet,Delivered,Bicycle,30.02077581,31.19958477,29.9957345,31.19188405,30.01419141,31.2101121,2.873597406,Low,Online
213,U4298,192,209,Pizza,5,231.2,06-06-2025 14:20,06-06-2025 14:39,19,Cairo,Wallet,Delivered,Motorbike,30.05047845,31.23131009,30.05201736,31.23090217,30.03706645,31.23708257,0.175069941,Medium,Online
214,U4037,282,500,Koshary,1,116.4,13-06-2025 03:51,13-06-2025 04:28,37,Mansoura,Credit Card,Cancelled,Bicycle,31.02687077,31.36714313,31.04486412,31.37429193,31.04481622,31.38595854,2.108436955,Low,Online
215,U6437,495,18,Salad,1,88.48,04-06-2025 03:08,04-06-2025 04:05,57,Alexandria,Credit Card,Delivered,Motorbike,31.20858717,29.91036205,31.21670449,29.92755334,31.18542113,29.91587089,1.869128498,Low,Online
216,U8140,897,21,Koshary,5,279.9,02-06-2025 11:27,02-06-2025 11:48,21,Assiut,Credit Card,Cancelled,Motorbike,27.17038996,31.19978281,27.17964361,31.20186524,27.1888242,31.18171443,1.045923651,Medium,Online
217,U8435,647,203,Shawarma,4,129.84,07-06-2025 09:37,07-06-2025 10:16,39,Zagazig,Wallet,Delivered,Motorbike,30.58071599,31.50923174,30.6074207,31.51197611,30.59505204,31.49047426,2.972227891,High,Offline
218,U6939,292,92,Fried Chicken,2,77.4,02-06-2025 09:38,02-06-2025 10:03,25,Assiut,Wallet,Delivered,Motorbike,27.19075966,31.19065696,27.19777447,31.18111642,27.16256667,31.18801062,1.223842636,High,Online
219,U6639,478,374,Salad,1,97.41,05-06-2025 22:15,05-06-2025 22:39,24,Giza,Cash,Delivered,Motorbike,30.01908532,31.19889362,30.01037265,31.21356025,30.02646118,31.19887625,1.71312933,Low,Online
220,U9260,150,264,Pasta,4,147.88,10-06-2025 23:09,10-06-2025 23:54,45,Alexandria,Cash,Delivered,Motorbike,31.21406894,29.90454861,31.19272095,29.90300153,31.20284966,29.93866485,2.371502477,Low,Online
221,U3948,480,38,Koshary,1,66.99,13-06-2025 01:47,13-06-2025 02:35,48,Assiut,Cash,Delivered,Motorbike,27.18720452,31.19919713,27.18044703,31.18166898,27.1801235,31.16918767,1.891438482,Low,Online
222,U7734,428,326,Fried Chicken,3,151.65,13-06-2025 15:31,13-06-2025 16:19,48,Tanta,Wallet,Delivered,Car,30.78923234,31.01594586,30.7853604,30.9952374,30.76771615,30.98473928,2.028072864,Medium,Offline
223,U9678,613,234,Pizza,2,259.76,02-06-2025 10:03,02-06-2025 10:28,25,Giza,Credit Card,Delivered,Motorbike,29.99684699,31.19104329,29.9995196,31.2164671,30.00241663,31.19998198,2.470919111,Medium,Online
224,U8775,374,457,Burger,1,95.84,09-06-2025 16:17,09-06-2025 16:46,29,Mansoura,Cash,Delivered,Bicycle,31.03260863,31.38270647,31.04997841,31.40056704,31.05632113,31.39490569,2.572115814,High,Online
225,U1503,618,366,Fried Chicken,3,124.17,09-06-2025 21:06,09-06-2025 21:38,32,Tanta,Wallet,Delivered,Bicycle,30.77710809,30.99579279,30.77036012,30.99911756,30.79391334,30.99388191,0.81300698,Low,Online
