Geography,Year,Gender,Age,Value
Docklands,2040,Female,Age 50-54,1466
Docklands,2022,Male,Age 50-54,441
Docklands,2024,Male,Age 50-54,468
Docklands,2031,Male,Age 50-54,716
Docklands,2032,Male,Age 50-54,766
Docklands,2033,Male,Age 50-54,836
Docklands,2034,Male,Age 50-54,904
Docklands,2022,Female,Age 55-59,437
Docklands,2023,Female,Age 55-59,443
Docklands,2025,Female,Age 55-59,469
Docklands,2029,Female,Age 55-59,523
Docklands,2030,Female,Age 55-59,543
Docklands,2033,Female,Age 55-59,631
Docklands,2038,Female,Age 55-59,850
Docklands,2039,Female,Age 55-59,936
Docklands,2026,Male,Age 55-59,436
Docklands,2028,Male,Age 55-59,467
Docklands,2032,Male,Age 55-59,558
Docklands,2033,Male,Age 55-59,581
Docklands,2035,Male,Age 55-59,642
Docklands,2036,Male,Age 55-59,674
Docklands,2037,Male,Age 55-59,719
Docklands,2021,Female,Age 60-64,240
Docklands,2025,Female,Age 60-64,248
Docklands,2028,Female,Age 60-64,273
Docklands,2029,Female,Age 60-64,282
Docklands,2033,Female,Age 60-64,302
Docklands,2034,Female,Age 60-64,308
Docklands,2035,Female,Age 60-64,317
Docklands,2036,Female,Age 60-64,337
Docklands,2038,Female,Age 60-64,370
Docklands,2040,Female,Age 60-64,410
Docklands,2026,Male,Age 60-64,390
Docklands,2027,Male,Age 60-64,390
Docklands,2031,Male,Age 60-64,411
Docklands,2034,Male,Age 60-64,440
Docklands,2035,Male,Age 60-64,455
Docklands,2038,Male,Age 60-64,516
Docklands,2039,Male,Age 60-64,545
Docklands,2040,Male,Age 60-64,573
Docklands,2024,Female,Age 65-69,309
Docklands,2026,Female,Age 65-69,315
Docklands,2029,Female,Age 65-69,331
Docklands,2030,Female,Age 65-69,326
Docklands,2035,Female,Age 65-69,341
Docklands,2036,Female,Age 65-69,335
Docklands,2040,Female,Age 65-69,369
Docklands,2023,Male,Age 65-69,290
Docklands,2025,Male,Age 65-69,312
Docklands,2030,Male,Age 65-69,323
Docklands,2032,Male,Age 65-69,329
Docklands,2040,Male,Age 65-69,350
Docklands,2041,Male,Age 65-69,365
Docklands,2022,Female,Age 70-74,97
Docklands,2025,Female,Age 70-74,109
Docklands,2032,Female,Age 70-74,148
Docklands,2035,Female,Age 70-74,154
Docklands,2041,Female,Age 70-74,168
Docklands,2023,Male,Age 70-74,196
Docklands,2027,Male,Age 70-74,220
Docklands,2030,Male,Age 70-74,232
Docklands,2032,Male,Age 70-74,238
Docklands,2038,Male,Age 70-74,229
Docklands,2039,Male,Age 70-74,240
Docklands,2040,Male,Age 70-74,224
Docklands,2041,Male,Age 70-74,229
Docklands,2022,Female,Age 75-79,57
Docklands,2023,Female,Age 75-79,62
Docklands,2024,Female,Age 75-79,107
Docklands,2025,Female,Age 75-79,105
Docklands,2027,Female,Age 75-79,160
Docklands,2031,Female,Age 75-79,176
Docklands,2033,Female,Age 75-79,194
Docklands,2035,Female,Age 75-79,203
Docklands,2037,Female,Age 75-79,205
Docklands,2039,Female,Age 75-79,205
Docklands,2041,Female,Age 75-79,201
Docklands,2021,Male,Age 75-79,18
Docklands,2024,Male,Age 75-79,35
Docklands,2026,Male,Age 75-79,65
Docklands,2032,Male,Age 75-79,103
Docklands,2033,Male,Age 75-79,106
Docklands,2035,Male,Age 75-79,118
Docklands,2037,Male,Age 75-79,124
Docklands,2038,Male,Age 75-79,125
Docklands,2039,Male,Age 75-79,126
Docklands,2028,Female,Age 80-84,43
Docklands,2032,Female,Age 80-84,100
Docklands,2036,Female,Age 80-84,131
Docklands,2037,Female,Age 80-84,134
Docklands,2040,Female,Age 80-84,151
Docklands,2041,Female,Age 80-84,149
Docklands,2021,Male,Age 80-84,6
Docklands,2022,Male,Age 80-84,7
Docklands,2030,Male,Age 80-84,78
Docklands,2032,Male,Age 80-84,103
Docklands,2033,Male,Age 80-84,111
Docklands,2035,Male,Age 80-84,125
Docklands,2041,Male,Age 80-84,142
Docklands,2024,Female,Age 85+,18
Docklands,2026,Female,Age 85+,22
Docklands,2028,Female,Age 85+,29
Docklands,2034,Female,Age 85+,69
Docklands,2035,Female,Age 85+,82
Docklands,2021,Male,Age 85+,11
Docklands,2024,Male,Age 85+,14
Docklands,2026,Male,Age 85+,18
Docklands,2027,Male,Age 85+,21
Docklands,2031,Male,Age 85+,32
Docklands,2035,Male,Age 85+,64
Docklands,2036,Male,Age 85+,73
Docklands,2041,Male,Age 85+,103
East Melbourne,2021,Female,Age 0-4,58
East Melbourne,2025,Female,Age 0-4,92
East Melbourne,2031,Female,Age 0-4,131
East Melbourne,2034,Female,Age 0-4,137
East Melbourne,2036,Female,Age 0-4,132
East Melbourne,2037,Female,Age 0-4,132
East Melbourne,2022,Male,Age 0-4,50
East Melbourne,2023,Male,Age 0-4,53
East Melbourne,2027,Male,Age 0-4,84
East Melbourne,2030,Male,Age 0-4,96
East Melbourne,2034,Male,Age 0-4,106
East Melbourne,2035,Male,Age 0-4,105
East Melbourne,2038,Male,Age 0-4,101
East Melbourne,2040,Male,Age 0-4,100
East Melbourne,2024,Female,Age 5-9,25
East Melbourne,2025,Female,Age 5-9,25
East Melbourne,2026,Female,Age 5-9,29
East Melbourne,2029,Female,Age 5-9,47
East Melbourne,2030,Female,Age 5-9,54
East Melbourne,2031,Female,Age 5-9,59
East Melbourne,2032,Female,Age 5-9,62
East Melbourne,2036,Female,Age 5-9,67
East Melbourne,2038,Female,Age 5-9,67
East Melbourne,2040,Female,Age 5-9,64
East Melbourne,2024,Male,Age 5-9,19
East Melbourne,2026,Male,Age 5-9,21
East Melbourne,2030,Male,Age 5-9,37
East Melbourne,2034,Male,Age 5-9,46
East Melbourne,2035,Male,Age 5-9,47
East Melbourne,2036,Male,Age 5-9,47
East Melbourne,2038,Male,Age 5-9,48
East Melbourne,2039,Male,Age 5-9,48
East Melbourne,2023,Female,Age 10-14,19
East Melbourne,2029,Female,Age 10-14,19
East Melbourne,2031,Female,Age 10-14,22
East Melbourne,2032,Female,Age 10-14,30
East Melbourne,2033,Female,Age 10-14,33
East Melbourne,2035,Female,Age 10-14,40
East Melbourne,2036,Female,Age 10-14,42
East Melbourne,2041,Female,Age 10-14,43
East Melbourne,2025,Male,Age 10-14,11
East Melbourne,2026,Male,Age 10-14,12
East Melbourne,2027,Male,Age 10-14,12
East Melbourne,2035,Male,Age 10-14,25
East Melbourne,2041,Male,Age 10-14,27
East Melbourne,2024,Female,Age 15-19,27
East Melbourne,2025,Female,Age 15-19,32
East Melbourne,2027,Female,Age 15-19,34
East Melbourne,2028,Female,Age 15-19,33
East Melbourne,2030,Female,Age 15-19,31
East Melbourne,2038,Female,Age 15-19,31
East Melbourne,2039,Female,Age 15-19,33
East Melbourne,2040,Female,Age 15-19,34
East Melbourne,2041,Female,Age 15-19,35
East Melbourne,2031,Male,Age 15-19,25
East Melbourne,2023,Female,Age 20-24,192
East Melbourne,2027,Female,Age 20-24,214
East Melbourne,2030,Female,Age 20-24,238
East Melbourne,2033,Female,Age 20-24,229
East Melbourne,2036,Female,Age 20-24,206
East Melbourne,2040,Female,Age 20-24,188
East Melbourne,2041,Female,Age 20-24,185
East Melbourne,2021,Male,Age 20-24,193
East Melbourne,2024,Male,Age 20-24,171
East Melbourne,2025,Male,Age 20-24,179
East Melbourne,2026,Male,Age 20-24,176
East Melbourne,2030,Male,Age 20-24,207
East Melbourne,2040,Male,Age 20-24,167
East Melbourne,2041,Male,Age 20-24,164
East Melbourne,2027,Female,Age 25-29,546
East Melbourne,2030,Female,Age 25-29,547
East Melbourne,2033,Female,Age 25-29,554
East Melbourne,2034,Female,Age 25-29,557
East Melbourne,2039,Female,Age 25-29,484
East Melbourne,2021,Male,Age 25-29,402
East Melbourne,2023,Male,Age 25-29,366
East Melbourne,2027,Male,Age 25-29,427
East Melbourne,2028,Male,Age 25-29,442
East Melbourne,2029,Male,Age 25-29,438
East Melbourne,2032,Male,Age 25-29,426
East Melbourne,2021,Female,Age 30-34,399
East Melbourne,2027,Female,Age 30-34,540
East Melbourne,2030,Female,Age 30-34,541
East Melbourne,2034,Female,Age 30-34,554
East Melbourne,2037,Female,Age 30-34,511
East Melbourne,2041,Female,Age 30-34,489
East Melbourne,2026,Male,Age 30-34,426
East Melbourne,2031,Male,Age 30-34,430
East Melbourne,2037,Male,Age 30-34,392
East Melbourne,2022,Female,Age 35-39,264
East Melbourne,2024,Female,Age 35-39,311
East Melbourne,2029,Female,Age 35-39,463
East Melbourne,2032,Female,Age 35-39,503
East Melbourne,2033,Female,Age 35-39,483
East Melbourne,2036,Female,Age 35-39,471
East Melbourne,2037,Female,Age 35-39,488
East Melbourne,2041,Female,Age 35-39,401
East Melbourne,2021,Male,Age 35-39,277
East Melbourne,2025,Male,Age 35-39,389
East Melbourne,2027,Male,Age 35-39,458
East Melbourne,2031,Male,Age 35-39,575
East Melbourne,2036,Male,Age 35-39,533
East Melbourne,2037,Male,Age 35-39,532
East Melbourne,2038,Male,Age 35-39,523
East Melbourne,2039,Male,Age 35-39,513
East Melbourne,2021,Female,Age 40-44,140
East Melbourne,2022,Female,Age 40-44,152
East Melbourne,2026,Female,Age 40-44,250
East Melbourne,2028,Female,Age 40-44,297
East Melbourne,2030,Female,Age 40-44,344
East Melbourne,2031,Female,Age 40-44,363
East Melbourne,2032,Female,Age 40-44,386
East Melbourne,2035,Female,Age 40-44,454
East Melbourne,2036,Female,Age 40-44,459
East Melbourne,2041,Female,Age 40-44,426
East Melbourne,2021,Male,Age 40-44,138
East Melbourne,2022,Male,Age 40-44,150
East Melbourne,2026,Male,Age 40-44,243
East Melbourne,2028,Male,Age 40-44,292
East Melbourne,2035,Male,Age 40-44,447
East Melbourne,2036,Male,Age 40-44,458
East Melbourne,2037,Male,Age 40-44,441
East Melbourne,2038,Male,Age 40-44,424
East Melbourne,2023,Female,Age 45-49,141
East Melbourne,2024,Female,Age 45-49,150
East Melbourne,2025,Female,Age 45-49,163
East Melbourne,2037,Female,Age 45-49,400
East Melbourne,2040,Female,Age 45-49,459
East Melbourne,2023,Male,Age 45-49,144
East Melbourne,2026,Male,Age 45-49,184
East Melbourne,2030,Male,Age 45-49,272
East Melbourne,2032,Male,Age 45-49,329
East Melbourne,2035,Male,Age 45-49,385
East Melbourne,2038,Male,Age 45-49,432
East Melbourne,2041,Male,Age 45-49,489
East Melbourne,2021,Female,Age 50-54,132
East Melbourne,2025,Female,Age 50-54,150
East Melbourne,2028,Female,Age 50-54,179
East Melbourne,2029,Female,Age 50-54,188
East Melbourne,2036,Female,Age 50-54,312
East Melbourne,2037,Female,Age 50-54,333
East Melbourne,2022,Male,Age 50-54,135
East Melbourne,2023,Male,Age 50-54,137
East Melbourne,2027,Male,Age 50-54,176
East Melbourne,2033,Male,Age 50-54,250
East Melbourne,2036,Male,Age 50-54,314
East Melbourne,2024,Female,Age 55-59,162
East Melbourne,2028,Female,Age 55-59,180
East Melbourne,2032,Female,Age 55-59,207
East Melbourne,2034,Female,Age 55-59,225
East Melbourne,2035,Female,Age 55-59,229
East Melbourne,2038,Female,Age 55-59,268
East Melbourne,2021,Male,Age 55-59,124
East Melbourne,2023,Male,Age 55-59,123
East Melbourne,2025,Male,Age 55-59,131
East Melbourne,2030,Male,Age 55-59,146
East Melbourne,2037,Male,Age 55-59,191
East Melbourne,2021,Female,Age 60-64,193
East Melbourne,2023,Female,Age 60-64,195
East Melbourne,2029,Female,Age 60-64,211
East Melbourne,2030,Female,Age 60-64,209
East Melbourne,2031,Female,Age 60-64,207
East Melbourne,2039,Female,Age 60-64,233
East Melbourne,2041,Female,Age 60-64,250
East Melbourne,2022,Male,Age 60-64,130
East Melbourne,2026,Male,Age 60-64,134
East Melbourne,2030,Male,Age 60-64,141
East Melbourne,2034,Male,Age 60-64,141
East Melbourne,2039,Male,Age 60-64,154
East Melbourne,2021,Female,Age 65-69,172
East Melbourne,2024,Female,Age 65-69,185
East Melbourne,2033,Female,Age 65-69,191
East Melbourne,2021,Male,Age 65-69,147
East Melbourne,2023,Male,Age 65-69,149
East Melbourne,2025,Male,Age 65-69,156
East Melbourne,2029,Male,Age 65-69,156
East Melbourne,2031,Male,Age 65-69,158
East Melbourne,2036,Male,Age 65-69,143
East Melbourne,2037,Male,Age 65-69,142
East Melbourne,2039,Male,Age 65-69,140
East Melbourne,2022,Female,Age 70-74,187
East Melbourne,2024,Female,Age 70-74,191
East Melbourne,2025,Female,Age 70-74,195
East Melbourne,2026,Female,Age 70-74,200
East Melbourne,2029,Female,Age 70-74,209
East Melbourne,2030,Female,Age 70-74,211
East Melbourne,2033,Female,Age 70-74,211
East Melbourne,2038,Female,Age 70-74,183
East Melbourne,2039,Female,Age 70-74,177
East Melbourne,2023,Male,Age 70-74,143
East Melbourne,2025,Male,Age 70-74,151
East Melbourne,2026,Male,Age 70-74,152
East Melbourne,2028,Male,Age 70-74,157
East Melbourne,2029,Male,Age 70-74,162
East Melbourne,2038,Male,Age 70-74,134
East Melbourne,2040,Male,Age 70-74,130
East Melbourne,2022,Female,Age 75-79,38
East Melbourne,2024,Female,Age 75-79,59
East Melbourne,2028,Female,Age 75-79,90
East Melbourne,2029,Female,Age 75-79,87
East Melbourne,2035,Female,Age 75-79,86
East Melbourne,2037,Female,Age 75-79,83
East Melbourne,2023,Male,Age 75-79,75
East Melbourne,2025,Male,Age 75-79,108
East Melbourne,2026,Male,Age 75-79,129
East Melbourne,2029,Male,Age 75-79,132
East Melbourne,2035,Male,Age 75-79,139
East Melbourne,2036,Male,Age 75-79,129
East Melbourne,2037,Male,Age 75-79,130
East Melbourne,2038,Male,Age 75-79,125
East Melbourne,2040,Male,Age 75-79,114
East Melbourne,2041,Male,Age 75-79,116
East Melbourne,2022,Female,Age 80-84,21
East Melbourne,2024,Female,Age 80-84,24
East Melbourne,2031,Female,Age 80-84,70
East Melbourne,2033,Female,Age 80-84,74
East Melbourne,2040,Female,Age 80-84,57
East Melbourne,2023,Male,Age 80-84,10
East Melbourne,2024,Male,Age 80-84,11
East Melbourne,2025,Male,Age 80-84,13
East Melbourne,2028,Male,Age 80-84,21
East Melbourne,2029,Male,Age 80-84,26
East Melbourne,2030,Male,Age 80-84,30
East Melbourne,2031,Male,Age 80-84,34
East Melbourne,2038,Male,Age 80-84,33
East Melbourne,2021,Female,Age 85+,26
East Melbourne,2024,Female,Age 85+,32
East Melbourne,2033,Female,Age 85+,68
East Melbourne,2039,Female,Age 85+,108
East Melbourne,2040,Female,Age 85+,113
East Melbourne,2023,Male,Age 85+,18
East Melbourne,2025,Male,Age 85+,21
East Melbourne,2026,Male,Age 85+,22
East Melbourne,2030,Male,Age 85+,28
East Melbourne,2032,Male,Age 85+,37
East Melbourne,2035,Male,Age 85+,53
East Melbourne,2039,Male,Age 85+,66
East Melbourne,2040,Male,Age 85+,69
East Melbourne,2041,Male,Age 85+,72
Kensington,2021,Female,Age 0-4,287
Kensington,2022,Female,Age 0-4,318
Kensington,2025,Female,Age 0-4,431
Kensington,2041,Female,Age 0-4,573
Kensington,2022,Male,Age 0-4,394
Kensington,2024,Male,Age 0-4,466
Kensington,2026,Male,Age 0-4,591
Kensington,2030,Male,Age 0-4,701
Kensington,2032,Male,Age 0-4,738
Kensington,2035,Male,Age 0-4,743
Kensington,2038,Male,Age 0-4,721
Kensington,2039,Male,Age 0-4,715
Kensington,2023,Female,Age 5-9,229
Kensington,2024,Female,Age 5-9,224
Kensington,2026,Female,Age 5-9,248
Kensington,2027,Female,Age 5-9,290
Kensington,2030,Female,Age 5-9,419
Kensington,2031,Female,Age 5-9,465
Kensington,2032,Female,Age 5-9,488
Kensington,2039,Female,Age 5-9,543
Kensington,2023,Male,Age 5-9,298
Kensington,2032,Male,Age 5-9,639
Kensington,2036,Male,Age 5-9,690
Kensington,2022,Female,Age 10-14,154
Kensington,2024,Female,Age 10-14,138
Kensington,2027,Female,Age 10-14,127
Kensington,2029,Female,Age 10-14,121
Kensington,2030,Female,Age 10-14,117
Kensington,2031,Female,Age 10-14,126
Kensington,2036,Female,Age 10-14,263
Kensington,2038,Female,Age 10-14,285
Kensington,2024,Male,Age 10-14,233
Kensington,2027,Male,Age 10-14,208
Kensington,2028,Male,Age 10-14,204
Kensington,2030,Male,Age 10-14,207
Kensington,2032,Male,Age 10-14,272
Kensington,2041,Male,Age 10-14,506
Kensington,2023,Female,Age 15-19,79
Kensington,2025,Female,Age 15-19,101
Kensington,2032,Female,Age 15-19,87
Kensington,2041,Female,Age 15-19,123
Kensington,2021,Male,Age 15-19,111
Kensington,2026,Male,Age 15-19,122
Kensington,2029,Male,Age 15-19,117
Kensington,2039,Male,Age 15-19,136
Kensington,2023,Female,Age 20-24,312
Kensington,2024,Female,Age 20-24,304
Kensington,2025,Female,Age 20-24,312
Kensington,2026,Female,Age 20-24,309
Kensington,2027,Female,Age 20-24,327
Kensington,2032,Female,Age 20-24,359
Kensington,2033,Female,Age 20-24,350
Kensington,2035,Female,Age 20-24,324
Kensington,2037,Female,Age 20-24,308
Kensington,2022,Male,Age 20-24,378
Kensington,2026,Male,Age 20-24,330
Kensington,2027,Male,Age 20-24,350
Kensington,2030,Male,Age 20-24,392
Kensington,2034,Male,Age 20-24,361
Kensington,2035,Male,Age 20-24,348
Kensington,2037,Male,Age 20-24,330
Kensington,2038,Male,Age 20-24,330
Kensington,2039,Male,Age 20-24,328
Kensington,2022,Female,Age 25-29,906
Kensington,2023,Female,Age 25-29,841
Kensington,2025,Female,Age 25-29,823
Kensington,2026,Female,Age 25-29,860
Kensington,2030,Female,Age 25-29,923
Kensington,2032,Female,Age 25-29,894
Kensington,2033,Female,Age 25-29,906
Kensington,2035,Female,Age 25-29,904
Kensington,2036,Female,Age 25-29,885
Kensington,2038,Female,Age 25-29,833
Kensington,2039,Female,Age 25-29,809
Kensington,2021,Male,Age 25-29,833
Kensington,2026,Male,Age 25-29,763
Kensington,2027,Male,Age 25-29,807
Kensington,2028,Male,Age 25-29,825
Kensington,2033,Male,Age 25-29,798
Kensington,2035,Male,Age 25-29,801
Kensington,2040,Male,Age 25-29,699
Kensington,2021,Female,Age 30-34,935
Kensington,2022,Female,Age 30-34,967
Kensington,2025,Female,Age 30-34,1122
Kensington,2031,Female,Age 30-34,1176
Kensington,2032,Female,Age 30-34,1213
Kensington,2037,Female,Age 30-34,1059
Kensington,2040,Female,Age 30-34,1084
Kensington,2022,Male,Age 30-34,732
Kensington,2025,Male,Age 30-34,848
Kensington,2029,Male,Age 30-34,885
Kensington,2031,Male,Age 30-34,890
Kensington,2032,Male,Age 30-34,922
Kensington,2035,Male,Age 30-34,853
Kensington,2036,Male,Age 30-34,795
Kensington,2021,Female,Age 35-39,620
Kensington,2022,Female,Age 35-39,667
Kensington,2025,Female,Age 35-39,809
Kensington,2026,Female,Age 35-39,862
Kensington,2027,Female,Age 35-39,922
Kensington,2028,Female,Age 35-39,998
Kensington,2029,Female,Age 35-39,1068
Kensington,2030,Female,Age 35-39,1120
Kensington,2032,Female,Age 35-39,1114
Kensington,2034,Female,Age 35-39,1049
Kensington,2035,Female,Age 35-39,1035
Kensington,2039,Female,Age 35-39,1010
Kensington,2040,Female,Age 35-39,981
Kensington,2024,Male,Age 35-39,768
Kensington,2026,Male,Age 35-39,880
Kensington,2027,Male,Age 35-39,949
Kensington,2029,Male,Age 35-39,1094
Kensington,2030,Male,Age 35-39,1150
Kensington,2033,Male,Age 35-39,1141
Kensington,2035,Male,Age 35-39,1058
Kensington,2038,Male,Age 35-39,1076
Kensington,2040,Male,Age 35-39,1012
Kensington,2022,Female,Age 40-44,499
Kensington,2027,Female,Age 40-44,828
Kensington,2029,Female,Age 40-44,970
Kensington,2032,Female,Age 40-44,1146
Kensington,2034,Female,Age 40-44,1282
Kensington,2036,Female,Age 40-44,1370
Kensington,2021,Male,Age 40-44,426
Kensington,2026,Male,Age 40-44,693
Kensington,2033,Male,Age 40-44,1109
Kensington,2035,Male,Age 40-44,1205
Kensington,2039,Male,Age 40-44,1125
Kensington,2041,Male,Age 40-44,1141
Kensington,2029,Female,Age 45-49,537
Kensington,2031,Female,Age 45-49,662
Kensington,2034,Female,Age 45-49,799
Kensington,2039,Female,Age 45-49,1017
Kensington,2040,Female,Age 45-49,1068
Kensington,2021,Male,Age 45-49,353
Kensington,2022,Male,Age 45-49,372
Kensington,2023,Male,Age 45-49,373
Kensington,2027,Male,Age 45-49,477
Kensington,2030,Male,Age 45-49,636
Kensington,2041,Male,Age 45-49,1132
Kensington,2032,Female,Age 50-54,347
Kensington,2035,Female,Age 50-54,438
Kensington,2037,Female,Age 50-54,515
Kensington,2039,Female,Age 50-54,596
Kensington,2021,Male,Age 50-54,177
Kensington,2024,Male,Age 50-54,178
Kensington,2031,Male,Age 50-54,250
Kensington,2038,Male,Age 50-54,415
Kensington,2039,Male,Age 50-54,450
Kensington,2023,Female,Age 55-59,231
Kensington,2024,Female,Age 55-59,233
Kensington,2026,Female,Age 55-59,229
Kensington,2027,Female,Age 55-59,234
Kensington,2028,Female,Age 55-59,235
Kensington,2029,Female,Age 55-59,246
Kensington,2030,Female,Age 55-59,248
Kensington,2033,Female,Age 55-59,271
Kensington,2037,Female,Age 55-59,311
Kensington,2038,Female,Age 55-59,338
Kensington,2021,Male,Age 55-59,253
Kensington,2023,Male,Age 55-59,246
Kensington,2025,Male,Age 55-59,249
Kensington,2026,Male,Age 55-59,247
Kensington,2027,Male,Age 55-59,245
Kensington,2028,Male,Age 55-59,253
Kensington,2029,Male,Age 55-59,255
Kensington,2034,Male,Age 55-59,302
Kensington,2037,Male,Age 55-59,331
Kensington,2040,Male,Age 55-59,428
Kensington,2041,Male,Age 55-59,464
Kensington,2022,Female,Age 60-64,196
Kensington,2031,Female,Age 60-64,182
Kensington,2033,Female,Age 60-64,185
Kensington,2040,Female,Age 60-64,227
Kensington,2021,Male,Age 60-64,220
Kensington,2022,Male,Age 60-64,222
Kensington,2024,Male,Age 60-64,214
Kensington,2025,Male,Age 60-64,209
Kensington,2029,Male,Age 60-64,214
Kensington,2035,Male,Age 60-64,218
Kensington,2038,Male,Age 60-64,240
Kensington,2039,Male,Age 60-64,250
Kensington,2040,Male,Age 60-64,261
Kensington,2021,Female,Age 65-69,190
Kensington,2022,Female,Age 65-69,187
Kensington,2025,Female,Age 65-69,191
Kensington,2029,Female,Age 65-69,188
Kensington,2030,Female,Age 65-69,184
Kensington,2035,Female,Age 65-69,180
Kensington,2038,Female,Age 65-69,179
Kensington,2025,Male,Age 65-69,121
Kensington,2028,Male,Age 65-69,116
Kensington,2033,Male,Age 65-69,110
Kensington,2034,Male,Age 65-69,109
Kensington,2035,Male,Age 65-69,110
Kensington,2036,Male,Age 65-69,103
Kensington,2037,Male,Age 65-69,104
Kensington,2039,Male,Age 65-69,107
Kensington,2040,Male,Age 65-69,112
Kensington,2041,Male,Age 65-69,113
Kensington,2029,Female,Age 70-74,168
Kensington,2030,Female,Age 70-74,168
Kensington,2034,Female,Age 70-74,163
Kensington,2035,Female,Age 70-74,155
Kensington,2039,Female,Age 70-74,148
Kensington,2040,Female,Age 70-74,148
Kensington,2021,Male,Age 70-74,82
Kensington,2025,Male,Age 70-74,98
Kensington,2027,Male,Age 70-74,95
Kensington,2028,Male,Age 70-74,101
Kensington,2033,Male,Age 70-74,105
