Census year,Block ID,CLUE small area,Accommodation and Food Services,Administrative and Support Services,"Agriculture, Forestry and Fishing",Arts and Recreation Services,Construction,Education and Training,"Electricity, Gas, Water and Waste Services",Financial and Insurance Services,Health Care and Social Assistance,Information Media and Telecommunications,Manufacturing,Mining,Other Services,"Professional, Scientific and Technical Services",Public Administration and Safety,"Rental, Hiring and Real Estate Services",Retail Trade,"Transport, Postal and Warehousing",Wholesale Trade,Total establishments in block
2005,263,Carlton,2,1,0,0,1,0,3,0,0,1,0,0,14,11,1,0,3,0,0,37
2005,264,Carlton,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2005,267,Carlton,5,1,0,1,0,1,0,1,6,2,0,0,22,8,0,1,2,1,0,51
2005,270,Parkville,20,1,0,1,0,1,0,3,0,1,0,0,3,0,0,0,10,1,0,41
2005,273,Carlton,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
2005,303,North Melbourne,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,308,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2005,309,North Melbourne,1,0,1,0,2,0,3,0,0,1,2,0,1,4,0,1,1,2,3,22
2005,312,North Melbourne,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,5
2005,317,North Melbourne,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,6
2005,321,North Melbourne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,322,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,4
2005,323,North Melbourne,0,1,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,1,1,8
2005,326,North Melbourne,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,8
2005,327,North Melbourne,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,5
2005,330,North Melbourne,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,334,North Melbourne,2,1,0,0,0,0,0,2,1,0,4,0,2,4,0,0,4,1,2,23
2005,337,North Melbourne,0,0,0,0,1,0,1,1,0,1,0,0,0,2,0,0,2,3,8,19
2005,343,North Melbourne,0,0,0,0,1,0,0,0,1,1,2,0,1,1,0,0,1,2,2,12
2005,345,North Melbourne,13,2,0,3,0,0,1,3,5,2,4,0,7,3,0,2,7,7,1,60
2005,347,North Melbourne,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,7
2005,353,North Melbourne,3,0,0,0,0,2,0,0,6,0,0,0,2,3,0,0,1,0,0,17
2005,361,North Melbourne,4,1,1,0,1,0,0,0,1,2,0,0,5,5,0,0,2,1,0,23
2005,363,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,5
2005,371,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2005,375,North Melbourne,3,3,0,1,1,2,0,1,1,4,0,1,11,13,0,2,0,1,4,48
2005,401,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2005,402,West Melbourne (Residential),0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,7
2005,406,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2005,412,West Melbourne (Residential),0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,4
2005,413,West Melbourne (Residential),0,0,0,1,0,0,0,0,0,2,2,0,2,2,0,0,1,0,2,12
2005,423,West Melbourne (Residential),5,0,0,2,0,0,1,0,0,0,0,0,2,1,0,0,4,0,0,15
2005,428,West Melbourne (Residential),1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,6
2005,430,West Melbourne (Residential),3,0,0,0,0,0,0,0,0,0,3,0,4,2,0,1,1,2,2,18
2005,434,West Melbourne (Residential),4,3,0,0,3,0,0,3,0,2,2,0,3,11,2,0,4,0,2,39
2005,435,West Melbourne (Residential),5,2,0,0,0,0,0,1,2,0,0,0,3,2,0,0,11,1,0,27
2005,437,West Melbourne (Residential),2,1,0,1,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,11
2005,438,West Melbourne (Residential),1,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,2,1,3,12
2005,443,West Melbourne (Residential),3,1,0,1,0,0,0,0,0,1,0,0,6,3,0,0,2,0,3,20
2005,444,West Melbourne (Residential),1,2,0,0,0,0,0,2,0,2,0,0,1,6,1,1,0,1,3,20
2005,501,West Melbourne (Industrial),0,0,0,3,0,0,1,0,0,0,3,0,1,0,0,0,0,1,5,14
2005,503,Kensington,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2005,511,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2005,513,Kensington,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,6
2005,516,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,517,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,521,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,522,Kensington,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2005,524,Kensington,2,1,0,1,0,0,0,1,3,0,0,0,2,0,0,1,0,1,0,12
2005,526,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2005,527,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,533,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,534,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,535,Kensington,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,543,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,546,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,550,Kensington,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2005,551,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,554,Kensington,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2005,557,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,563,Kensington,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2005,564,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,568,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,569,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,570,Kensington,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2005,571,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,604,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2005,605,East Melbourne,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2005,607,East Melbourne,9,3,0,0,1,0,3,1,7,0,0,0,3,8,0,3,4,1,1,44
2005,611,East Melbourne,0,0,0,2,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,7
2005,612,East Melbourne,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6
2005,613,East Melbourne,5,0,0,1,0,1,0,0,15,1,0,0,5,2,0,1,3,0,0,34
2005,614,East Melbourne,3,0,0,0,0,0,0,0,6,0,0,0,3,1,0,0,1,0,0,14
2005,615,East Melbourne,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,62
2005,619,East Melbourne,1,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,8
2005,642,East Melbourne,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
2005,643,East Melbourne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,645,East Melbourne,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2005,652,East Melbourne,2,0,0,1,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,12
2005,656,East Melbourne,4,2,0,11,1,0,0,4,3,0,1,0,4,13,1,1,1,0,2,48
2005,658,East Melbourne,1,1,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13
2005,660,Melbourne (Remainder),1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
2005,662,East Melbourne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,663,Melbourne (Remainder),0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
2005,720,Melbourne (Remainder),1,3,0,1,0,0,0,6,3,2,1,1,4,11,0,2,2,1,2,40
2005,729,Southbank,0,0,0,0,0,1,0,0,1,0,0,0,2,2,0,1,2,0,0,9
2005,732,Southbank,1,3,0,0,0,0,1,1,1,1,1,0,5,2,0,3,2,0,5,26
2005,739,Southbank,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2005,741,Southbank,4,0,0,10,0,1,1,0,1,2,0,0,2,4,0,1,2,0,0,28
2005,745,Southbank,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,9
2005,746,Southbank,0,0,2,0,0,0,1,0,0,2,2,1,1,7,0,1,1,1,0,19
2005,751,Southbank,1,0,0,5,0,1,0,0,4,0,0,0,4,0,1,0,0,0,0,16
2005,759,Melbourne (Remainder),3,2,0,0,1,1,0,2,0,2,0,2,1,9,0,1,0,0,1,25
2005,772,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4
2005,783,Docklands,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,9
2005,785,Port Melbourne,2,0,0,1,3,0,0,1,0,2,3,0,0,2,0,0,1,5,0,20
2005,786,Port Melbourne,0,0,0,3,0,0,0,1,0,0,2,0,0,3,1,0,0,0,1,11
2005,788,Port Melbourne,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2005,790,Port Melbourne,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,1,1,8
2005,795,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
2005,801,Southbank,5,2,0,0,1,0,0,6,1,5,1,2,3,11,2,1,1,0,1,42
2005,810,Southbank,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3
2005,811,Southbank,1,1,0,1,0,2,1,1,0,0,1,0,0,0,0,0,1,0,1,10
2005,815,Southbank,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,1,8
2005,849,South Yarra,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,851,Melbourne (Remainder),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,852,Melbourne (Remainder),2,0,0,10,0,0,1,0,0,0,0,0,4,0,0,0,2,0,0,19
2005,856,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,857,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2005,858,South Yarra,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3
2005,860,South Yarra,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,863,Melbourne (Remainder),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2005,902,Parkville,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
2005,905,Parkville,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2005,906,Parkville,2,1,2,0,0,3,0,1,1,0,1,0,4,8,1,0,0,0,1,25
2005,907,Parkville,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,912,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,916,Parkville,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2005,917,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,923,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2005,930,Parkville,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
2005,1001,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,13
2005,1006,West Melbourne (Industrial),6,2,0,1,0,0,2,1,0,3,0,0,2,2,2,10,1,7,203,242
2005,1007,West Melbourne (Industrial),0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,2,1,27,1,36
2005,1009,West Melbourne (Industrial),1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,6,0,12
2005,1013,West Melbourne (Industrial),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
2005,1103,Docklands,16,1,1,6,2,0,0,2,0,2,1,0,3,4,0,2,3,0,0,43
2005,1104,Docklands,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,7
2005,1105,Docklands,1,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,7
2005,1107,Docklands,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,5
2005,1112,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,4
2004,12,Melbourne (CBD),18,3,0,2,1,0,5,2,0,2,0,0,6,6,1,2,3,4,1,56
2004,25,Melbourne (CBD),38,20,0,4,2,13,1,9,12,2,11,0,9,16,3,2,39,2,27,210
2004,28,Melbourne (CBD),13,9,0,1,1,1,1,17,34,4,4,1,12,24,14,2,28,1,0,167
2004,35,Melbourne (CBD),37,30,0,5,4,5,1,11,30,7,111,0,37,38,1,4,157,3,29,510
2004,38,Melbourne (CBD),18,6,0,0,2,7,0,18,79,3,8,0,10,31,3,1,9,2,2,199
2004,45,Melbourne (CBD),30,7,0,3,0,3,0,4,0,4,4,0,11,4,0,3,93,0,1,167
2004,48,Melbourne (CBD),22,8,0,1,0,1,1,3,3,2,1,1,6,14,3,5,14,0,0,85
2004,51,Melbourne (CBD),12,1,0,1,0,2,0,3,0,1,1,0,1,5,4,1,2,1,3,38
2004,57,Melbourne (CBD),44,9,0,1,0,3,3,5,4,13,1,0,15,21,0,5,25,0,1,150
2004,58,Melbourne (CBD),27,1,0,1,0,0,3,2,0,1,3,0,6,4,1,2,18,2,1,72
2004,65,Melbourne (CBD),15,5,0,0,0,2,0,3,1,2,2,0,9,8,0,2,30,1,0,80
2004,66,Melbourne (CBD),40,9,0,1,0,3,3,3,2,2,0,0,9,5,0,2,39,0,0,118
2004,73,Melbourne (CBD),3,0,0,0,0,1,0,0,0,0,0,0,2,6,12,0,0,0,0,24
2004,74,Melbourne (CBD),19,16,0,0,1,4,0,10,8,6,1,0,12,66,1,4,27,1,0,176
2004,101,West Melbourne (Residential),3,1,0,0,0,2,1,1,3,2,5,0,2,0,0,0,0,0,0,20
2004,104,Melbourne (CBD),11,3,0,0,0,1,1,0,1,2,1,0,3,4,0,3,8,0,0,38
2004,107,Melbourne (CBD),1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,7
2004,114,Melbourne (CBD),11,1,0,1,1,1,0,1,0,0,1,0,2,3,0,0,19,0,0,41
2004,116,Melbourne (CBD),1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
2004,204,Carlton,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2004,205,Carlton,2,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,2,0,0,12
2004,210,Carlton,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2004,211,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2004,213,Carlton,0,0,0,1,0,1,1,0,2,0,0,0,2,0,1,0,0,0,0,8
2004,218,Carlton,16,3,0,1,2,2,0,9,4,0,3,0,11,13,0,0,17,1,1,83
2004,221,Carlton,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,226,Carlton,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8
2004,230,Carlton,1,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,8
2004,231,Carlton,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2004,232,Carlton,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5
2004,235,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2004,237,Carlton,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2004,239,Carlton,3,2,0,0,0,1,1,5,9,1,0,0,5,2,0,0,1,0,0,30
2004,245,Carlton,5,5,0,2,2,2,0,1,1,1,0,0,1,12,0,2,4,0,1,39
2004,247,Carlton,15,2,0,0,2,5,0,5,5,1,0,0,5,6,1,0,2,0,0,49
2004,248,Carlton,4,1,0,0,0,1,0,2,2,1,0,0,5,3,0,1,0,0,1,21
2004,250,Carlton,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5
2004,254,Carlton,10,2,0,0,1,0,0,2,0,1,0,0,9,7,3,0,2,1,0,38
2004,262,Carlton,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,6
2004,270,Parkville,21,1,0,1,0,1,0,3,0,1,0,0,3,0,0,0,10,1,0,42
2004,273,Carlton,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
2004,274,Carlton,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2004,301,North Melbourne,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,0,0,6
2004,308,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2004,311,North Melbourne,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
2004,313,North Melbourne,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,1,6
2004,330,North Melbourne,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,331,North Melbourne,0,0,0,0,1,0,0,0,0,1,2,0,6,0,0,0,1,0,2,13
2004,332,North Melbourne,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,2,0,0,1,14
2004,336,North Melbourne,1,0,0,0,1,0,0,0,0,1,2,0,5,7,0,0,0,1,1,19
2004,337,North Melbourne,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,2,1,7,17
2004,339,North Melbourne,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,1,0,0,2,9
2004,341,North Melbourne,2,1,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,1,9
2004,342,North Melbourne,1,0,0,0,3,0,0,0,0,0,4,0,2,1,0,0,1,0,1,13
2004,345,North Melbourne,12,3,0,3,0,1,1,4,6,2,4,0,5,6,0,2,7,6,1,63
2004,347,North Melbourne,1,0,0,0,1,0,0,0,0,0,1,0,3,2,0,0,0,1,0,9
2004,351,North Melbourne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,364,North Melbourne,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,0,7
2004,365,North Melbourne,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0,7
2004,372,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,374,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,380,North Melbourne,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,402,West Melbourne (Residential),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,5
2004,403,West Melbourne (Residential),0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,8
2004,404,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2004,405,West Melbourne (Residential),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,409,West Melbourne (Residential),1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,2,0,11
2004,410,West Melbourne (Residential),0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,2,0,6
2004,411,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2004,412,West Melbourne (Residential),0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,4
2004,414,West Melbourne (Residential),1,0,0,0,0,0,0,1,0,0,1,0,2,2,2,1,0,1,2,13
2004,419,West Melbourne (Residential),1,2,0,0,0,0,1,0,2,1,5,0,2,2,0,1,2,0,1,20
2004,420,West Melbourne (Residential),1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,1,7
2004,424,West Melbourne (Residential),4,1,0,0,0,0,0,0,2,0,0,0,1,2,0,0,4,0,0,14
2004,425,West Melbourne (Residential),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2004,426,West Melbourne (Residential),0,0,0,5,0,0,0,1,0,1,0,0,0,8,0,1,3,1,2,22
2004,427,West Melbourne (Residential),2,0,0,0,1,0,0,0,0,0,0,0,10,5,0,0,6,2,3,29
2004,429,West Melbourne (Residential),0,1,0,1,1,2,0,1,0,0,1,0,1,4,0,0,0,0,3,15
2004,431,West Melbourne (Residential),1,2,0,0,0,0,2,1,1,0,3,0,7,5,0,0,2,4,3,31
2004,437,West Melbourne (Residential),2,1,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,1,11
2004,439,West Melbourne (Residential),1,1,0,0,0,1,1,1,0,0,1,1,3,6,1,0,1,2,2,22
2004,441,West Melbourne (Residential),3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,8
2004,443,West Melbourne (Residential),2,0,0,1,0,0,0,0,0,1,0,0,5,3,0,0,3,0,1,16
2004,501,West Melbourne (Industrial),0,0,0,2,1,0,1,0,0,0,3,0,0,0,0,0,0,3,5,15
2004,507,Kensington,0,0,0,1,0,0,0,0,0,0,4,0,3,1,0,0,0,1,0,10
2004,508,Kensington,0,0,0,0,1,0,0,0,0,0,7,0,0,1,0,0,0,1,6,16
2004,509,Kensington,0,0,0,5,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,9
2004,511,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2004,512,Kensington,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,2,7
2004,517,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,520,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,5
2004,522,Kensington,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2004,523,Kensington,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,6
2004,524,Kensington,2,1,0,1,0,0,0,1,3,0,0,0,2,0,0,1,0,1,0,12
2004,527,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,528,Kensington,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2004,533,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,536,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,539,Kensington,0,1,0,3,2,0,0,0,0,0,3,0,0,1,2,0,0,0,0,12
2004,541,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,543,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,548,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,559,Kensington,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,6
2004,560,Kensington,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2004,561,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,563,Kensington,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2004,565,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,570,Kensington,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2004,571,Kensington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,603,East Melbourne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2004,605,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2004,607,East Melbourne,8,4,0,0,1,0,1,1,8,0,1,0,2,8,0,3,4,2,1,44
2004,609,East Melbourne,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2004,612,East Melbourne,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5
2004,616,East Melbourne,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2004,618,East Melbourne,5,0,0,0,1,1,0,1,0,0,0,0,1,2,0,1,3,0,2,17
2004,619,East Melbourne,1,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,8
2004,643,East Melbourne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,644,East Melbourne,3,3,0,0,0,1,1,3,0,0,1,0,4,14,3,0,0,1,0,34
2004,645,East Melbourne,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2004,655,East Melbourne,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2004,659,Melbourne (Remainder),1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2004,661,East Melbourne,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2004,663,Melbourne (Remainder),0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
2004,728,Southbank,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2004,729,Southbank,0,0,0,0,0,1,0,0,1,0,0,0,2,2,0,1,2,0,0,9
2004,731,Southbank,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,732,Southbank,1,3,0,0,0,0,1,1,1,1,1,0,5,2,0,3,2,0,5,26
2004,739,Southbank,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2004,743,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,745,Southbank,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,9
2004,751,Southbank,1,0,0,5,0,1,0,0,4,0,0,0,4,0,1,0,0,0,0,16
